"YFips","Year","Fips","State","CountyName","TtlJlPpr","FmlJlPpr","MlJlPpr","AapiJlPpr","BlckJlPpr","LtnxJlPpr","NtvJlPpr","WhtJlPpr","TtlJlAdmr","TtlJlPrtr"
201751043,2017,"51043","VA","Clarke County",565.49,208.37,864.29,87.5,2670.53,316.53,275.86,447.68,4103.8,268.28
201751045,2017,"51045","VA","Craig County",398.93,166.98,687.3,1714.29,7950,288.89,0,383.65,4971.44,141.24
201751047,2017,"51047","VA","Culpeper County",234.41,68.25,352.66,0,778.21,85.52,0,114.94,8469.31,133.95
201751049,2017,"51049","VA","Cumberland County",1272.43,310.09,2200,8724.14,3177.99,1400,838.71,286,11665.3,340.95
201751051,2017,"51051","VA","Dickenson County",1510.27,610.58,2271.16,954.55,6084.75,221.05,526.32,1227.93,9473.13,418.18
201751053,2017,"51053","VA","Dinwiddie County",1213.62,315.02,2348.38,454.02,2589.85,637.7,590.91,692.84,7628.84,577.71
201751057,2017,"51057","VA","Essex County",991.36,169.19,1926.74,0,1151.46,564.1,0,934.31,5857.67,540.78
201751059,2017,"51059","VA","Fairfax County",133.03,28.38,251.88,26.68,538.87,196.24,69.95,86.83,2346.79,61.86
201751061,2017,"51061","VA","Fauquier County",565.53,206.16,873.03,77.43,1591.37,205.18,327.87,482.69,4103.77,268.33
201751063,2017,"51063","VA","Floyd County",773.71,334.31,1434.43,142.86,4700.85,194.14,0,823.5,8515.84,274.28
201751065,2017,"51065","VA","Fluvanna County",475.03,141.36,875.98,389.83,977.43,170.36,450.98,385.32,4312.58,233.25
201751067,2017,"51067","VA","Franklin County",1146.45,506.16,1797.5,622.34,2596.1,624.87,475,1018.94,11075.24,529.39
201751069,2017,"51069","VA","Frederick County",565.52,208.47,863.4,78.25,2434.22,203.9,365.67,466.94,4103.77,268.34
201751071,2017,"51071","VA","Giles County",773.66,330.42,1451.23,111.11,6194.74,327.49,0,809.51,8515.87,274.19
201751073,2017,"51073","VA","Gloucester County",382.68,81.97,594.89,0,2303.46,329.31,0,209.83,6205.25,238.66
201751075,2017,"51075","VA","Goochland County",545.1,240.49,984.91,192,2072,13.99,150,314.34,6136.39,278.83
201751077,2017,"51077","VA","Grayson County",773.63,358.93,1345.21,428.57,1467.81,152.97,0,877.96,8515.86,274.24
201751079,2017,"51079","VA","Greene County",475.03,154.93,789.43,214.29,2074,97.37,515.15,359.7,4312.54,233.26
201751081,2017,"51081","VA","Greensville County",1084.58,492.94,1255.25,1061.73,1365.51,1771.6,3052.63,409.95,10002.64,456.27
201751083,2017,"51083","VA","Halifax County",611.84,205.25,1075.79,130.43,793.23,287.95,600,551.87,6027.23,372.43
201751085,2017,"51085","VA","Hanover County",603.35,235.24,1140.75,213.41,2991.07,622.47,406.5,455.11,8324.73,225.35
201751087,2017,"51087","VA","Henrico County",545.06,234.38,1011.97,34.29,1128.36,7.2,131.74,462.92,6136.39,278.85
201751089,2017,"51089","VA","Henry County",554.43,171.21,950.63,884.96,753.22,480.19,3333.33,482.34,5782.81,290.11
201751091,2017,"51091","VA","Highland County",317.33,112.4,556.09,375,11454.55,823.53,0,240.34,4537.84,272.58
201751093,2017,"51093","VA","Isle of Wight County",801.48,165.54,1377.06,254.78,2282.65,283.07,341.77,306,4814.53,514.89
201751095,2017,"51095","VA","James City County",454.47,177.63,771.93,85.41,1273.64,1036.7,257.86,357.52,4182.47,187.19
201751097,2017,"51097","VA","King and Queen County",991.42,187.85,1732.52,0,1731.4,724.64,0,734.52,5857.69,540.77
201751099,2017,"51099","VA","King George County",632.18,257.24,1033.99,22.35,1480.59,580.47,91.95,490.69,5227.37,473.22
201751101,2017,"51101","VA","King William County",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201751103,2017,"51103","VA","Lancaster County",523.94,68.73,457.14,0,1063.26,0,0,259.82,3757.9,343.27
201751105,2017,"51105","VA","Lee County",1510.27,636.74,2187.81,522.39,729.83,96.69,242.86,1315.46,9473.12,418.17
201751107,2017,"51107","VA","Loudoun County",139.86,50.03,216.9,14.81,612.32,124.89,191.2,106.31,1910.77,65.62
201751109,2017,"51109","VA","Louisa County",475.03,155.46,786.62,484.38,994.26,203.93,274.34,381,4312.56,233.27
201751111,2017,"51111","VA","Lunenburg County",1272.34,361.15,1911.81,10290.32,2829.43,1056.78,800,308.98,11665.28,340.97
201751113,2017,"51113","VA","Madison County",475.02,154.31,793.2,478.26,1635.6,184.91,687.5,351.8,4312.62,233.31
201751115,2017,"51115","VA","Mathews County",991.34,176.12,1843.78,0,5151.32,727.27,0,576.52,5857.78,540.69
201751117,2017,"51117","VA","Mecklenburg County",1213.65,318.65,2320.84,395.83,2360.55,706.08,703.7,727.32,7628.86,577.73
201751119,2017,"51119","VA","Middlesex County",991.29,177.21,1832.82,0,2518.72,733.7,0,643.84,5857.69,540.77
201751121,2017,"51121","VA","Montgomery County",122.45,5.82,176.21,6.53,228.31,155.95,592.59,95.78,4881.5,59.86
201751125,2017,"51125","VA","Nelson County",555.7,174.94,982.22,135.8,1973.64,456.1,466.67,367.33,7695.33,332.69
201751127,2017,"51127","VA","New Kent County",545.07,252.82,937.31,235,2445.02,11.28,39.22,308.55,6136.37,278.88
201751131,2017,"51131","VA","Northampton County",1350.56,284.5,2729.75,1234.57,2650.6,329.49,0,858.01,13211.98,411.04
201751133,2017,"51133","VA","Northumberland County",1833.7,548.02,3671.21,700,3483.68,3155.12,1866.67,1567.06,19486.51,689.36
201751135,2017,"51135","VA","Nottoway County",1272.38,382.41,1830.72,4929.41,2411.68,969.16,1000,348.4,11665.31,340.94
201751137,2017,"51137","VA","Orange County",475.01,156.51,781.75,299.67,1119.89,115.79,329.79,384.81,4312.55,233.3
201751139,2017,"51139","VA","Page County",559.49,0,1060.55,1060.61,2285.71,381.82,0,532.94,2804.18,67.41
201751141,2017,"51141","VA","Patrick County",699.5,0,391.35,0,1818.18,849.86,0,706.16,2457.7,198.51
201751143,2017,"51143","VA","Pittsylvania County",288.93,5.25,686.17,0,516.67,97.37,0,192.77,6091.05,104.12
201751145,2017,"51145","VA","Powhatan County",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201751147,2017,"51147","VA","Prince Edward County",1272.35,328.07,2078.87,2371.43,3117.91,1620.93,1456.52,291.54,11665.29,340.97
201751149,2017,"51149","VA","Prince George County",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201751153,2017,"51153","VA","Prince William County",272.93,65.3,479.01,14.14,537.1,259.74,113.79,204.43,2768.05,156.97
201751155,2017,"51155","VA","Pulaski County",773.65,340.53,1409.37,147.06,1944.44,312.17,0,844.69,8515.85,274.26
201751157,2017,"51157","VA","Rappahannock County",712.72,288.93,1196.68,195.12,2824.39,559.41,500,755.66,7694.06,399.5
201751159,2017,"51159","VA","Richmond County",1833.74,743.38,2867.36,675.68,3080.93,1965.83,1470.59,1752.63,19486.62,689.37
201751161,2017,"51161","VA","Roanoke County",1146.45,502.35,1811.44,82.71,3459.6,566.94,580.36,1037.45,11075.22,529.37
201751163,2017,"51163","VA","Rockbridge County",538.34,248.29,901,725,2872.61,446.97,0,499.29,5499.82,258.44
201751165,2017,"51165","VA","Rockingham County",633.65,167.64,1064.89,202.11,5740.88,1145.75,0,428.91,7816.28,397.5
201751167,2017,"51167","VA","Russell County",1510.26,587.83,2355.72,928.57,3918.6,160.49,606.06,1236.97,9473.11,418.17
201751169,2017,"51169","VA","Scott County",1510.27,604.95,2291.15,1148.15,4266.13,170.33,454.55,1235.24,9473.13,418.19
201751171,2017,"51171","VA","Shenandoah County",712.75,290.62,1188.93,125.33,4744.91,331.71,758.06,769.61,7694.08,399.47
201751173,2017,"51173","VA","Smyth County",1510.29,591.5,2341.05,453.61,1202.55,113.11,956.52,1277.21,9473.12,418.22
201751175,2017,"51175","VA","Southampton County",921.94,0,1867.65,0,1898.13,0,0,378.84,1344.13,353.27
201751177,2017,"51177","VA","Spotsylvania County",632.18,249.55,1065.52,13.71,1459.08,309.94,137.58,533.16,5227.39,473.24
201751179,2017,"51179","VA","Stafford County",632.17,256.8,1035.65,10.94,1281.96,235.38,107.06,587.92,5227.4,473.24
201751181,2017,"51181","VA","Surry County",3445.61,1109.44,5636.71,2142.86,5271.81,2048.54,1142.86,2078.43,22607.13,1200
201751183,2017,"51183","VA","Sussex County",704.05,287.46,657.51,0,899.94,420.17,0,300.5,5883.83,125.72
201751185,2017,"51185","VA","Tazewell County",1510.29,605.58,2288.56,345.03,970.11,221.37,604.17,1277.37,9473.1,418.2
201751187,2017,"51187","VA","Warren County",712.74,293.91,1175.64,107.48,2655.01,552.98,534.88,764.6,7694.06,399.5
201751191,2017,"51191","VA","Washington County",1510.29,587.06,2358.73,346.67,2257.58,145.52,493.67,1254.33,9473.1,418.19
201751193,2017,"51193","VA","Westmoreland County",1833.73,554.52,3625.46,442.31,3794.02,2068.33,938.78,1582.9,19486.53,689.36
201751195,2017,"51195","VA","Wise County",1510.29,643.49,2168.31,526.79,468.01,164.31,783.78,1340.41,9473.11,418.19
201751197,2017,"51197","VA","Wythe County",773.67,324.46,1477.67,123.08,3488.96,471.43,0,817.67,8515.85,274.22
201751199,2017,"51199","VA","York County",454.48,181.38,755.42,42.67,1410.38,968.44,238.37,370.27,4182.46,187.2
201751510,2017,"51510","VA","Alexandria city",351.59,68.19,635.14,132.91,816.97,421.94,311.04,129.32,4872.35,173.64
201751520,2017,"51520","VA","Bristol city",1469.46,493.92,2039.63,732.76,2567.76,338.4,0,1215.32,9988.47,902.8
201751530,2017,"51530","VA","Buena Vista city",538.33,241.27,928.54,464.29,1533.58,295.08,0,527.34,5499.76,258.44
201751540,2017,"51540","VA","Charlottesville city",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201751550,2017,"51550","VA","Chesapeake city",651.13,187.86,1105.71,15.11,1201.8,81.88,296.3,458.67,4459.51,343.51
201751570,2017,"51570","VA","Colonial Heights city",3445.56,1072.09,5844.1,237.11,13540.91,805.1,727.27,1567.22,22607.1,1199.91
201751580,2017,"51580","VA","Covington city",529.48,171.17,911.58,76.92,1619.61,946.67,727.27,349.26,7332.57,317.12
201751590,2017,"51590","VA","Danville city",1518.22,526.67,2687.45,244.95,1830.31,1059.85,1029.85,1364.04,15126.58,465.01
201751595,2017,"51595","VA","Emporia city",1084.7,286.6,1875.83,850,1279.78,461.22,3285.71,565.37,10002.44,456.12
201751600,2017,"51600","VA","Fairfax city",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201751610,2017,"51610","VA","Falls Church city",277.22,81.14,514.46,30.85,3630.34,309.04,0,149.83,3149.51,70.26
201751620,2017,"51620","VA","Franklin city",801.5,150.77,1526.91,320.75,895.36,351.56,260.87,607.87,4814.46,514.89
201751630,2017,"51630","VA","Fredericksburg city",632.2,233.06,1148.59,12.24,1082.51,316.74,125,584.56,5227.41,473.24
201751640,2017,"51640","VA","Galax city",773.57,315.36,1521.72,97.56,1617.86,37.54,0,1003.25,8515.8,274.32
201751650,2017,"51650","VA","Hampton city",373.79,79.45,648.23,111.65,486.82,37.6,502.25,258.19,6218.78,248.09
201751660,2017,"51660","VA","Harrisonburg city",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201751670,2017,"51670","VA","Hopewell city",3445.56,1055.73,5945.14,727.27,5136.72,645.93,828.12,2411.79,22607.13,1199.91
201751678,2017,"51678","VA","Lexington city",538.4,313.98,743.49,145.92,1112.03,228.16,0,562.4,5499.82,258.49
201751680,2017,"51680","VA","Lynchburg city",611.86,197.77,1119.45,29.51,1062.86,140.25,696.43,513.79,6027.24,372.43
201751683,2017,"51683","VA","Manassas city",272.93,65.63,476.58,20.12,816.84,174.06,142.86,208.57,2768.06,156.96
201751685,2017,"51685","VA","Manassas Park city",272.91,67.75,462.42,11.75,847.54,157.27,111.11,259.43,2768.07,156.94
201751690,2017,"51690","VA","Martinsville city",1062.88,481,3505.89,0,1902.59,588.97,0,1220.24,19976.95,512.23
201751700,2017,"51700","VA","Newport News city",547.09,95.27,884.88,19.53,237.7,16.1,0,59.72,7069.29,253.77
201751710,2017,"51710","VA","Norfolk city",630.26,72.92,1039.9,25.73,1144.58,47.79,210.14,267.33,4058.46,341.46
201751720,2017,"51720","VA","Norton city",1510.33,580.39,2386.97,111.11,585.8,41.96,428.57,1404.83,9472.99,418.19
201751730,2017,"51730","VA","Petersburg city",3445.6,1050.36,5979.46,811.11,2841.68,1007.89,885.06,7571.66,22607.12,1199.9
201751735,2017,"51735","VA","Poquoson city",454.43,183.4,747.26,100.88,16461.54,2495.05,291.67,285.88,4182.43,187.15
201751740,2017,"51740","VA","Portsmouth city",2160.39,991.92,3399.05,418.35,2997.95,991.04,833.87,1275.2,11155.82,145.43
201751750,2017,"51750","VA","Radford city",773.66,314.65,1526.37,39.88,1105.55,188.73,0,917.08,8515.87,274.26
201751760,2017,"51760","VA","Richmond city",610.21,138.66,1347.93,61.4,1366.45,136.83,4518.67,169.17,8870.69,306.33
201751770,2017,"51770","VA","Roanoke city",920.52,297.74,1438.25,132.42,1380.17,206.45,639.05,702.8,12092.89,542.03
201751775,2017,"51775","VA","Salem city",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201751790,2017,"51790","VA","Staunton city",5386.46,2068.72,9745.64,41330.94,7324.22,5123.34,105510.2,5372.99,33993.12,1557.53
201751800,2017,"51800","VA","Suffolk city",801.47,162.49,1403.98,148.94,1229.63,200.22,343.43,445.04,4814.54,514.91
201751810,2017,"51810","VA","Virginia Beach city",468.54,138.79,824.01,41.71,1166.24,128.84,81.47,359.2,7452.95,176.65
201751820,2017,"51820","VA","Waynesboro city",317.33,107.41,584.64,120.75,743.97,143.74,0,307.6,4537.92,272.94
201751830,2017,"51830","VA","Williamsburg city",454.5,166.97,827.95,36.02,1266.05,937.58,250,386.84,4182.46,187.22
201751840,2017,"51840","VA","Winchester city",565.55,204.56,880.08,55.56,1012.25,104.91,380.95,576.56,4103.76,268.34
201753001,2017,"53001","WA","Adams County",190.08,52.73,339.85,2009.62,1036.59,190.87,1818.18,200.1,9063.42,146.88
201753003,2017,"53003","WA","Asotin County",366.49,42.99,585.23,0,2484.47,455.65,1007.69,408.78,6479.51,29.32
201753005,2017,"53005","WA","Benton County",468.09,140.08,782.04,151.58,2439.02,968.01,954.71,567.41,9313.9,102.87
201753007,2017,"53007","WA","Chelan County",467.47,151.8,710.26,245.44,1500,294.79,2877.19,452.4,9631.39,227.16
201753009,2017,"53009","WA","Clallam County",380.8,139.75,495.37,172.54,436.05,131.58,567.32,348.72,9900.85,222.91
201753011,2017,"53011","WA","Clark County",243.47,83.34,389.13,111.94,866.51,42.2,266.49,242.86,4369.81,143.62
201753013,2017,"53013","WA","Columbia County",304.75,0,625,0,1577.78,1131.22,0,260.96,15846.76,217.68
201753015,2017,"53015","WA","Cowlitz County",448,146.88,683.02,320.92,677.97,289.61,375.09,427.36,12493.07,274.19
201753017,2017,"53017","WA","Douglas County",467.46,154.95,696.08,297.81,1609.63,256.69,2756.85,480.9,9631.38,227.14
201753019,2017,"53019","WA","Ferry County",663.72,0,521.97,0,1204.82,0,301.2,722.02,2300.88,331.86
201753021,2017,"53021","WA","Franklin County",327.64,141.85,490.23,256.52,1532.57,334.17,530.5,656.31,8510.02,205.85
201753023,2017,"53023","WA","Garfield County",556.88,471.7,644.12,0,0,3614.46,1e+05,627.24,37231.5,556.88
201753025,2017,"53025","WA","Grant County",364.54,112.04,588.47,169.12,1566.95,302.14,295.86,376.97,8464.03,276.37
201753027,2017,"53027","WA","Grays Harbor County",394.28,84.29,556.55,419.11,440.64,208.24,715.49,384.65,2780.01,182.66
201753029,2017,"53029","WA","Island County",101.48,40.56,170.42,41.59,113.24,53.79,289.72,112.01,3114.08,61.55
201753031,2017,"53031","WA","Jefferson County",282.5,138.62,527.96,514.04,684.93,134.23,647.95,332.71,5814.84,217.76
201753033,2017,"53033","WA","King County",254.31,89.99,429.77,67.49,1030.99,153.06,977.44,247.44,5154.59,126.44
201753035,2017,"53035","WA","Kitsap County",225.16,109.44,425.63,164.45,693.46,311.24,652.1,252.01,4829.67,120.31
201753037,2017,"53037","WA","Kittitas County",306.4,81.43,464.92,0,1149.43,312.61,475.06,232.72,6920.24,0
201753039,2017,"53039","WA","Klickitat County",287.75,182.76,737.95,472.97,1201.68,285.39,3951.37,230.24,0,287.75
201753041,2017,"53041","WA","Lewis County",421,108.32,854.77,295.73,3472.22,144.54,395.4,446.62,10999.81,277.9
201753043,2017,"53043","WA","Lincoln County",363.22,135.04,355.41,0,4054.05,423.73,840.34,304.66,9443.62,148.59
201753045,2017,"53045","WA","Mason County",299.45,119.82,415.26,257.01,120.63,53.78,805.95,283.9,1464,266.18
201753047,2017,"53047","WA","Okanogan County",339.63,79.27,539.15,0,521.28,232.56,529.6,310.29,5750.26,0
201753049,2017,"53049","WA","Pacific County",325.2,165.62,399.23,332.29,602.27,222.06,265.25,307.63,5495.93,162.6
201753051,2017,"53051","WA","Pend Oreille County",379.27,103.39,470.18,0,0,463.26,283.29,199.32,10518.33,151.71
201753053,2017,"53053","WA","Pierce County",214.99,59.85,346.24,126.41,625.95,208.4,510.55,161.9,3801.77,139
201753055,2017,"53055","WA","San Juan County",101.46,38.35,179.93,140,384.62,64.66,367.09,99.65,3114.11,61.53
201753057,2017,"53057","WA","Skagit County",274.76,77.6,347.38,123.71,630.91,275.48,307.5,191.38,4663.13,161.24
201753059,2017,"53059","WA","Skamania County",365.3,184.21,724.45,754.39,980.39,207.47,724.64,395.37,14924.98,195.69
201753061,2017,"53061","WA","Snohomish County",188.82,58.58,294.4,49.24,456.48,100.49,701.98,200.35,5025.46,149.95
201753063,2017,"53063","WA","Spokane County",277.67,85.15,476.56,131.86,1346.2,290.41,1036,237.2,5625.35,238.26
201753065,2017,"53065","WA","Stevens County",149.98,22.2,311.69,0,431.03,102.77,184.05,144.56,6044.24,131.23
201753067,2017,"53067","WA","Thurston County",261.75,64.67,455.54,119.57,706.97,189.05,457.68,247,4212.66,128.96
201753069,2017,"53069","WA","Wahkiakum County",431.78,87.26,683.76,0,0,714.29,2564.1,390.05,2245.25,129.53
201753071,2017,"53071","WA","Walla Walla County",184.91,101.41,380.83,75.79,259.07,118.54,178.24,182.86,6190.63,172.24
201753073,2017,"53073","WA","Whatcom County",277.36,84.67,468.97,140.56,968.13,325.62,2071.08,201.51,5439.22,219.32
201753075,2017,"53075","WA","Whitman County",86.54,37.88,162.81,27.37,262.47,128.61,1128.47,118.66,2724.75,73.43
201753077,2017,"53077","WA","Yakima County",716.85,255.21,1192.45,436.55,4461.4,542.97,1866.85,752.75,12535.52,598.78
201754001,2017,"54001","WV","Barbour County",675.2,536.19,840.22,285.71,2653.59,433.63,184.62,660.34,4796.24,297
201754003,2017,"54003","WV","Berkeley County",382,156.83,738.84,189.08,1142.12,220.49,378.88,393.25,4428.76,296.76
201754005,2017,"54005","WV","Boone County",879.82,326.4,1839.2,0,13936.94,682.93,2047.62,977.64,6259.81,295.24
201754007,2017,"54007","WV","Braxton County",488.92,212.84,892.47,0,2569.77,602.94,394.74,543.63,4835.46,334.32
201754009,2017,"54009","WV","Brooke County",350.61,137.86,610.66,259.74,3781.95,352.94,863.64,311.5,3486.77,183.85
201754011,2017,"54011","WV","Cabell County",400.08,153.61,741.8,94.25,1091.88,184.21,358.78,415.15,4377.32,199.71
201754013,2017,"54013","WV","Calhoun County",488.94,208.5,909.5,0,5333.33,456.52,437.5,541.37,4835.51,334.39
201754015,2017,"54015","WV","Clay County",488.93,209.51,906.31,0,6380.95,833.33,692.31,537.41,4835.4,334.27
201754017,2017,"54017","WV","Doddridge County",285.41,147.06,405.61,185.19,1261.9,272.73,0,265.18,2683.48,181.72
201754019,2017,"54019","WV","Fayette County",346.62,149.43,612.33,554.05,1161.53,277.23,308.82,344.63,5520.14,202.42
201754021,2017,"54021","WV","Gilmer County",488.83,287.09,714.83,0,172.41,63.08,357.14,694.1,4835.43,334.38
201754023,2017,"54023","WV","Grant County",574.93,189.6,984.8,0,3592.11,800,1555.56,550.53,4681.73,263.08
201754025,2017,"54025","WV","Greenbrier County",346.64,142.83,639.69,207.55,1761.57,145.02,262.3,343.95,5520.15,202.41
201754027,2017,"54027","WV","Hampshire County",574.98,191.6,975.17,0,2585.59,700.98,1035.71,554.95,4681.8,263.17
201754029,2017,"54029","WV","Hancock County",350.63,136.73,615.83,282.61,2475.47,208.75,806.45,316.9,3486.78,183.87
201754031,2017,"54031","WV","Hardy County",575.03,190.64,979.74,0,1070.74,226.78,772.73,590.16,4681.83,263.19
201754033,2017,"54033","WV","Harrison County",285.4,126.46,462.97,129.75,1648.15,134.01,0,266.23,2683.46,181.72
201754035,2017,"54035","WV","Jackson County",396.73,119.62,736.55,206.35,13373.13,1714.29,777.78,320.45,5393.8,273.68
201754037,2017,"54037","WV","Jefferson County",382,156.82,738.76,130.01,1343.93,168.47,254.24,396.93,4428.77,296.76
201754039,2017,"54039","WV","Kanawha County",396.72,117.27,751.37,52.13,1135.92,1044.53,978.17,354.79,5393.82,273.68
201754041,2017,"54041","WV","Lewis County",488.9,210.08,903.51,0,2466.02,424.78,708.33,545.72,4835.47,334.33
201754043,2017,"54043","WV","Lincoln County",400.08,154.01,739.58,1000,11471.43,425,454.55,383.53,4377.32,199.69
201754045,2017,"54045","WV","Logan County",879.82,327.89,1830.42,0,5176.47,479.77,2909.09,993.75,6259.79,295.27
201754047,2017,"54047","WV","McDowell County",995.89,0,1959.74,0,4848.48,0,0,606.48,3179.87,0
201754049,2017,"54049","WV","Marion County",285.39,127.27,460.1,151.52,1021.23,171.81,0,268.88,2683.46,181.73
201754051,2017,"54051","WV","Marshall County",350.63,138.73,606.87,442.62,7423.28,370.17,551.02,307.96,3486.77,183.88
201754053,2017,"54053","WV","Mason County",400.1,148.94,766.07,574.47,4886.26,415.09,541.67,386.78,4377.34,199.69
