address,city,state,zip,Longitude,Latitude,Match Score,geo_method,category
241 W. SCHROCK ROAD NA WESTERVILLE OH 43081,WESTERVILLE,OH,43081,-82.930541,40.109899,,osm,dialysis
13944 EUCLID AVENUE NA EAST CLEVELAND OH 44112,EAST CLEVELAND,OH,44112,-81.58560291,41.52682553,,osm,dialysis
23649 AIRPORT ROAD NA COSHOCTON OH 43812,COSHOCTON,OH,43812,-81.84854,40.296673,,census,dialysis
164 HOLIDAY DRIVE NA WILMINGTON OH 45177,WILMINGTON,OH,45177,-83.79719,39.45181,,census,dialysis
1070 ABBE ROAD NORTH NA ELYRIA OH 44035,ELYRIA,OH,44035,-82.07724346,41.41401177,,osm,dialysis
5201 AIRPORT HIGHWAY NA TOLEDO OH 43615,TOLEDO,OH,43615,-83.611537,41.6276795,,osm,dialysis
1180 NORTH COURT ST. NA CIRCLEVILLE OH 43113,CIRCLEVILLE,OH,43113,-82.94035938,39.62042059,,osm,dialysis
2316 W SHAWNEE ST NA MUSKOGEE OK 74401,MUSKOGEE,OK,74401,-95.4033225,35.7694967,,osm,dialysis
310 S. HIGHLAND AVE NA MIDWEST CITY OK 73110,MIDWEST CITY,OK,73110,-97.40808449,35.46284041,,osm,dialysis
909 18TH ST NA WOODWARD OK 73801,WOODWARD,OK,73801,-99.40234264,36.43789145,,osm,dialysis
2280 SPRINGLAKE ROAD SUITE 110 FARMERS BRANCH TX 75234,FARMERS BRANCH,TX,75234,-96.9029,32.919792,,census,dialysis
7610 MILITARY PARKWAY NA DALLAS TX 75227,DALLAS,TX,75227,-96.69096663,32.76998985,,osm,dialysis
403 E. BROADWAY ST. NA TOLEDO OH 43605,TOLEDO,OH,43605,-83.51575907,41.643315,,osm,dialysis
4401 CLEVELAND AVENUE NA COLUMBUS OH 43224,COLUMBUS,OH,43224,-82.95363346,40.05892095,,osm,dialysis
2117 LAKE AVENUE NA ASHTABULA OH 44004,ASHTABULA,OH,44004,-80.79839378,41.88198138,,osm,dialysis
19133 HILLIARD BLVD NA ROCKY RIVER OH 44116,ROCKY RIVER,OH,44116,-81.83424551,41.47146579,,osm,dialysis
211 LAKESIDE PARK NA SANDUSKY OH 44870,SANDUSKY,OH,44870,-82.7604,41.414043,,census,dialysis
500 MCCARTY LANE NA JACKSON OH 45640,JACKSON,OH,45640,-82.604665,39.032444,,osm,dialysis
10475 HARRISON AVE NA HARRISON OH 45030,HARRISON,OH,45030,-84.79227299,39.25138987,,osm,dialysis
73 MASSILLON ROAD NA AKRON OH 44312,AKRON,OH,44312,-81.46274966,41.06143247,,osm,dialysis
6830 NORTH RIDGE ROAD NA MADISON OH 44057,MADISON,OH,44057,-81.04510684,41.8016622,,osm,dialysis
"9200 STAPLES DRIVE, STE A NA STREETSBORO OH 44241",STREETSBORO,OH,44241,-81.35233,41.241688,,census,dialysis
257 BOARDMAN-CANFIELD RD. NA BOARDMAN OH 44512,BOARDMAN,OH,44512,-80.67093485,41.02434732,,osm,dialysis
680 BALLY ROW NA MANSFIELD OH 44906,MANSFIELD,OH,44906,-82.55047,40.740574,,census,dialysis
10134 HUEBNER ROAD NA SAN ANTONIO TX 78240,SAN ANTONIO,TX,78240,-98.58630666,29.53712844,,osm,dialysis
"1701 W. BEN WHITE BLVD, SUITE #180 NA AUSTIN TX 78704",AUSTIN,TX,78704,-97.784775,30.227867,,census,dialysis
798 GENERATIONS DRIVE NA NEW BRAUNFELS TX 78130,NEW BRAUNFELS,TX,78130,-98.0628717,29.7206131,,osm,dialysis
1340 BELMONT AVENUE NA YOUNGSTOWN OH 44504,YOUNGSTOWN,OH,44504,-80.65754252,41.11810152,,osm,dialysis
"12800 SHAKER BLVD, STE. 1 NA CLEVELAND OH 44120",CLEVELAND,OH,44120,-81.59284211,41.48352485,,osm,dialysis
2345 EAST PERSHING STREET NA SALEM OH 44460,SALEM,OH,44460,-80.82763382,40.89884536,,osm,dialysis
1019 PIKE STREET NA MARIETTA OH 45750,MARIETTA,OH,45750,-81.4438717,39.4150984,,osm,dialysis
2447 HILLIARD ROME ROAD NA HILLIARD OH 43026,HILLIARD,OH,43026,-83.153332,40.013429,,osm,dialysis
3149 FARM BANK WAY NA GROVE CITY OH 43125,GROVE CITY,OH,43125,-83.0850723,39.8934367,,osm,dialysis
4100 SALEM AVENUE NA TROTWOOD OH 45416,TROTWOOD,OH,45416,-84.256009,39.804677,,osm,dialysis
6735 AMES ROAD NA PARMA OH 44129,PARMA,OH,44129,-81.74681461,41.3815936,,osm,dialysis
1992 KING AVENUE NA KINGS MILLS OH 45034,KINGS MILLS,OH,45034,-84.25378502,39.35706919,,osm,dialysis
1391 GEORGESVILLE RD. NA COLUMBUS OH 43228,COLUMBUS,OH,43228,-83.11767535,39.92572225,,osm,dialysis
6770 PERIMETER DRIVE NA DUBLIN OH 43016,DUBLIN,OH,43016,-83.163666,40.105324,,census,dialysis
4801 ACORN DRIVE NA INDEPENDENCE OH 44131,INDEPENDENCE,OH,44131,-81.659017,41.3927525,,osm,dialysis
13311 PIKE ROAD NA STAFFORD TX 77477,STAFFORD,TX,77477,-95.55057216,29.62907653,,osm,dialysis
1208 N KENTUCKY ST NA KINGSTON TN 37763,KINGSTON,TN,37763,-84.50604185,35.88234997,,osm,dialysis
3348 N GERMANTOWN RD NA MEMPHIS TN 38133,MEMPHIS,TN,38133,-89.7920265,35.2046208,,osm,dialysis
222 EAST BEECH STREET NA JEFFERSON OH 44047,JEFFERSON,OH,44047,-80.75681219,41.74635942,,osm,dialysis
465  SHAWNEE LANE NA CHILLICOTHE OH 45601,CHILLICOTHE,OH,45601,-82.97836,39.370354,,census,dialysis
1160 EAST BROAD ST. NA ELYRIA OH 44035,ELYRIA,OH,44035,-82.07335321,41.36347265,,osm,dialysis
611 LEMOYNE ROAD NA NORTHWOOD OH 43619,NORTHWOOD,OH,43619,-83.4740233,41.6082026,,osm,dialysis
1721 TENNESSEE AVE. NA CINCINNATI OH 45229,CINCINNATI,OH,45229,-84.46932,39.167633,,census,dialysis
1601 W 2ND ST NA ELK CITY OK 73644,ELK CITY,OK,73644,-99.42331,35.412861,,osm,dialysis
12880 GREY STREET NA LOGAN OH 43138,LOGAN,OH,43138,-82.447754,39.54149,,census,dialysis
1370 ADDISON ROAD NA CLEVELAND OH 44103,CLEVELAND,OH,44103,-81.638865,41.51787008,,osm,dialysis
3430 SUMMER AVE NA MEMPHIS TN 38122,MEMPHIS,TN,38122,-89.94675244,35.14950573,,osm,dialysis
1819 GARNER FIELD RD NA UVALDE TX 78801,UVALDE,TX,78801,-99.75563586,29.21881516,,osm,dialysis
2510 B. F. TERRY BLVD. NA ROSENBERG TX 77471,ROSENBERG,TX,77471,-95.77026441,29.54680515,,osm,dialysis
1335 SE MILITARY DR NA SAN ANTONIO TX 78214,SAN ANTONIO,TX,78214,-98.47698193,29.35404465,,osm,dialysis
13900 DETROIT AVENUE NA LAKEWOOD OH 44107,LAKEWOOD,OH,44107,-81.8107073,41.4852471,,osm,dialysis
2112 LINCOLN WAY EAST NA MASSILLON OH 44646,MASSILLON,OH,44646,-81.4942139,40.7986422,,osm,dialysis
5035 RICHMOND ROAD NA BEDFORD HEIGHTS OH 44146,BEDFORD HEIGHTS,OH,44146,-81.49794317,41.42363482,,osm,dialysis
3280 W 25TH ST NA CLEVELAND OH 44109,CLEVELAND,OH,44109,-81.70036262,41.46493564,,osm,dialysis
215 SOUTH ALLISON AVENUE NA XENIA OH 45385,XENIA,OH,45385,-83.94278889,39.68140003,,osm,dialysis
105 EAST WASHINGTON JACKSON ROAD NA EATON OH 45320,EATON,OH,45320,-84.63612163,39.76638573,,osm,dialysis
7700 AFFINITY PLACE NA CINCINNATI OH 45231,CINCINNATI,OH,45231,-84.53774,39.23234,,census,dialysis
8900 TYLER BLVD NA MENTOR OH 44060,MENTOR,OH,44060,-81.32441037,41.69148219,,osm,dialysis
1210 FOX MEADOWS BLVD. NA SEVIERVILLE TN 37862,SEVIERVILLE,TN,37862,-83.536014,35.8500597,,osm,dialysis
2076 UNION AVENUE NA MEMPHIS TN 38104,MEMPHIS,TN,38104,-89.99246311,35.13446656,,osm,dialysis
1901 NORTHWEST HWY SUITE 210 GARLAND TX 75041,GARLAND,TX,75041,-96.65668,32.86415,,census,dialysis
5740 DIBBLE ROAD NA KINGSVILLE OH 44048,KINGSVILLE,OH,44048,-80.698135,41.883366,,census,dialysis
703 MAIN STREET NA BRIDGEPORT OH 43912,BRIDGEPORT,OH,43912,-80.75234838,40.07126129,,osm,dialysis
7527 PATRIOT DRIVE NA FINDLAY OH 45840,FINDLAY,OH,45840,-83.59075,41.058037,,census,dialysis
632 E. MARKET STREET #A NA AKRON OH 44304,AKRON,OH,44304,-81.49901558,41.07780483,,osm,dialysis
9050 NORTH CHURCH DRIVE NA PARMA HEIGHTS OH 44130,PARMA HEIGHTS,OH,44130,-81.74796379,41.38061607,,osm,dialysis
1395 GEORGESVILLE ROAD NA COLUMBUS OH 43228,COLUMBUS,OH,43228,-83.11769018,39.92570312,,osm,dialysis
721 S. SHOOP AVE. NA WAUSEON OH 43567,WAUSEON,OH,43567,-84.134193,41.541925,,osm,dialysis
918 B COLUMBUS AVENUE NA LEBANON OH 45036,LEBANON,OH,45036,-84.18461328,39.44982898,,osm,dialysis
702 NORTH MAIN STREET NA CLINTON TN 37716,CLINTON,TN,37716,-84.13166,36.111668,,osm,dialysis
1802 PINE ST NA ABILENE TX 79601,ABILENE,TX,79601,-99.73122288,32.47016206,,osm,dialysis
3302 GOLF COURSE ROAD SUITE 200 MIDLAND TX 79703,MIDLAND,TX,79703,-102.12059,32.00565,,census,dialysis
901 MEDICAL CENTER BLVD NA ALICE TX 78332,ALICE,TX,78332,-98.0443123,27.761989,,osm,dialysis
2613 SWISS AVE NA DALLAS TX 75204,DALLAS,TX,75204,-96.78870935,32.78661996,,osm,dialysis
116 GALLERY CIRCLE #102 NA SAN ANTONIO TX 78258,SAN ANTONIO,TX,78258,-98.49255,29.612934,,census,dialysis
1220 S PALESTINE STREET NA ATHENS TX 75751,ATHENS,TX,75751,-95.85027856,32.18083055,,osm,dialysis
6161 S YALE AVE NA TULSA OK 74136,TULSA,OK,74136,-95.922134,36.075058,,census,dialysis
130  DOWELL AVENUE NA BELLEFONTAINE OH 43311,BELLEFONTAINE,OH,43311,-83.7552,40.376522,,census,dialysis
"6670 PERIMETER DRIVE, SUITE 180 NA DUBLIN OH 43016",DUBLIN,OH,43016,-83.1628,40.10532,,census,dialysis
4554 MAHONING AVE NW NA WARREN OH 44483,WARREN,OH,44483,-80.8279476,41.2481814,,osm,dialysis
9729 GRANGER ROAD NA GARFIELD HEIGHTS OH 44125,GARFIELD HEIGHTS,OH,44125,-81.62014065,41.41707823,,osm,dialysis
3568 GENDER ROAD NA CANAL WINCHESTER OH 43110,CANAL WINCHESTER,OH,43110,-82.8279273,39.8573546,,osm,dialysis
856 HARDING WAY WEST NA GALION OH 44833,GALION,OH,44833,-82.80469049,40.7341876,,osm,dialysis
5920 AMARILLO BLVD WEST NA AMARILLO TX 79106,AMARILLO,TX,79106,-101.8891125,35.2217538,,osm,dialysis
2733 SWANTNER DR NA CORPUS CHRISTI TX 78404,CORPUS CHRISTI,TX,78404,-97.40182695,27.76281279,,osm,dialysis
2533 CENTRAL PALM DR NA RIO GRANDE CITY TX 78582,RIO GRANDE CITY,TX,78582,-98.8561186,26.3781969,,osm,dialysis
1831 HARROUN NA MCKINNEY TX 75069,MCKINNEY,TX,75069,-96.62927,33.214684,,census,dialysis
8840 TRADEWAY NA SAN ANTONIO TX 78217,SAN ANTONIO,TX,78217,-98.457375,29.520676,,census,dialysis
4302 SESAME DRIVE NA HARLINGEN TX 78550,HARLINGEN,TX,78550,-97.6794083,26.1650886,,osm,dialysis
431 PARK 40 NORTH BLVD NA KNOXVILLE TN 37923,KNOXVILLE,TN,37923,-84.09502619,35.91983288,,osm,dialysis
14-16 ACME STREET NA MARIETTA OH 45750,MARIETTA,OH,45750,-81.4303247,39.41142638,,osm,dialysis
17792 PEARL RD. NA STRONGSVILLE OH 44136,STRONGSVILLE,OH,44136,-81.835203,41.315369,,osm,dialysis
609 W. EMMITT AVENUE NA WAVERLY OH 45690,WAVERLY,OH,45690,-82.98906,39.124695,,census,dialysis
810 NW 10TH  STE B NA OKLAHOMA CITY OK 73106,OKLAHOMA CITY,OK,73106,-96.660374,34.882838,,osm,dialysis
2111 DENVER HARNER DR NA MIAMI OK 74354,MIAMI,OK,74354,-94.85924,36.898155,,census,dialysis
200 NE 50TH ST NA OKLAHOMA CITY OK 73105,OKLAHOMA CITY,OK,73105,-97.507557,35.522231,,osm,dialysis
1003 N CLEVELAND ST NA DAYTON TX 77535,DAYTON,TX,77535,-94.89399892,30.0501655,,osm,dialysis
409 S. 7TH STREET NA CARRIZO SPRINGS TX 78834,CARRIZO SPRINGS,TX,78834,-99.8628619,28.5187272,,osm,dialysis
72 CYPRESS CREEK PKWY NA HOUSTON TX 77090,HOUSTON,TX,77090,-95.4296692,30.0210239,,osm,dialysis
2049 E SHELBY DRIVE NA MEMPHIS TN 38119,MEMPHIS,TN,38119,-89.8398817,35.0203718,,osm,dialysis
2920 COVINGTON PIKE NA MEMPHIS TN 38128,MEMPHIS,TN,38128,-89.894548,35.2056615,,osm,dialysis
4227 MALL DRIVE NA STEUBENVILLE OH 43952,STEUBENVILLE,OH,43952,-80.67297,40.37001,,census,dialysis
2702 NAVARRE AVE NA OREGON OH 43616,OREGON,OH,43616,-83.48442576,41.63661324,,osm,dialysis
3107 NW 50TH ST NA OKLAHOMA CITY OK 73112,OKLAHOMA CITY,OK,73112,-97.57062463,35.52221,,osm,dialysis
1015 FAIR ROAD NA SIDNEY OH 45365,SIDNEY,OH,45365,-84.17139276,40.27292344,,osm,dialysis
199 PERKINS STREET NA AKRON OH 44304,AKRON,OH,44304,-81.50906,41.08523,,census,dialysis
4377 WHIPPLE AVE NW NA CANTON OH 44718,CANTON,OH,44718,-81.425914,40.80341,,osm,dialysis
1673 CARTWRIGHT ROAD NA MISSOURI CITY TX 77459,MISSOURI CITY,TX,77459,-95.546328,29.582947,,osm,dialysis
"607 TIMBERDALE LANE, SUITE 100 NA HOUSTON TX 77090",HOUSTON,TX,77090,-95.438385,30.021105,,census,dialysis
134 ELMHURST DRIVE NA KYLE TX 78640,KYLE,TX,78640,-97.86136,29.999744,,census,dialysis
4330 KEYSTONE DRIVE NA MAUMEE OH 43537,MAUMEE,OH,43537,-83.69022,41.560574,,census,dialysis
890 NW WASHINGTON BOULEVARD NA HAMILTON OH 45013,HAMILTON,OH,45013,-84.5628838,39.4238777,,osm,dialysis
6546 WEATHERFIELD CT NA MAUMEE OH 43537,MAUMEE,OH,43537,-83.696976,41.57495,,census,dialysis
6020 ENTERPRISE PARKWAY NA SOLON OH 44139,SOLON,OH,44139,-81.4638,41.39647,,census,dialysis
"3090 MCBRIDE COURT, STE.  A NA HAMILTON OH 45011",HAMILTON,OH,45011,-84.51531258,39.37695073,,osm,dialysis
38630 CENTER RIDGE ROAD NA NORTH RIDGEVILLE OH 44039,NORTH RIDGEVILLE,OH,44039,-82.05632642,41.38348661,,osm,dialysis
1180 N. BRIDGE STREET NA CHILLICOTHE OH 45601,CHILLICOTHE,OH,45601,-82.97660286,39.34645406,,osm,dialysis
"350 BUDFIELD STREET, SUITE 1 NA JOHNSTOWN PA 15904",JOHNSTOWN,PA,15904,-78.846725,40.270245,,census,dialysis
950 SCHUYLKILL MALL ROAD NA FRACKVILLE PA 17931,FRACKVILLE,PA,17931,-76.23685,40.771286,,census,dialysis
345 SE NORTON LN STE B NA MCMINNVILLE OR 97128,MCMINNVILLE,OR,97128,-123.167008,45.1991458,,osm,dialysis
"360 WALMART DRIVE, SUITE 1A NA UNIONTOWN PA 15401",UNIONTOWN,PA,15401,-79.75481,39.916107,,census,dialysis
301 KATIE MICHELLE BLVD NA EDMOND OK 73034,EDMOND,OK,73034,-97.430779,35.652582,,osm,dialysis
1151 COLLEGE AVE. NA BEXLEY OH 43209,BEXLEY,OH,43209,-82.938929,39.952687,,osm,dialysis
171 S TUTTLE ROAD NA SPRINGFIELD OH 45505,SPRINGFIELD,OH,45505,-83.74897,39.921516,,census,dialysis
6749 EASTLAND ROAD NA MIDDLEBURG HEIGHTS OH 44130,MIDDLEBURG HEIGHTS,OH,44130,-81.84299,41.386555,,census,dialysis
1971 THOMPSON RD NA COOS BAY OR 97420,COOS BAY,OR,97420,-124.2358609,43.38435145,,osm,dialysis
10595 SE STARK ST NA PORTLAND OR 97216,PORTLAND,OR,97216,-122.5541776,45.5192249,,osm,dialysis
201 RIVER AVE NA EUGENE OR 97404,EUGENE,OR,97404,-123.1241292,44.09603969,,osm,dialysis
518 KNORR STREET NA PHILADELPHIA PA 19111,PHILADELPHIA,PA,19111,-75.09044549,40.05421316,,osm,dialysis
109 DICKINSON STREET NA PHILADELPHIA PA 19147,PHILADELPHIA,PA,19147,-75.14749308,39.92907116,,osm,dialysis
440 OAK STREET NA LEBANON PA 17042,LEBANON,PA,17042,-76.41737869,40.33375521,,osm,dialysis
2617 CROSSROADS DR NA ARDMORE OK 73401,ARDMORE,OK,73401,-97.163605,34.180065,,census,dialysis
5719 JACKMAN RD NA TOLEDO OH 43613,TOLEDO,OH,43613,-83.58563481,41.72010371,,osm,dialysis
517 3RD AVENUE NA CHESAPEAKE OH 45619,CHESAPEAKE,OH,45619,-82.45766133,38.427675,,osm,dialysis
1207 17TH STREET NA PORTSMOUTH OH 45662,PORTSMOUTH,OH,45662,-82.98653806,38.7447333,,osm,dialysis
65 SOUTH TERRACE AVE NA NEWARK OH 43055,NEWARK,OH,43055,-82.45925577,40.04398086,,osm,dialysis
510 MAIN STREET BELPRE NA BELPRE OH 45714,BELPRE,OH,45714,-81.56909231,39.27708139,,osm,dialysis
4941 ENTERPRISE BLVD. NW NA WARREN OH 44481,WARREN,OH,44481,-80.87482,41.259895,,census,dialysis
1505 SOUTH HAWKINS AVENUE NA AKRON OH 44320,AKRON,OH,44320,-81.56956889,41.06774493,,osm,dialysis
320 BROADWAY ST E NA CUYAHOGA FALLS OH 44221,CUYAHOGA FALLS,OH,44221,-81.47741476,41.13349957,,osm,dialysis
730 TAYLOR AVENUE NA COLUMBUS OH 43219,COLUMBUS,OH,43219,-82.960556,39.981836,,osm,dialysis
"201 SW ""L"" STREET NA GRANTS PASS OR 97526",GRANTS PASS,OR,97526,-123.331634,42.43609,,osm,dialysis
440 LANCASTER DR NE NA SALEM OR 97301,SALEM,OR,97301,-122.9830035,44.93493827,,osm,dialysis
45 CONSTITUTION BOULEVARD NA KUTZTOWN PA 19530,KUTZTOWN,PA,19530,-75.77462,40.517788,,census,dialysis
344 BUDFIELD STREET NA JOHNSTOWN PA 15904,JOHNSTOWN,PA,15904,-78.846596,40.27004,,census,dialysis
1266 NORTH BROAD ST. NA FAIRBORN OH 45324,FAIRBORN,OH,45324,-84.01283881,39.8346139,,osm,dialysis
"1431 BUSINESS CENTER COURT, STE B NA DAYTON OH 45410",DAYTON,OH,45410,-84.129446,39.74728567,,osm,dialysis
7901 DETROIT AVENUE NA CLEVELAND OH 44102,CLEVELAND,OH,44102,-81.73921302,41.48162446,,osm,dialysis
18720 CHAGRIN BLVD NA SHAKER HEIGHTS OH 44122,SHAKER HEIGHTS,OH,44122,-81.54794295,41.46445045,,osm,dialysis
1614 WEST 19TH STREET NA ASHTABULA OH 44004,ASHTABULA,OH,44004,-80.80313631,41.88347889,,osm,dialysis
790 NORTH COURT STREET NA CIRCLEVILLE OH 43113,CIRCLEVILLE,OH,43113,-82.94050357,39.61264364,,osm,dialysis
2100 MILLENIUM BLVD NA CORTLAND OH 44410,CORTLAND,OH,44410,-80.77405,41.27581,,census,dialysis
1700 SOUTH 60TH STREET NA PHILADELPHIA PA 19142,PHILADELPHIA,PA,19142,-75.234086,39.935676,,osm,dialysis
19050 PARK AVENUE PLAZA NA MEADVILLE PA 16335,MEADVILLE,PA,16335,-80.160446,41.623405,,census,dialysis
3823 MARKET STREET NA PHILADELPHIA PA 19104,PHILADELPHIA,PA,19104,-75.19843939,39.95679227,,osm,dialysis
301 MARKET STREET NA BERWICK PA 18603,BERWICK,PA,18603,-76.23522,41.056519,,osm,dialysis
600 ENTERPRISE PARKWAY NA RAVENNA OH 44266,RAVENNA,OH,44266,-81.249565,41.18041,,census,dialysis
4500 WEST BROAD ST NA COLUMBUS OH 43228,COLUMBUS,OH,43228,-83.1488495,39.9512973,,osm,dialysis
2302 COMMUNITY COLLEGE AVENUE NA CLEVELAND OH 44115,CLEVELAND,OH,44115,-81.67374675,41.49535892,,osm,dialysis
1160 WILLIAMS RESERVE BLVD. NA WADSWORTH OH 44281,WADSWORTH,OH,44281,-81.68927,41.041035,,census,dialysis
27350 CEDAR ROAD NA BEACHWOOD OH 44122,BEACHWOOD,OH,44122,-81.5212,41.501358,,osm,dialysis
2808 GERMANTOWN ST NA DAYTON OH 45417,DAYTON,OH,45417,-84.239462,39.738887,,osm,dialysis
2474 LINCOLN WAY EAST NA MASSILLON OH 44646,MASSILLON,OH,44646,-81.48804682,40.79758825,,osm,dialysis
2906 WASHINGTON BLVD. NA BELPRE OH 45714,BELPRE,OH,45714,-81.62210529,39.279736,,osm,dialysis
65 DOLBY STREET NA CLARION PA 16214,CLARION,PA,16214,-79.39321,41.19598,,census,dialysis
207 WEST 7TH AVENUE NA WEST HOMESTEAD PA 15120,WEST HOMESTEAD,PA,15120,-79.91402795,40.40541991,,osm,dialysis
"4190 BURBANK ROAD WOOSTER, OHIO WOOSTER OH 44691",WOOSTER,OH,44691,-81.94726391,40.85080153,,osm,dialysis
121 W OWEN K GARRIOTT NA ENID OK 73701,ENID,OK,73701,-97.9213809,36.3914706,,osm,dialysis
1200 CENTRAL ST NA POTEAU OK 74953,POTEAU,OK,74953,-94.6201721,35.06355103,,osm,dialysis
"367 COUNTY ROAD 406, UNIT 11 NA SOUTH POINT OH 45680",SOUTH POINT,OH,45680,-82.510635,38.417534,,census,dialysis
111 TARHE TRAIL NA UPPER SANDUSKY OH 43351,UPPER SANDUSKY,OH,43351,-83.27937,40.852955,,census,dialysis
991 E. JOHNSTOWN RD. NA COLUMBUS OH 43230,COLUMBUS,OH,43230,-82.9322406,39.9942188,,osm,dialysis
402 S MAIN ST NA BRISTOW OK 74010,BRISTOW,OK,74010,-96.3911633,35.82899598,,osm,dialysis
5933 NORTH BROAD STREET NA PHILADELPHIA PA 19141,PHILADELPHIA,PA,19141,-75.14364884,40.04342829,,osm,dialysis
201 HIGHPOINTE DRIVE NA SEVEN FIELDS PA 16046,SEVEN FIELDS,PA,16046,-80.05967,40.688274,,census,dialysis
5911 LANCASTER AVENUE NA PHILADELPHIA PA 19151,PHILADELPHIA,PA,19151,-75.23924551,39.98210919,,osm,dialysis
218 S. CARLISLE STREET NA NEW BLOOMFIELD PA 17068,NEW BLOOMFIELD,PA,17068,-77.18496175,40.41625452,,osm,dialysis
1650 MANHEIM PIKE NA LANCASTER PA 17601,LANCASTER,PA,17601,-76.3422721,40.0825405,,osm,dialysis
1561 N PORTER AVE NA NORMAN OK 73071,NORMAN,OK,73071,-97.44119371,35.23626275,,osm,dialysis
6432 GLENWAY AVENUE NA CINCINNATI OH 45211,CINCINNATI,OH,45211,-84.6062694,39.1292325,,osm,dialysis
10 ST. LAWRENCE DRIVE NA TIFFIN OH 44883,TIFFIN,OH,44883,-83.21650036,41.10556178,,osm,dialysis
791 WHITE POND DRIVE NA AKRON OH 44320,AKRON,OH,44320,-81.58837614,41.09717266,,osm,dialysis
9913 E RENO AVE NA OKLAHOMA CITY OK 73130,OKLAHOMA CITY,OK,73130,-97.354122,35.46412,,osm,dialysis
10205 N 110TH E AVE NA OWASSO OK 74055,OWASSO,OK,74055,-95.851477,36.3024942,,osm,dialysis
102 CRESTVIEW DR NA HOLDENVILLE OK 74848,HOLDENVILLE,OK,74848,-96.37841075,35.08811082,,osm,dialysis
3497 SOUTH DIXIE HWY NA FRANKLIN OH 45005,FRANKLIN,OH,45005,-84.315271,39.545195,,osm,dialysis
525 EAST WEST STREET NA WIND GAP PA 18091,WIND GAP,PA,18091,-75.2823935,40.84824947,,osm,dialysis
1350 POWELL STREET NA NORRISTOWN PA 19401,NORRISTOWN,PA,19401,-75.335286,40.1242854,,osm,dialysis
515 EAST LANE NA ONTARIO OR 97914,ONTARIO,OR,97914,-116.9404026,44.0247113,,osm,dialysis
2715 SW 153RD DR NA BEAVERTON OR 97006,BEAVERTON,OR,97006,-122.8364956,45.5002641,,osm,dialysis
2249 NORTH REYNOLDS ROAD NA TOLEDO OH 43615,TOLEDO,OH,43615,-83.66787648,41.66339593,,osm,dialysis
1791 KENNY RD. NA COLUMBUS OH 43210,COLUMBUS,OH,43210,-83.03484063,39.99572053,,osm,dialysis
3239 MAPLE AVENUE NA ZANESVILLE OH 43701,ZANESVILLE,OH,43701,-82.0182459,39.98084757,,osm,dialysis
458 HOME STREET NA GEORGETOWN OH 45121,GEORGETOWN,OH,45121,-83.89803653,38.85893859,,osm,dialysis
2355 SOUTH HAMILTON RD NA COLUMBUS OH 43232,COLUMBUS,OH,43232,-82.87971948,39.9264509,,osm,dialysis
415 EAST MOUND STREET NA COLUMBUS OH 43215,COLUMBUS,OH,43215,-82.98802177,39.95579495,,osm,dialysis
265 NORTH MAIN STREET NA MUNROE FALLS OH 44262,MUNROE FALLS,OH,44262,-81.44054568,41.14735178,,osm,dialysis
5700 KARL ROAD NA COLUMBUS OH 43229,COLUMBUS,OH,43229,-82.97416358,40.0826683,,osm,dialysis
920 S. WASHINGTON AVENUE NA SCRANTON PA 18505,SCRANTON,PA,18505,-75.67313388,41.39961067,,osm,dialysis
1849 DAVISVILLE ROAD NA WILLOW GROVE PA 19090,WILLOW GROVE,PA,19090,-75.1155884,40.1419893,,osm,dialysis
753 JOHNSONBURG ROAD NA SAINT MARYS PA 15857,SAINT MARYS,PA,15857,-78.57582457,41.42532548,,osm,dialysis
7198 CASTOR AVENUE NA PHILADELPHIA PA 19149,PHILADELPHIA,PA,19149,-75.068054,40.0493,,osm,dialysis
5124 LIBERTY AVENUE NA PITTSBURGH PA 15224,PITTSBURGH,PA,15224,-79.942721,40.458173,,osm,dialysis
4651 LIBRARY ROAD NA BETHEL PARK PA 15102,BETHEL PARK,PA,15102,-80.02942291,40.3524275,,osm,dialysis
4000 GOLDEN AGE DRIVE NA BATAVIA OH 45103,BATAVIA,OH,45103,-84.142495,39.078418,,osm,dialysis
"801 PRO DRIVE, STE B NA CELINA OH 45822",CELINA,OH,45822,-84.554507,40.555967,,osm,dialysis
820 VETERANS DRIVE NA JACKSON OH 45640,JACKSON,OH,45640,-82.6237352,39.0430344,,osm,dialysis
2583-2585 CENTER ROAD NA HINCKLEY OH 44233,HINCKLEY,OH,44233,-81.78220056,41.23849385,,osm,dialysis
899 E. IRON AVE. NA DOVER OH 44622,DOVER,OH,44622,-81.452987,40.514607,,osm,dialysis
3200 COOPER FOSTER PARK RD. W. NA LORAIN OH 44053,LORAIN,OH,44053,-82.1741749,41.4182086,,osm,dialysis
5230 S MINGO RD NA TULSA OK 74146,TULSA,OK,74146,-95.8686358,36.095688,,osm,dialysis
6917 N MAY AVE NA OKLAHOMA CITY OK 73116,OKLAHOMA CITY,OK,73116,-97.56578228,35.54121457,,osm,dialysis
4301 NW 63RD STREET NA OKLAHOMA CITY OK 73116,OKLAHOMA CITY,OK,73116,-97.5473818,35.5368262,,osm,dialysis
9310 EAST 91ST STREET NA TULSA OK 74133,TULSA,OK,74133,-95.86970264,36.28612193,,osm,dialysis
215 S BRADY ST NA CLAREMORE OK 74017,CLAREMORE,OK,74017,-95.63224656,36.31591701,,osm,dialysis
