Name1,Name2,Name3,Address1,Address2,Address3,City,State,ZIP_Code,Contact,Keys,ID,Longitude,Latitude,Match Score
CEDE CAGUAS,CARRETERA 189 KM 26 URB INDUSTRIAL,PLACIDIN GONZALEZ IINTJ,,,,CAGUAS,PR,625,(809)743-8474,DA/AM/IV/TX/CI/,6549PR00625,-66.03745999999995,18.226540000000053,89.09
CENTRO DE PREVENCION DE CAGUAS,CALLE PADIAL 2 3RD PISO,,,,,CAGUAS,PR,625,(809)744-6661,AD/PV/,6549PR00625,-66.03745999999995,18.226540000000053,89.09
CENTRO DE TRATAMIENTO PARA ADULTOS DEC,DE CAGUAS/CASA CESAME,CARRETERA 189 KM 26 URB INDUSTRIAL,,PLACIDIN GONZALEZ IINTJ,,CAGUAS,PR,625,(809)743-8474,DA/AM/A/H/HV/CU/PG/EA/TX/,6549PR00625,-66.03745999999995,18.226540000000053,89.09
CENTRO TRATAMIENTO,MENORES CAGUAS,ACOSTA 103,,,,CAGUAS,PR,625,(809)746-3630,DA/AM/Y/TX/,6549PR00625,-66.03745999999995,18.226540000000053,89.09
HOGAR RESURRECCION,CARRETERA 175 KM 3 HM 0,BO SAN ANTONIO,,,,CAGUAS,PR,625,(809)747-1393,AD/DT/RR/H/IV/TX/,6549PR00625,-66.03745999999995,18.226540000000053,89.09
CAROLINA ALCOHOLISM PROGRAM,CENTRO DIAGNOSTICO V TRATAMIENTO,,FERNANDEZ JUNCOS STREET,CORNER PEDRO ARQUAGA STREET,,CAROLINA,PR,630,(809)752-0150,AL/AM/W/Y/H/PI/PG/TX/CI/PV/,3445PR00630,-65.95066428541296,18.398079244040755,82.53
CENTRO DE PREVENCION DE CAROLINA,CALLE BERNARDO GARCIA ESQUINA DOMINGO,CACERES 7,,,,CAROLINA,PR,630,(809)762-4565,AD/PV/,6549PR00630,-65.95738999999998,18.380780000000073,90.77
CENTRO PREVENCION DE CATANO,AVE BARBOSA 91 ALTOS,,,,,CATANO,PR,632,(809)788-8125,AD/PV/,6549PR00632,-66.12142999999998,18.44046000000003,89.09
CIDRA SATELLITE,ALCOHOLISM TREATMENT CLINIC,LUIS MUNOZ RIVERA 4,,,,CIDRA,PR,639,(809)739-4901,AL/AM/H/DW/TX/,6549PR00639,-66.16057999999998,18.17539000000005,88.0
FAJARDO SATELLITE,ALCOHOLISM TREATMENT CLINIC,SAN JOSE 417 ST,,,,FAJARDO,PR,648,(809)863-2385,AL/AM/H/DW/TX/,6549PR00648,-65.65331999999995,18.32812000000007,90.0
CENTRO DE PREVENCION GUAVAMA,CALLE FRANCISCO G BRUNO 480 OESTE,ESQUINA VICENTE PALES 2,,,,GUAVAMA,PR,654,(809)864-2974,AD/PV/,6549PR00654,-66.11314999999996,17.985200000000074,90.0
CENTRO DE TRATAMIENTO PARA ADULTOS DE,GUAVAMA,CALLE GENARO CAUTINO 102 OESTE,,,,GUAVAMA,PR,654,(809)864-5131,DA/AM/H/IV/TX/,6549PR00654,-66.11314999999996,17.985200000000074,90.0
GUAVAMA REGIONAL DETENTION CENTER,ALCOHOLISM TREATMENT MODULE,,ROAD 3,MELANIA SECTOR,,GUAVAMA,PR,654,(809)864-3600,AL/AM/H/TX/,8235PR00654,-65.93405726659593,17.976196832828048,91.46
MODULO DE TRATAMIENTO,CENTRO DETENCION REGIONAL GUAVAHA,CALLE SAN JUAN,,,,GUAVAMA,PR,654,(809)864-2140,DA/DT/AM/IV/TX/CI/,6549PR00654,-66.11314999999996,17.985200000000074,90.0
CASA REFUGIO SION INC,"CARR 173 INT KM 6,2",SECTOR LA PAJILLA BO HATO NUEVO,,,,GUAVNABO,PR,914,(809)731-8257,AD/RR/IV/TX/,6549PR00914,-66.11051999999995,18.35973000000007,84.22
GURABO HALFHAV HOUSE FOR,ALCOHOLIC HOMEN,CALLE SANTIAGO FINAL,,,,GURABO,PR,658,(809)737-2996,AL/RR/W/H/DW/TX/,6549PR00658,-65.97213999999997,18.254760000000037,89.09
HOGAR EL BUEN SAMARITANO INC,CARRETERA 941 KM 5 HM 0,BARRIO JAGUAS,,,,GURABO,PR,658,(809)737-6005,AD/RR/H/TX/,6549PR00658,-65.97213999999997,18.254760000000037,89.09
CEDE HATO REV,AVE PONCE DE LEON 385,,,,,HATO REV,PR,918,(809)250-7054,DA/DT/IV/TX/,6549PR00918,-66.06291499999998,18.415855000000025,100.0
CENTRO HATO REV TRATAMIENTO,RESIDENCIAL PARA VARONES,HATO REV AVE PONCE DE LEON 385,,,,HATO REV,PR,918,(809)751-0915,DA/RR/IV/TX/,6549PR00918,-66.06291499999998,18.415855000000025,100.0
CLINICA RODANTE CAROLINA,AVENIDA BARBOSA 414,,,,,HATO REV,PR,918,(809)384-2884,DA/AM/W/A/B/H/AI/HV/CU/IV/PG/TX/,6549PR00918,-66.06291499999998,18.415855000000025,100.0
CLINICA RODANTE SAN JUAN,AVENIDA BARBOSA 414,,,,,HATO REV,PR,918,(809)384-2889,DA/AM/W/H/HV/CU/IV/PG/TX/,6549PR00918,-66.06291499999998,18.415855000000025,100.0
CLINICA RODONTE BAVOMON/CAT,AVENIDA BARBOSA 414,,,,,HATO REV,PR,918,(809)384-2863,AD/AM/W/Y/A/H/HV/CU/IV/PG/TX/,6549PR00918,-66.06291499999998,18.415855000000025,100.0
DIVISION DE EDUCACION A LA COMUNIDAD,SECRETARIA AUX ILIAR DE PREVENCION,AVENIDA BARBOSA 414,,,,HATO REV,PR,928,(809)250-1517,AD/PV/,6549PR00928,-66.04798999999997,18.397685000000024,100.0
SECRETARIA AUX ILIAR DE PREVENCION,AVENIDA BARBOSA NUM 414,,,,,HATO REV,PR,928,"(809)763-7575T,EX222",AD/PV/,6549PR00928,-66.04798999999997,18.397685000000024,100.0
SECRETARIA AUX ILIAR DE PREVENCION,LINEA DE AUXILIO,AVENIDA BARBOSA 414,,,,HATO REV,PR,928,(809)763-3133,AD/PV/,6549PR00928,-66.04798999999997,18.397685000000024,100.0
CENTRO DE PREVENCION,DE HUMACAO,CALLE DUFRESNE 13 BAJOS,,,,HUMACAO,PR,661,(809)852-0155,AD/PV/,6549PR00661,-65.82336999999995,18.151470000000074,90.0
HUMACAO SATELLITE,ALCOHOLISM TREATMENT CLINIC,,FERROCARRIL AVENUE,,,HUMACAO,PR,661,(809)744-7080,AL/AM/H/DW/TX/,0497PR00661,-65.82374429020315,18.147731515204253,89.22
LAS PIEDRAS SATELLITE,ALCOHOLISM TREATMENT CLINIC,JOSE CELSO BARBOSA 46,,,,LAS PIEDRAS,PR,671,(809)733-2444,AL/AM/H/DW/TX/,6549PR00671,-65.86529999999993,18.18253000000004,92.0
CENTRO DE TRATAMIENTO PARA ADULTOS,DE MANATI,EDIFICIO ECHEVARRIA ALTOS,,,,MANATI,PR,701,(809)854-1165,DA/AM/W/A/H/HV/CU/PG/TX/,6549PR00701,-66.48484999999994,18.430540000000068,89.09
MANATI ALCOHOLISM TREATMENT PROGRAMS,,,BALDORIOTV STREET ESQ RAMOS,,,MANATI,PR,701,(809)854-1277,AL/AM/W/H/IV/DW/TX/,5812PR00701,-66.48484999999994,18.430540000000068,75.0
CORDA PREVENCION,CALLE LUIS MUNOZ RIVERA,ESQUINA TIERRA SANTA 16,,,,MAUNABO,PR,707,(809)861-1003,AD/PV/,6549PR00707,-65.89582129999997,18.005308100000036,100.0
MAUNABO SATELLITE,ALCOHOLISM TREATMENT CLINIC/CHC,AVE KENNEDY INTERIOR,,,,MAUNABO,PR,707,(809)744-7080,AL/AM/H/DW/TX/,6549PR00707,-65.89582129999997,18.005308100000036,100.0
CEDE MAYAGUEZ,CASA DE SALUD 5TO PISO,MAYAGUEZ MEDICAL CENTER BRANCH,,,,MAYAGUEZ,PR,708,(809)833-2193,DA/AM/IV/TX/CI/,6549PR00708,-67.14689999999996,18.20368000000008,90.77
CENTRO DE PREVENCION DE MAYAGUEZ,CALLE MCKINLEY OESTE 217,,,,,MAYAGUEZ,PR,708,(809)854-1239,AD/PV/,6549PR00708,-67.14689999999996,18.20368000000008,90.77
CENTRO DE TRATAMIENTO PARA ADULTOS DE,MAYAGUEZ,CASA DE SALUD 5TO PISO,,MAYAGUEZ MEDICAL CENTER BRANCH,,MAYAGUEZ,PR,708,(809)833-2193,DA/AM/A/H/HV/CU/PG/EA/TX/,6549PR00708,-67.14689999999996,18.20368000000008,90.77
CENTRO TRATAMIENTO,A MEMORES MAYAGUEZ,,AVENUE DUSCOMBE 177,,,MAYAGUEZ,PR,709,(809)833-3880,DA/AM/Y/H/TX/CI/,7410PR00709,-67.15462686298943,18.193753322684245,99.0
DEPARTMENT OF ADDICTION SERVICES,MAYAGUEZ ALCOHOLISM PROGRAM,MENDEZ VIGO ST SALUD CORNER 155-E,,,,MAYAGUEZ,PR,708,(809)833-0663,AL/AM/H/DW/TX/,6549PR00708,-67.14689999999996,18.20368000000008,90.77
MISION RESCATE DRUG ABUSE TREATMENT,AND REHABILITATION,CARR 104 KM 1 HM 7,,BO ALGARROBO,,MAYAGUEZ,PR,708,(809)834-1370,AD/RR/AM/TX/PV/OT/,6549PR00708,-67.14689999999996,18.20368000000008,90.77
CEDE/PONCE,CENTRO MEDICO CARRT 14,BO MACHUELO,,,,PONCE,PR,731,(809)840-6935,DA/OT/AM/CI/MM/,6549PR00731,-66.60919349999995,18.038779300000048,100.0
CENTRO DE PREVENCION DE PONCE,CALLE COMERCIO 64,,,,,PONCE,PR,731,(809)844-1275,AD/PV/,6549PR00731,-66.60919349999995,18.038779300000048,100.0
CENTRO DE TRATAMIENTO PARA ADULTOS DE,PONCE,CARRETERA NUM 14 BARRIO MACHUELO,,FACILIDADES DE CENTRO MEDICO,,PONCE,PR,731,(809)840-6835,DA/AM/W/A/H/HV/CU/IV/PG/TX/,6549PR00731,-66.60919349999995,18.038779300000048,100.0
CENTRO PONCE TRATAMIENTO,RESIDENCIAL PARA VARONES,CENTRO MEDICO,,CARR 14 BO MACHUELO,,PONCE,PR,731,(809)840-6835,DA/RR/IV/TX/,6549PR00731,-66.60919349999995,18.038779300000048,100.0
CENTRO SISTER ISOLINA FERRE PROGRAM,DEL DISPENSARIO SAN ANTONIO INC,PARCELAS AMALIA MARIN CALLE C FINAL 1,,LA PLAYA SECTOR TABAIBA,,PONCE,PR,731,(809)843-1910,AD/PV/,6549PR00731,-66.60919349999995,18.038779300000048,100.0
CENTRO SISTER !SOLINA FERRE PROGRAM,DEL DISPENSARIO SAN ANTONIO INC/2,BRISAS DEL CARIBE EL TUQUE,,CALLE 13/650,,PONCE,PR,731,(809)731-5700,AD/CI/PV/,6549PR00731,-66.60919349999995,18.038779300000048,100.0
CENTRO SISTER ISOLINA FERRE PROGRAM,DEL DISPENSARIO SAN ANTONIO INC/3,LIRIOS DEL SUR BLOQUE 29,,APARTAMENTOS 393-394-395 PLAYA,,PONCE,PR,731,(809)843-4093,AD/PV/,6549PR00731,-66.60919349999995,18.038779300000048,100.0
MODULO DE TRATAMIENTO,INSTITUCION REGIONAL DEL SUR,BO El TUQUE SECTOR LAS CUCHARAS,,,,PONCE,PR,731,(809)844-8155,DA/OT/AM/IV/TX/CI/,6549PR00731,-66.60919349999995,18.038779300000048,100.0
PONCE ALCOHOLISM TREATMENT PROGRAM,PONCE MEDICAL CENTER,,,,,PONCE,PR,731,(809)844-4130,AL/AM/H/EA/DW/TX/,6549PR00731,-66.60919349999995,18.038779300000048,100.0
QUIMIOTERAPIA PONCE,AREA HOSP DISTRITO CARR 14,BO MACHUELOS,,,,PONCE,PR,731,(809)840-6630,DA/AM/H/IV/MM/,6549PR00731,-66.60919349999995,18.038779300000048,100.0
ALCOHOLISM MOBILE CLINIC,AVE JOSE CELSO BARBOSA 414,CUARTO PISO,,,,RIO PIEDRAS,PR,928,(809)764-2888,AL/AM/H/DW/TX/,6549PR00928,-66.04798999999997,18.397685000000024,100.0
ANCYO 352 DE PENITENCIARIA ESTATAL,CARRETERA 21 PENITENCIARIA ESTATAL,BARRIO MONACILLOS,,,,RIO PIEDRAS,PR,926,(809)766-4949 EXT271,DA/AM/IV/TX/CI/,6549PR00926,-66.06210049999999,18.376030100000037,100.0
ASEER INC,CALLE BRUMBAUGH 1165 ESQ TIZOL,,,,,RIO PIEDRAS,PR,927,(809)758-7306,DA/IV/PV/,6549PR00927,-66.06337389999999,18.40119020000003,100.0
CEDE SAN JUAN,PABELLION B,BARRIO MONACILLOS,,,,RIO PIEDRAS,PR,935,(809)764-5643,DA/OT/AM/IV/CI/MM/,6549PR00935,-66.07415619999995,18.397107900000037,100.0
CENTRO DE PREVENCION,AREA METROPOLITANA,CALLE RIANZA 536,,URBANIZACION MATIENZO CINTRON,,RIO PIEDRAS,PR,926,(809)767-0640,AD/PV/,6549PR00926,-66.06210049999999,18.376030100000037,100.0
CENTRO DE SAN JUAN TRT PARA ADULTOS,LIBRE DE DROGAS,CENTRO MEDICO BARRIO MONACILLOS,,FRENTE HOSPITAL DE VETERANOS,,RIO PIEDRAS,PR,928,(809)765-6755,DA/AM/W/A/H/HV/CU/PG/TX/,6549PR00928,-66.04798999999997,18.397685000000024,100.0
CENTRO SAN JUAN TRATAMIENTO,RESIDENTIAL VARONES,PABELLON J TERRENOS CENTRO MEDICO,,BO MONACILLOS,,RIO PIEDRAS,PR,935,(809)767-0690,DA/RR/TX/,6549PR00935,-66.07415619999995,18.397107900000037,100.0
CENTRO SISTER ISOLINA FERRE/III,"CARR 842 KM 1,9 LOS ROMERO",CAIMITO BAJO,,,,RIO PIEDRAS,PR,923,(809)731-5700,AD/PV/,6549PR00923,-66.03879499999994,18.41888500000005,100.0
DYNAMIC MEDICAL OF PUERTO RICO INC,,,ROAD 21 NUMBER 1785,LAS LOMAS,,RIO PIEDRAS,PR,928,(809)793-6200 EXT358,AD/OT/RR/AM/H/HV/IV/EA/DW/TX/CI/PV/,8334PR00928,-66.09961124421079,18.38920745457961,92.14
EMERGENCY DETOXIFICATION,AND HOSPITALIZATION UNIT,CASA DE SALUD MEDICAL CENTER,,,,RIO PIEDRAS,PR,928,(809)763-5305,AL/OT/RR/H/DW/TX/,6549PR00928,-66.04798999999997,18.397685000000024,100.0
HOGAR INTERMEDIO DE RIO PIEDRAS,CARRETERA 849 KM l HM 4,BO SANTO DOMINGO,,,,RIO PIEDRAS,PR,929,(809)757-7115,AL/RR/H/DW/TX/,6549PR00929,-66.01060999999999,18.39729000000005,99.9
MODULO DE TRATAMIENTO,ANEXO PENITENCIARIA ESTATAL,SEGURIDAO MAXIMA,,,,RIO PIEDRAS,PR,926,(809)751-2980,DA/AM/IV/TX/CI/,6549PR00926,-66.06210049999999,18.376030100000037,100.0
RIO PIEDRAS PSYCHIATRIC HOSPITAL,RIO PIEDRAS ALCOHOLISM PROGRAM,,BUILDING G,CENTRO MEDICO,,RIO PIEDRAS,PR,928,(809)767-9243,AL/AM/W/H/DW/TX/,9978PR00928,-66.04798999999997,18.397685000000024,84.9
STATE PENITENTIARY ANNEX,ALCOHOLISM TREATMENT MODULE,,DE DIEGO AVENUE,IN FRONT OF LAS AMAPOLAS PUB HOUSING,,RIO PIEDRAS,PR,918,(809)759-6010,AL/AM/H/TX/,7889PR00918,-66.0899552170111,18.41749308409201,96.46
MODULO DE TRATAMIENTO,CENTRO DETENCION PARADA 8,AVENIDA FERNANDEZ JUNCOS,,PARADA 8,,SAN JUAN,PR,903,(809)724-1788,DA/AM/H/HV/CU/IV/TX/CI/,6549PR00903,-66.10472999999996,18.466330000000028,90.0
MODULO DE TRATAMIENTO,INSTITUCION JOVENES ADULTOS MIRAMAR,CALLE VILLA VERDE,,ESQUINA REFUGIO PDA 10 MIRAMAR,,SANTURCE,PR,907,(809)725-3280,DA/AM/IV/TX/CI/,6549PR00907,-66.07568499999996,18.450840000000028,100.0
HOGAR POSADA LA VICTORIA INC,C/PRINCIPAL 165 KM 4 HECT 9 PARCELA,,52 BO GALATEO,,,TOA ALTA,PR,758,(809)870-3474,AL/RR/W/A/H/HV/PG/TX/,9450PR00758,-66.25385999999997,18.357870000000048,91.3
CENTRO DE PREVENCION DE UTUADO,CENTRO GUBERNAMENTAL UTUADO,,2 DO PISO,,,UTUADO,PR,611,(809)894-5215,AD/PV/,9833PR00611,-66.80088999999998,18.285840000000068,85.0
ESCUELA INDUSTRIAL PARA MUJERES,CLINICA DE DESINTOXICACION,CARRETERA 2,,,,VEGA ALTA,PR,762,(809)883-3065 EXT34,DA/OT/IV/TX/CI/,6549PR00762,-66.33177999999998,18.412210000000073,90.77
HOGAR EL CAMINO,CARR 155 KM 615 IZQUIERDA,CARR 673 SECTOR ELPALMAR,,,,VEGA BAJA,PR,764,(809)855-5562,AD/RR/CU/IV/TX/,6549PR00764,-66.38754999999998,18.446010000000054,90.77
VIEQUES SATELLITE,ALCOHOLISM TREATMENT CLINIC/CHC,,,,,VIEQUES,PR,765,(809)741-0575,AL/AM/H/DW/TX/,6549PR00765,-65.44171999999998,18.14866500000005,100.0
EAST BAY MENTAL HEALTH CENTER,SUBSTANCE ABUSE SERVICES,,2 OLD COUNTY ROAD,,,BARRINGTON,RI,2806,(401)246-1195,AL/AM/TX/PV/,0546RI02806,-71.3267680682832,41.75502524792898,100.0
ECHARD J LA RIVIERE MEM FOUNDATION,IMP/ACT,,3 RIVERVIEH DRIVE,,,BARRINGTON,RI,2806,(401)245-7886,AD/PV/,7027RI02806,-71.31694405866656,41.75340334966477,97.88
CHANNEL ONE/CENTtAL FALLS,,,507 BROAD STREET,,,CENTRAL FALLS,RI,2863,(401)728-7891,AD/PV/,6864RI02863,-71.3871051982916,41.88652817247739,100.0
WASHINGTON COUNTY CMHC,ALCOHOL AND DRUG ABUSE SERVICES,,OLD POST ROAD,,,CHARLESTOWN,RI,2813,(401)364-7705,AD/AM/TX/,9101RI02813,-71.63427575067983,41.38237842486127,100.0
GOOD HOPE CENTER,ADMINISTRATIVE UNIT,,JOHN POTTER ROAD,,,COVENTRY,RI,2816,(401)397-5029,AD/DT/RR/W/Y/H/AI/HV/CU/IV/PG/EA/DW/TX/CI/PV/,9592RI02816,-71.7542162489925,41.72242279261385,89.9
GOOD HOPE CENTER,DAV TREATMENT,,JOHM POTTER ROAD,,,COVENTRY,RI,2816,(401)397-5029,AD/RR/W/Y/H/AI/HV/CU/IV/PG/EA/DW/TX/CI/PV/,6483RI02816,-71.7542162489925,41.72242279261385,89.9
GOOD HOPE CENTER,OUTPATIENT,,JOHN POTTER ROAD,,,COVENTRY,RI,2816,(401)397-5029,AD/AM/W/Y/H/AI/HV/CU/IV/PG/EA/,9592RI02816,-71.7542162489925,41.72242279261385,89.9
MARATHON HOUSE INC,RESIDENTIAL,,FISH HILL ROAD,,,COVENTRY,RI,2816,(401)397-7778,AD/RR/W/A/B/H/HV/CU/IV/PG/TX/,1780RI02816,-71.63890904239202,41.659452864724884,100.0
ALCOHOLISM SERVICES OF,CRANSTON/JOHNSTON AND NORTHHESTERN RI,,311 DORIC AVENUE,,,CRANSTON,RI,2910,(401)781-3990,AL/AM/W/Y/A/HV/PI/CU/PG/EA/DW/TX/CI/PV/,3316RI02910,-71.42701328332872,41.7763028348686,100.0
COMM ORGANIZ FOR DRUG ABUSE CONTROL,CODAC I/DETOXIFICATION,,1763 BROAD STREET,CRANSTON GENERAL HOSPITAL,,CRANSTON,RI,2905,(401)461-5400,DA/AM/A/HV/CU/IV/CI/MM/,0480RI02905,-71.40043996805363,41.777873519704585,100.0
COMM ORGANIZ FOR DRUG ABUSE CONTROL,CODAC I/OUTPATIENT DRUG FREE,,908 RESERVOIR AVENUE,,,CRANSTON,RI,2910,(401)461-5056,DA/AM/Y/A/HV/CU/IV/TX/CI/PV/,2332RI02910,-71.4477755927703,41.77642437246457,100.0
DEPARTMENT OF MH/MR AND HOSPITALS,DIV OF SUBST ABUSE PREV/EDUC/TRAINING,,,,,CRANSTON,RI,2920,(401)464-2191,AD/PV/,6549RI02920,-71.45802999999995,41.76270500000004,100.0
EASTMAN HOUSE INC,,,1545 PONTIAC AVENUE,,,CRANSTON,RI,2920,(401)463-8829,AD/RR/W/Y/A/HV/PI/CU/IV/PG/TX/PV/,1817RI02920,-71.46088195567074,41.74080564255879,100.0
EDGEHILL CRANSTON OUTPATIENT CLINIC,,,75 SOCKANOSSET CROSSROAD,SUITE 108,,CRANSTON,RI,2920,(401)942-9127,AD/AM/W/Y/IV/TX/PV/,8216RI02920,-71.45432102096,41.7538669527294,99.5
GOVERNORS COMMITTEE ON,YOUTH/ALCOHOL AND SUBSTANCE ABUSE,C/0 INSTITUTE FOR HUMAN DEVELOPMENT,845 PARK AVENUE,,,CRANSTON,RI,2910,(401)781-8831,AD/PV/,0322RI02910,-71.43599264856239,41.77902263672053,100.0
HARVARD COCAINE RECOVERY PROJECT,RHODE ISLAND DIVISION,,1062 RESERVOIR AVENUE,,,CRANSTON,RI,2910,(401)943-8226,DA/AM/CU/IV/TX/OT/,7559RI02910,-71.45203703616372,41.77250407253039,100.0
HUMAN ECOLOGY,C/0 CRANSTON PUBLIC SCHOOLS,,845 PARK AVcNUE,,,CRANSTON,RI,2910,(401)781-8831,AD/PV/,5866RI02910,-71.43599264856239,41.77902263672053,90.04
RI DIVISION OF SUBSTANCE ABUSE,SUBSTANCE ABUSE DETOXIFICATION UNIT,RI MEDICAL CENTER/HOHARD AVENUE,BENJAMIN RUSH BUILDING,,,CRANSTON,RI,2920,(401)464-2531,AD/DT/AM/PI/IV/MM/OT/,1352RI02920,-71.45802999999995,41.76270500000004,85.0
RIS AP TRT ALTERNATIVE TO STREET CRIME,ITASCJ PROGRAM/DIV OF SUBSTANCE ABUSE,RHODE ISLAND MEDICAL CENTER,LOUIS PASTEUR BUILDING,,,CRANSTON,RI,2920,(401)464-2381,AD/DW/CI/OT/,2446RI02920,-71.45802999999995,41.76270500000004,85.0
SOUTHERN NEH ENGLAND,TREATMENT CENTER INC,,1090 NEH LONDON AVENUE,,,CRANSTON,RI,2920,(401)463-5778,AD/AM/W/Y/B/HV/CU/TX/CI/,7331RI02920,-71.47635587094176,41.739299540286495,97.88
EDGEHILL EAST GREENHICH OUTPT CLINIC,,,4601 POST ROAD,,,EAST GREENWICH,RI,2818,(401)884-1002,AD/AM/W/Y/CU/IV/TX/PV/,7933RI02818,-71.45021740880372,41.66537115427916,100.0
CHANNEL ONE OF SMITHFIELD,,,64 FARNUM PIKE,,,ESMOND,RI,2917,(401)231-7932,AD/PV/,3416RI02917,-71.50894982344893,41.88568088779483,97.5
CHILD AND FAMILY SERVICES CF NEHPORT,,,24 SCHOOL STREET,,,NEWPORT,RI,2840,(401)849-2300,AD/AM/W/Y/A/HV/PI/CU/PG/EA/DW/TX/CI/PV/,4746RI02840,-71.31170478244854,41.48820135811725,100.0
COMM ORGANIZ FOR DRUG ABUSE CONTROL,CODAC III,,93 THAMES STREET,,,NEWPORT,RI,2840,(401)846-4150,AD/AM/Y/A/B/HV/PI/CU/IV/PG/DW/TX/CI/MM/,5216RI02840,-71.3153531734438,41.49098222213377,100.0
EDGEHILL NEWPORT,,,200 HARRISON AVENUE,,,NEWPORT,RI,2840,(401)849-5700,AD/DT/RR/W/A/B/H/AI/HV/PI/CU/PG/EA/TX/,4670RI02840,-71.34034633500913,41.46804667753673,100.0
THE GOOD HOPE CENTER OF NEHPORT,,,58 EAST MAIN ROAD,,,NEHPORT,RI,2840,(401)846-4333,AD/AM/W/Y/B/H/AI/PI/CU/DW/TX/CI/PV/OT/,4593RI02840,-71.29959771004486,41.51711687050626,97.16
US NAVAL HOSPITAL,ALCOHOL REHABILITATION DEPT/CODE 62,,,,,NEHPORT,RI,2841,(401)841-4129,AL/RR/TX/,6549RI02841,-71.32270499999998,41.51750000000004,97.18
HIGHPOINT,,,1950 TOHER HILL ROAD,,,NORTH KINGSTOHN,RI,2852,(401)295-2511,AD/DT/RR/AM/W/Y/A/HV/PI/CU/TX/CI/,0382RI02852,-71.46220998440972,41.526873992535684,96.74
MARATHON OF RI INC,THE LODGE AT HALLUM LAKE,,ROUTE 100,,,PASCOAG,RI,2859,(401)568-1770,AD/RR/Y/IV/TX/,9981RI02859,-71.73415686970412,41.96576291521981,100.0
COMMUNITY COUNSELING CENTER INC,SUBSTANCE ABUSE TREATMENT PROGRAM,,160 BEECHHOOD AVENUE,,,PAWTUCKET,RI,2860,(401)722-7855,AD/AM/W/Y/A/B/H/CU/EA/DW/TX/CI/PV/,6968RI02860,-71.37414820090595,41.86983842024108,97.88
FRIENDS OF CARITAS HOUSE INC,,,166 PAHTUCKET AVENUE,,,PAHTUCKET,RI,2860,(401)722-4644,AD/RR/AM/W/Y/A/B/H/HV/CU/IV/TX/PV/,1257RI02860,-71.38820037776048,41.86970070557183,95.95
PAHTUCKET ADDICTIONS COUNSELING SERV,,,104 BROAD STREET,,,PAHTUCKET,RI,2860,(401)726-8080,AD/AM/W/Y/A/B/H/AI/HV/PI/CU/IV/PG/DW/TX/PV/,3860RI02860,-71.38657208903123,41.88082529605404,98.14
RHODE ISLAND STUDENT ASSISTANCE PROG,,,8 SUMMER STREET,,,PAHTUCKET,RI,2860,(401)724-1830,AD/EA/PV/,0103RI02860,-71.38435232983173,41.87836545606996,98.14
ROBERT J HILSON HOUSE INC,OUTPATIENT COUNSELING CENTER,,80 SUMMIT STREET,,,PAHTUCKET,RI,2860,(401)728-4010,AD/AM/H/HV/CU/IV/EA/DW/TX/CI/PV/,4096RI02860,-71.37892320350687,41.87548551795796,100.0
ROBERT J HILSON HOUSE INC,RESIDENTIAL,,80 SUMMIT STREET,,,PAHTUCKET,RI,2860,(401)728-4010,AD/RR/TX/PV/,4096RI02860,-71.37892320350687,41.87548551795796,100.0
THE FAMILY CENTER,,,25 NORTH UNION STREET,,,PAHTUCKET,RI,2860,(401)728-3260,AD/AM/W/Y/B/H/HV/PI/CU/IV/PG/DW/TX/PV/,1930RI02860,-71.38551817987441,41.878904579874245,98.16
ALCOHOL AND DRUG REHAB SERVICES INC,MINORITY ALCOHOL PROG OUTPT COUNSELING,,369 BROAD STREET,,,PROVIDENCE,RI,2905,(401)331-3537,AD/AM/W/Y/A/B/H/AI/HV/PI/CU/TX/PV/,3270RI02905,-71.42186511839832,41.81329112584392,99.51
ALCOHOL AND DRUG REH AB SERVICES INC,MINORITY ALCOHOLISM PROGRAM/BURNETT,,66 BURNETT STREET,,,PROVIDENCE,RI,2907,(401)785-0050,AD/DT/RR/B/H/CU/TX/,0957RI02907,-71.4269371756478,41.80293876296043,100.0
BUTLER HOSPITAL,ALCOHOL AND DRUG TREATMENT SERVICE,,345 BLACKSTONE BOULEVARD,,,PROVIDENCE,RI,2906,(401)455-6200,AD/DT/RR/AM/W/Y/HV/CU/IV/PG/EA/DW/TX/CI/PV/MM/OT/,6791RI02906,-71.38024896913221,41.84238198764734,100.0
CAPITOL HILL INTERACTION COUNCIL(CHICJ,"ALCOHOL PRO,RAM",,272 SMITH STREET,,,PROVIDENCE,RI,2908,(401)521-4871,AL/AM/DW/TX/,1609RI02908,-71.42091846625365,41.833324377347374,100.0
CENTER FOR BEHAVIORAL HEALTH,,,985 PLAINFIELD STREET,,,PROVIDENCE,RI,2919,(401)946-0650,DA/AM/A/HV/PI/CU/IV/PG/CI/PV/MM/,5901RI02919,-71.46705807720642,41.80452767843595,100.0
COMM ORGAN FOR DRUG ABUSE CONTROL,CODAC EAST,,362 HILLET AVENUE,,,PROVIDENCE,RI,2915,(401)433-2674,AD/AM/W/Y/A/HV/PI/CU/DW/TX/CI/PV/,1010RI02915,-71.35970259999993,41.76924400000007,85.0
COMM ORGANIZ FOR DRUG ABUSE CONTROL,CODAC II,,349 HUNTINGTON AVENUE,,,PROVIDENCE,RI,2909,(401)942-1450,DA/AM/W/A/B/HV/CU/IV/PG/MM/,5659RI02909,-71.44100100334795,41.806507567784976,100.0
