GISJOIN,YEAR,STUSAB,ANRCA,AIANHHA,RES_ONLYA,TRUSTA,AIANCC,RES_TRSTA,BLCK_GRPA,TRACTA,CD101A,C_CITYA,CMSA,COUNTY,COUNTYA,CTY_SUBA,COUSUBCC,DIVISIONA,MSA_CMSAA,PLACEA,PLACECC,PLACEDC,PMSAA,REGIONA,STATE,STATEA,URBRURALA,URB_AREAA,ZIPA,CD103A,AREALAND,AREAWAT,ANPSADPI,FUNCSTAT,INTPTLAT,INTPTLNG,PSADC,E33001,E33002,E33003,E33004,E33005,E33006,E33007
"G4800650","1990","TX",,,,,,,,,,,"99","Carson","065",,,"7","9999",,,,"9999","3","Texas","48",,,,,"0002391191","0000002350","Carson County","A","+35405426","-101354862","06",417,576,1498,908,196,388,193
"G4800670","1990","TX",,,,,,,,,,,"99","Cass","067",,,"7","9999",,,,"9999","3","Texas","48",,,,,"0002428037","0000059419","Cass County","A","+33071051","-094345845","06",2534,3965,7024,3309,810,1124,631
"G4800690","1990","TX",,,,,,,,,,,"99","Castro","069",,,"7","9999",,,,"9999","3","Texas","48",,,,,"0002326914","0000002494","Castro County","A","+34534122","-102256718","06",1304,786,1437,837,109,388,138
"G4800710","1990","TX",,,,,,,,,,,"99","Chambers","071",,,"7","9999",,,,"9999","3","Texas","48",,,,,"0001552351","0000697298","Chambers County","A","+29703602","-094679441","06",1609,2354,3664,2771,582,956,470
"G4800730","1990","TX",,,,,,,,,,,"99","Cherokee","073",,,"7","9999",,,,"9999","3","Texas","48",,,,,"0002725504","0000025133","Cherokee County","A","+31835463","-095166649","06",4279,5553,7963,4529,1363,1586,1090
"G4800750","1990","TX",,,,,,,,,,,"99","Childress","075",,,"7","9999",,,,"9999","3","Texas","48",,,,,"0001839895","0000008477","Childress County","A","+34536440","-100202132","06",688,888,1287,583,177,306,118
"G4800770","1990","TX",,,,,,,,,,,"99","Clay","077",,,"7","9999",,,,"9999","3","Texas","48",,,,,"0002843465","0000047548","Clay County","A","+33789854","-098205021","06",729,1386,2488,1228,212,535,217
"G4800790","1990","TX",,,,,,,,,,,"99","Cochran","079",,,"7","9999",,,,"9999","3","Texas","48",,,,,"0002007897","0000000227","Cochran County","A","+33603881","-102830864","06",590,485,720,359,99,181,85
"G4800810","1990","TX",,,,,,,,,,,"99","Coke","081",,,"7","9999",,,,"9999","3","Texas","48",,,,,"0002328147","0000075547","Coke County","A","+31883748","-100530717","06",296,567,748,446,98,212,74
"G4800830","1990","TX",,,,,,,,,,,"99","Coleman","083",,,"7","9999",,,,"9999","3","Texas","48",,,,,"0003296924","0000022295","Coleman County","A","+31772823","-099454126","06",1242,1544,2189,975,196,431,221
"G4800850","1990","TX",,,,,,,,,,,"31","Collin","085",,,"7","1922",,,,"1920","3","Texas","48",,,,,"0002195576","0000098932","Collin County","A","+33184602","-096577641","06",7183,12103,31807,39272,9780,46259,17947
"G4800870","1990","TX",,,,,,,,,,,"99","Collingsworth","087",,,"7","9999",,,,"9999","3","Texas","48",,,,,"0002379796","0000001664","Collingsworth County","A","+34967149","-100269645","06",472,433,614,487,91,202,84
"G4800890","1990","TX",,,,,,,,,,,"99","Colorado","089",,,"7","9999",,,,"9999","3","Texas","48",,,,,"0002494254","0000027568","Colorado County","A","+29621759","-096518732","06",2934,2233,3844,1480,473,856,441
"G4800910","1990","TX",,,,,,,,,,,"99","Comal","091",,,"7","7240",,,,"9999","3","Texas","48",,,,,"0001454277","0000034054","Comal County","A","+29810502","-098283519","06",4394,4074,9894,7741,1632,4776,2273
"G4800930","1990","TX",,,,,,,,,,,"99","Comanche","093",,,"7","9999",,,,"9999","3","Texas","48",,,,,"0002428801","0000025847","Comanche County","A","+31950806","-098557533","06",1940,1930,3119,1081,268,550,292
"G4800950","1990","TX",,,,,,,,,,,"99","Concho","095",,,"7","9999",,,,"9999","3","Texas","48",,,,,"0002568045","0000005777","Concho County","A","+31332458","-099863987","06",594,360,591,260,62,179,36
"G4800970","1990","TX",,,,,,,,,,,"99","Cooke","097",,,"7","9999",,,,"9999","3","Texas","48",,,,,"0002263119","0000064955","Cooke County","A","+33637623","-097212517","06",2473,3091,5942,4419,1311,1411,909
"G4800990","1990","TX",,,,,,,,,,,"99","Coryell","099",,,"7","3810",,,,"9999","3","Texas","48",,,,,"0002724301","0000012846","Coryell County","A","+31391048","-097797886","06",2258,4250,11330,9015,2619,2636,997
"G4801010","1990","TX",,,,,,,,,,,"99","Cottle","101",,,"7","9999",,,,"9999","3","Texas","48",,,,,"0002334225","0000001078","Cottle County","A","+34081223","-100274555","06",356,385,394,216,21,117,48
"G4801030","1990","TX",,,,,,,,,,,"99","Crane","103",,,"7","9999",,,,"9999","3","Texas","48",,,,,"0002034769","0000000075","Crane County","A","+31411048","-102521101","06",349,403,902,600,141,171,77
"G4801050","1990","TX",,,,,,,,,,,"99","Crockett","105",,,"7","9999",,,,"9999","3","Texas","48",,,,,"0007271805","0000000032","Crockett County","A","+30731935","-101408540","06",604,471,674,338,75,310,78
"G4801070","1990","TX",,,,,,,,,,,"99","Crosby","107",,,"7","9999",,,,"9999","3","Texas","48",,,,,"0002329876","0000005633","Crosby County","A","+33612604","-101297568","06",1112,965,1285,501,123,331,114
"G4801090","1990","TX",,,,,,,,,,,"99","Culberson","109",,,"7","9999",,,,"9999","3","Texas","48",,,,,"0009874888","0000000635","Culberson County","A","+31445363","-104523738","06",656,256,602,169,32,159,77
"G4801110","1990","TX",,,,,,,,,,,"99","Dallam","111",,,"7","9999",,,,"9999","3","Texas","48",,,,,"0003897437","0000001461","Dallam County","A","+36286684","-102593764","06",467,710,1317,632,89,214,35
"G4801130","1990","TX",,,,,,,,,,,"31","Dallas","113",,,"7","1922",,,,"1920","3","Texas","48",,,,,"0002278896","0000075076","Dallas County","A","+32766851","-096778007","06",113762,151089,272700,252960,62701,210561,94480
"G4801150","1990","TX",,,,,,,,,,,"99","Dawson","115",,,"7","9999",,,,"9999","3","Texas","48",,,,,"0002336449","0000000155","Dawson County","A","+32742354","-101947095","06",2357,1647,2557,1193,156,597,188
"G4801170","1990","TX",,,,,,,,,,,"99","Deaf Smith","117",,,"7","9999",,,,"9999","3","Texas","48",,,,,"0003878368","0000002395","Deaf Smith County","A","+34973393","-102602399","06",2668,1883,2727,1905,347,876,305
"G4801190","1990","TX",,,,,,,,,,,"99","Delta","119",,,"7","9999",,,,"9999","3","Texas","48",,,,,"0000717876","0000001985","Delta County","A","+33386586","-095674455","06",451,717,1009,554,127,178,229
"G4801210","1990","TX",,,,,,,,,,,"31","Denton","121",,,"7","1922",,,,"1920","3","Texas","48",,,,,"0002301191","0000179298","Denton County","A","+33204366","-097117642","06",7980,13416,35215,42912,10574,37809,14696
"G4801230","1990","TX",,,,,,,,,,,"99","Dewitt","123",,,"7","9999",,,,"9999","3","Texas","48",,,,,"0002355034","0000003297","DeWitt County","A","+29080906","-097355051","06",3301,2324,3731,1721,310,750,406
"G4801250","1990","TX",,,,,,,,,,,"99","Dickens","125",,,"7","9999",,,,"9999","3","Texas","48",,,,,"0002342034","0000002600","Dickens County","A","+33620179","-100779070","06",353,350,588,237,46,123,76
"G4801270","1990","TX",,,,,,,,,,,"99","Dimmit","127",,,"7","9999",,,,"9999","3","Texas","48",,,,,"0003447306","0000009254","Dimmit County","A","+28424499","-099749168","06",2546,828,1026,499,271,303,135
"G4801290","1990","TX",,,,,,,,,,,"99","Donley","129",,,"7","9999",,,,"9999","3","Texas","48",,,,,"0002408210","0000008483","Donley County","A","+34962252","-100811225","06",324,486,702,523,204,224,56
"G4801310","1990","TX",,,,,,,,,,,"99","Duval","131",,,"7","9999",,,,"9999","3","Texas","48",,,,,"0004643490","0000007687","Duval County","A","+27683283","-098523719","06",2511,1383,2053,806,242,272,208
"G4801330","1990","TX",,,,,,,,,,,"99","Eastland","133",,,"7","9999",,,,"9999","3","Texas","48",,,,,"0002398567","0000015252","Eastland County","A","+32331043","-098827763","06",1826,2738,3619,2261,577,860,500
"G4801350","1990","TX",,,,,,,,,,,"99","Ector","135",,,"7","5800",,,,"9999","3","Texas","48",,,,,"0002333929","0000001621","Ector County","A","+31865200","-102542114","06",10767,12431,19771,15812,3306,5611,2357
"G4801370","1990","TX",,,,,,,,,,,"99","Edwards","137",,,"7","9999",,,,"9999","3","Texas","48",,,,,"0005490650","0000000497","Edwards County","A","+29971228","-100300348","06",373,191,350,174,78,137,49
"G4801390","1990","TX",,,,,,,,,,,"31","Ellis","139",,,"7","1922",,,,"1920","3","Texas","48",,,,,"0002434560","0000030423","Ellis County","A","+32350178","-096793045","06",5755,8708,16979,10602,2280,4893,1937
"G4801410","1990","TX",,,,,,,,,,,"99","El Paso","141",,,"7","2320",,,,"9999","3","Texas","48",,,,,"0002623914","0000004294","El Paso County","A","+31769320","-106241145","06",77659,41490,75284,66952,16632,34637,15345
"G4801430","1990","TX",,,,,,,,,,,"99","Erath","143",,,"7","9999",,,,"9999","3","Texas","48",,,,,"0002813797","0000008989","Erath County","A","+32233970","-098215626","06",1814,2918,4313,3610,476,2059,1284
"G4801450","1990","TX",,,,,,,,,,,"99","Falls","145",,,"7","9999",,,,"9999","3","Texas","48",,,,,"0001992075","0000012215","Falls County","A","+31257512","-096931593","06",2386,2385,3805,1687,348,549,437
"G4801470","1990","TX",,,,,,,,,,,"99","Fannin","147",,,"7","9999",,,,"9999","3","Texas","48",,,,,"0002309133","0000019855","Fannin County","A","+33588237","-096105154","06",2612,3412,5857,2485,735,1195,718
"G4801490","1990","TX",,,,,,,,,,,"99","Fayette","149",,,"7","9999",,,,"9999","3","Texas","48",,,,,"0002460825","0000025367","Fayette County","A","+29864754","-096926304","06",3716,2228,4545,1818,429,955,314
"G4801510","1990","TX",,,,,,,,,,,"99","Fisher","151",,,"7","9999",,,,"9999","3","Texas","48",,,,,"0002334220","0000001506","Fisher County","A","+32740941","-100398597","06",670,541,1130,427,128,273,104
"G4801530","1990","TX",,,,,,,,,,,"99","Floyd","153",,,"7","9999",,,,"9999","3","Texas","48",,,,,"0002570077","0000000690","Floyd County","A","+34073713","-101303050","06",978,1062,1598,814,156,428,152
"G4801550","1990","TX",,,,,,,,,,,"99","Foard","155",,,"7","9999",,,,"9999","3","Texas","48",,,,,"0001830418","0000002621","Foard County","A","+33980906","-099777656","06",203,264,399,205,28,97,41
"G4801570","1990","TX",,,,,,,,,,,"42","Fort Bend","157",,,"7","3362",,,,"3360","3","Texas","48",,,,,"0002266351","0000028666","Fort Bend County","A","+29532940","-095773554","06",12202,13191,29213,29948,8303,28541,11654
"G4801590","1990","TX",,,,,,,,,,,"99","Franklin","159",,,"7","9999",,,,"9999","3","Texas","48",,,,,"0000739908","0000023608","Franklin County","A","+33175706","-095218629","06",726,1116,1570,1010,226,369,225
"G4801610","1990","TX",,,,,,,,,,,"99","Freestone","161",,,"7","9999",,,,"9999","3","Texas","48",,,,,"0002292799","0000017997","Freestone County","A","+31702338","-096147950","06",1440,2138,3498,1888,462,654,306
"G4801630","1990","TX",,,,,,,,,,,"99","Frio","163",,,"7","9999",,,,"9999","3","Texas","48",,,,,"0002934792","0000003266","Frio County","A","+28864972","-099107956","06",2458,1244,2141,798,225,366,193
"G4801650","1990","TX",,,,,,,,,,,"99","Gaines","165",,,"7","9999",,,,"9999","3","Texas","48",,,,,"0003891257","0000001270","Gaines County","A","+32740335","-102639610","06",2211,1415,1871,1246,241,561,206
"G4801670","1990","TX",,,,,,,,,,,"42","Galveston","167",,,"7","3362",,,,"2920","3","Texas","48",,,,,"0001032569","0001237456","Galveston County","A","+29380498","-094858410","06",13365,20195,38575,30976,8694,17001,9684
"G4801690","1990","TX",,,,,,,,,,,"99","Garza","169",,,"7","9999",,,,"9999","3","Texas","48",,,,,"0002319663","0000001621","Garza County","A","+33181125","-101299846","06",728,602,1002,405,93,235,71
"G4801710","1990","TX",,,,,,,,,,,"99","Gillespie","171",,,"7","9999",,,,"9999","3","Texas","48",,,,,"0002748404","0000001087","Gillespie County","A","+30312721","-098949835","06",2299,1527,3468,2296,517,1511,574
"G4801730","1990","TX",,,,,,,,,,,"99","Glasscock","173",,,"7","9999",,,,"9999","3","Texas","48",,,,,"0002333122","0000000479","Glasscock County","A","+31867275","-101532036","06",166,120,273,148,26,64,16
"G4801750","1990","TX",,,,,,,,,,,"99","Goliad","175",,,"7","9999",,,,"9999","3","Texas","48",,,,,"0002210781","0000015143","Goliad County","A","+28651680","-097425216","06",934,561,1124,787,195,257,137
"G4801770","1990","TX",,,,,,,,,,,"99","Gonzales","177",,,"7","9999",,,,"9999","3","Texas","48",,,,,"0002765742","0000005337","Gonzales County","A","+29451275","-097494484","06",2990,1838,3415,1350,330,652,266
"G4801790","1990","TX",,,,,,,,,,,"99","Gray","179",,,"7","9999",,,,"9999","3","Texas","48",,,,,"0002404361","0000002518","Gray County","A","+35409477","-100814547","06",1800,2805,5637,3101,680,1346,541
"G4801810","1990","TX",,,,,,,,,,,"99","Grayson","181",,,"7","7640",,,,"9999","3","Texas","48",,,,,"0002418227","0000118025","Grayson County","A","+33623821","-096676295","06",6519,10826,18589,13337,4126,5455,3217
"G4801830","1990","TX",,,,,,,,,,,"99","Gregg","183",,,"7","4420",,,,"9999","3","Texas","48",,,,,"0000709834","0000006068","Gregg County","A","+32484661","-094810546","06",5501,10484,17869,15550,4934,7774,3874
"G4801850","1990","TX",,,,,,,,,,,"99","Grimes","185",,,"7","9999",,,,"9999","3","Texas","48",,,,,"0002055984","0000019294","Grimes County","A","+30548859","-095978548","06",2280,2587,3859,1893,382,684,349
"G4801870","1990","TX",,,,,,,,,,,"99","Guadalupe","187",,,"7","7240",,,,"9999","3","Texas","48",,,,,"0001842021","0000007840","Guadalupe County","A","+29583050","-097948367","06",6192,5998,12756,7823,1924,3782,1832
"G4801890","1990","TX",,,,,,,,,,,"99","Hale","189",,,"7","9999",,,,"9999","3","Texas","48",,,,,"0002602296","0000000284","Hale County","A","+34074288","-101826044","06",4246,3557,5507,3350,842,1761,774
"G4801910","1990","TX",,,,,,,,,,,"99","Hall","191",,,"7","9999",,,,"9999","3","Texas","48",,,,,"0002339133","0000002567","Hall County","A","+34521376","-100692559","06",475,578,888,407,134,177,59
"G4801930","1990","TX",,,,,,,,,,,"99","Hamilton","193",,,"7","9999",,,,"9999","3","Texas","48",,,,,"0002164652","0000001743","Hamilton County","A","+31703376","-098110174","06",891,1160,1735,874,186,456,231
"G4801950","1990","TX",,,,,,,,,,,"99","Hansford","195",,,"7","9999",,,,"9999","3","Texas","48",,,,,"0002382482","0000001554","Hansford County","A","+36279070","-101352290","06",466,560,1045,776,219,474,80
"G4801970","1990","TX",,,,,,,,,,,"99","Hardeman","197",,,"7","9999",,,,"9999","3","Texas","48",,,,,"0001801155","0000004204","Hardeman County","A","+34289676","-099745284","06",728,600,1149,604,94,269,124
"G4801990","1990","TX",,,,,,,,,,,"99","Hardin","199",,,"7","0840",,,,"9999","3","Texas","48",,,,,"0002316446","0000007893","Hardin County","A","+30336011","-094393144","06",2513,5024,9493,4940,1175,1848,636
"G4802010","1990","TX",,,,,,,,,,,"42","Harris","201",,,"7","3362",,,,"3360","3","Texas","48",,,,,"0004478072","0000126661","Harris County","A","+29856850","-095392677","06",194349,235397,398463,365313,84299,297044,138728
"G4802030","1990","TX",,,,,,,,,,,"99","Harrison","203",,,"7","4420",,,,"9999","3","Texas","48",,,,,"0002327988","0000042292","Harrison County","A","+32547759","-094370569","06",4118,6486,11942,7008,1690,2962,1575
"G4802050","1990","TX",,,,,,,,,,,"99","Hartley","205",,,"7","9999",,,,"9999","3","Texas","48",,,,,"0003787501","0000002457","Hartley County","A","+35841078","-102607584","06",152,216,868,600,77,319,150
"G4802070","1990","TX",,,,,,,,,,,"99","Haskell","207",,,"7","9999",,,,"9999","3","Texas","48",,,,,"0002338882","0000018871","Haskell County","A","+33179200","-099729590","06",956,1023,1449,694,206,275,152
"G4802090","1990","TX",,,,,,,,,,,"99","Hays","209",,,"7","0640",,,,"9999","3","Texas","48",,,,,"0001755851","0000004962","Hays County","A","+30057564","-098029527","06",4115,3861,8078,7903,1450,5980,3142
"G4802110","1990","TX",,,,,,,,,,,"99","Hemphill","211",,,"7","9999",,,,"9999","3","Texas","48",,,,,"0002356193","0000006166","Hemphill County","A","+35833579","-100280445","06",311,329,821,535,73,192,98
"G4802130","1990","TX",,,,,,,,,,,"99","Henderson","213",,,"7","9999",,,,"9999","3","Texas","48",,,,,"0002264638","0000193517","Henderson County","A","+32210163","-095852317","06",5244,8777,12228,7547,1852,2563,1527
"G4802150","1990","TX",,,,,,,,,,,"99","Hidalgo","215",,,"7","4880",,,,"9999","3","Texas","48",,,,,"0004063898","0000035505","Hidalgo County","A","+26396343","-098184820","06",81842,24535,39072,25493,5497,15352,7471
"G4802170","1990","TX",,,,,,,,,,,"99","Hill","217",,,"7","9999",,,,"9999","3","Texas","48",,,,,"0002492699","0000060290","Hill County","A","+31993448","-097131872","06",2814,4128,5412,2923,829,1264,658
"G4802190","1990","TX",,,,,,,,,,,"99","Hockley","219",,,"7","9999",,,,"9999","3","Texas","48",,,,,"0002352511","0000000691","Hockley County","A","+33605835","-102342916","06",2443,2513,3414,2917,769,1051,654
"G4802210","1990","TX",,,,,,,,,,,"99","Hood","221",,,"7","9999",,,,"9999","3","Texas","48",,,,,"0001092032","0000039331","Hood County","A","+32433954","-097834554","06",1679,3354,5962,4884,964,2192,821
"G4802230","1990","TX",,,,,,,,,,,"99","Hopkins","223",,,"7","9999",,,,"9999","3","Texas","48",,,,,"0002032515","0000020830","Hopkins County","A","+33149020","-095561957","06",2475,4427,6288,2876,440,1196,891
"G4802250","1990","TX",,,,,,,,,,,"99","Houston","225",,,"7","9999",,,,"9999","3","Texas","48",,,,,"0003188261","0000015372","Houston County","A","+31317506","-095429180","06",2216,2983,4918,2399,485,959,494
"G4802270","1990","TX",,,,,,,,,,,"99","Howard","227",,,"7","9999",,,,"9999","3","Texas","48",,,,,"0002338559","0000003510","Howard County","A","+32309140","-101439033","06",3302,3950,5850,4009,1267,1500,961
"G4802290","1990","TX",,,,,,,,,,,"99","Hudspeth","229",,,"7","9999",,,,"9999","3","Texas","48",,,,,"0011839758","0000002403","Hudspeth County","A","+31452136","-105374221","06",532,354,402,251,32,93,43
"G4802310","1990","TX",,,,,,,,,,,"99","Hunt","231",,,"7","9999",,,,"9999","3","Texas","48",,,,,"0002178794","0000105818","Hunt County","A","+33122740","-096085312","06",4526,8113,12767,7536,1478,3997,2522
"G4802330","1990","TX",,,,,,,,,,,"99","Hutchinson","233",,,"7","9999",,,,"9999","3","Texas","48",,,,,"0002298436","0000019633","Hutchinson County","A","+35837384","-101361364","06",1836,2744,4942,3783,892,1511,610
"G4802350","1990","TX",,,,,,,,,,,"99","Irion","235",,,"7","9999",,,,"9999","3","Texas","48",,,,,"0002723564","0000000292","Irion County","A","+31302962","-100980244","06",147,157,371,193,20,97,45
"G4802370","1990","TX",,,,,,,,,,,"99","Jack","237",,,"7","9999",,,,"9999","3","Texas","48",,,,,"0002376160","0000007114","Jack County","A","+33236089","-098175532","06",643,1115,1362,830,190,386,126
"G4802390","1990","TX",,,,,,,,,,,"99","Jackson","239",,,"7","9999",,,,"9999","3","Texas","48",,,,,"0002148456","0000071420","Jackson County","A","+28944158","-096576023","06",1807,1891,2515,1132,305,598,271
"G4802410","1990","TX",,,,,,,,,,,"99","Jasper","241",,,"7","9999",,,,"9999","3","Texas","48",,,,,"0002428046","0000083433","Jasper County","A","+30740786","-094026774","06",2816,4266,7553,2967,618,936,713
"G4802430","1990","TX",,,,,,,,,,,"99","Jeff Davis","243",,,"7","9999",,,,"9999","3","Texas","48",,,,,"0005865307","0000000460","Jeff Davis County","A","+30716095","-104134891","06",276,118,280,266,29,230,94
"G4802450","1990","TX",,,,,,,,,,,"99","Jefferson","245",,,"7","0840",,,,"9999","3","Texas","48",,,,,"0002340312","0000538016","Jefferson County","A","+29859568","-094140023","06",16047,22962,49935,31196,8778,16415,7275
"G4802470","1990","TX",,,,,,,,,,,"99","Jim Hogg","247",,,"7","9999",,,,"9999","3","Texas","48",,,,,"0002942718","0000000141","Jim Hogg County","A","+27048922","-098678037","06",962,549,733,365,18,199,133
