Name1,Name2,Name3,Address1,Address2,Address3,City,State,ZIP_Code,Contact,Website,Note,Keys,ID
La Haciendas Solutions,,,10435 Burnet Street,Suite 114,,Austin,TX,78758,(512)835-1994,www.lahacienda.com,,SA/TX/OP/AD/DU/CJ/PI/,9794TX78758
Maintenance and Recovery Service,,,840 I North IH 35,,,Austin,TX,78753,(512)339-9757,,,SA/TX/ML/OP/HV/PW/OW/CJ/,3012TX78753
Northwest Counseling and Wellness Ctr,,,13740 Research Boulevard,Building O Suite 4,,Austin,TX,78750,(512)250-9355,,,SA/TX/DT/OP/MC/PI/MI/SS/,0183TX78750
Phoenix Acadcmv of Austin,Live Oak Campus,,400 West Live Oak Street,,,Austin,TX,78704,(512)440-0613,www .phoenixhouse.org,,SA/TX/OP/PH/RR/AD/PW/CJ/MD/SS/OA/,7094TX78704
Phoenix Acadcmv of Austin,,,401 West Live Oak Street,,,Austin,TX,78704,(512)440-0613,www .phoenixhouse.org,,SA/TX/PH/RR/AD/DD/HV/CJ/OA/,9600TX78704
Phoenix Academy of Austin,Targeted Capacity Expansion Program,,400 West Live Oak,,,Austin,TX,78704,(512)440-0613 Hotline: (888)839-3784,www.phoenixhouse.org,,SA/TX/OP/PH/RR/AD/DD/CJ/MD/OA,9645TX78704
Phoenix House Council for,Drug Education of Greater Austin,,611 South Congress Avenue,Suite 225,,Austin,TX,78704,(512)326-2787 Hotline: (888)839-3784,www.phoenixhouse org,,SA/TX/OP/AD/DD/CJ/OA/,8730TX78704
Seton Shoal Creek Hospital,,,3501 Mills Avenue,,,Austin,TX,78731,(512)452-0361,,,MH-SA/TX/DT/OP/PH/HI/AD/DU/MD/MC/PI/MH/SS/,4559TX78731
Stratford I-louse,Mens Facility,,1808 West Avi:nue,,,Austin,TX,78701,(512)478-2434 Intake: (512)477-7776,,,SA/TX/HH/OP/RR/DD/HV/CJ/MD/OA/,2234TX78701
Teen and Family Counseling Center,,,3536 Bee Caves Road,Suite 100,,Austin,TX,78746,(512)327-5040,,,SA/TX/OP/AD/DD/CJ/PI/,4105TX78746
Texson Management Group Inc,Travis House,,405 West 18th Street,,,Austin,TX,78701,(512)472-4660,,,SA/TX/RR/DD/OW/CJ/,2912TX78701
Trinity Therapeutic Options,,,1709 San Antonio Street,,,Austin,TX,78701,(512)476-2655,,,SA/TX/OP/PI/SS/OA/,5115TX78701
Up to Me Inc,,,6222 North Lamar Street,,,Austin,TX,78752,(512)459-4947x#204,,,SA/TX/HH/RR/CJ/OA/,4689TX78752
Bastrop Behavioral Health Center,,,106 Loop 150 West,,,Bastrop,TX,78602,(512)303-6616,,,MH/TX/OP/DU/CJ/MD/MC/PI/SS/OA/,7028TX78602
Bluebonnet Trails Community MH/MR,Substance Abuse Services,,104 Loop 150 West,,,Bastrop,TX,78602,(512)303-3693 Intake: (512)303-3963,,,MH/TX/OP/DD/MD/OA/,2666TX78602
Community Council on Drugs and Alcohol,Just for You,,120 South Alexander Drive,Suite 124,,Baytown,TX,77520,(281)427-3539 Hotline: (800)452-3539,,,SA/TX/OP/DU/SS/OA/,7588TX77520
Unlimited Visions Aftercare Inc,,,616 Park Street,,,Baytown,TX,77520,(281)427-8786,,,SA/TX/OP/AD/CJ/MC/SS/OA/,0805TX77520
Beaumont Transitional Treatment Center,,,2495 Gulf Street,,,Beaumont,TX,77703,(409)832-6495 Intake: (512)450-1161,,,SA/TX/HI/OP/RR/CJ/OA/,5407TX77703
Franklin House/North,Womens and Childrens Facilitv,,5670 Concord Road,,,Beaumont,TX,77708,(409)896-5911,,,SA/TX/OP/RR/DD/HV/PW/OW/PI/SS/OA/,7207TX77708
Jefferson County COADA,,,700 North Street,Suite 101,,Beaumont,TX,77701,(409)835-4989 Intake: (409)835-4979 Hotline: (800)221-8328,www.jccada.org,,SA/TX/OP/SS/OA/,8492TX77701
Jefferson County COADA Drug/Alcohol,Abuse Recovery Center (DAARC),,2235 South Street,,,Beaumont,TX,77701,(409)835-3873 Hotline: (800)221-8328 (409)835-4979,www.jccada.org,,SA/TX/RR/CJ/OA/,0387TX77701
Land Manor Inc,Adams House Adolescent Program,,I 970 Franklin Street,,,Beaumont,TX,77701,(409)833-6184 Hotline: (409)833-6184,,,SA/TX/OP/RR/AD/HV/CJ/MD/PI/SS/OA/,7577TX77701
Land Manor Inc.,Franklin South,,1635 Avenue A,,,Beaumont,TX,77701,(409)832-7564,,,SA/TX/HH/RR/SS/OA/,4778TX77701
Land Manor Inc,Melton Center,,1785 Washington Boulevard,,,Beaumont,TX,77705,(409)835-2662,,,SA/TX/OP/RR/DD/HV/CJ/,2326TX77705
Life Resource Substance Abuse Programs,,,2750 South 8th Street,,,Beaumont,TX,77701,(409)839-1044 Intake: (409)839-1047,,,SA/TX/OP/RR/AD/CJ/MD/PI/MH/SS/OA/,1413TX77701
Memorial Herman Baptist Beaumont,Fannin Campus,,3250 Fannin Street,,,Beaumont,TX,77701,(409)654-2917,,,MH/TX/DT/OP/PH/HI/AD/DD/MD/MC/PI/MI/OA/,2824TX77701
Acts/Assessment and Counseling Center,,,1100 Airport Freeway,Suite 202,,Bedford,TX,76022,(817)571-0885,,,MH/TX/OP/AD/DD/HV/PW/OW/DU/MD/MC/PI/MH/SS/,3655TX76022
Harris Methodist (HEB),Springwood,,1608 Hospital Parkway,,,Bedford,TX,76022,(817)355-7700,,,MH-SA/TX/DT/OP/PH/HI/DD/OW/MD/MC/PI/MH/OA/,1492TX76022
Tarrant County MH/MR,,,807 Forest Ridge Street,Suite 100,,Bedford,TX,76022,(817)569-5800 Intake: (817)335-3022,,,MH/TX/OP/DD/MD/MC/PI/SS/OA/,4189TX76022
Christian Farms/Trcehouse Inc,Christian Farms Mens Center,,Route 3,Box 3852,,Belton,TX,76513,(254)698-6697,www.cfth.org,,SA/TX/OP/RR/DD/,8825TX76513
DAIRE Information Referral,Educational Servcies,,306 East Avenue C,,,Belton,TX,76513,(254)939-8386,,,SA/TX/OP/AD/DD/HV/PW/OW/CJ/PI/MH/SS/OA/,3876TX76513
Permian Basin Rehabilitation House Inc,,,Clover House Circuit Rider Annex,3rd and Plaza Street,,Big Lake,TX,76932,(915)580-5530,,,SA/TX/OP/CJ/OA/,3550TX76932
Azlcwav Inc i,Route,Box 132,,,,Big Sandy,TX,75755,(903)597-0836 Intake: (903)566-8444,www.azlcway.com,,MH/TX/OP/RR/AD/DD/CJ/MD/PI/SS/OA/,3830TX75755
Veterans Affairs Medical Center,Substance Abuse Treatment Program,,300 Veterans Boulevard,,,Big Spring,TX,79720,(915)263-7361x7332 Hotline: (800)472-1365,,,MH-SA/TX/DT/OP/HI/HV/CJ/MD/MC/PI/MI/SS/OA/,0473TX79720
Fannin County Mental Health Center,Substance Abuse Program,,1221 East 6th Street,,,Bonham,TX,75418,(903)583-8583,,,MH/TX/OP/DD/MD/MC/PI/SS/OA/,8261TX75418
Northeast Texas Council on,Alcohol and Drug Abuse (NETCADA),,112 JFK Boulevard,,,Bonham,TX,75418,(903)583-0060 Intake: (903)737-4394,,,SA/TX/OP/CJ/MC/PI/SS/OA/,9934TX75418
Sam Rayburn Memorial Veterans Center,Domiciliary Substance Abuse Program,,9th and Lipscomb Streets,,,Bonham,TX,75418,(903)583-6236,,,SA/TX/HI/OA/,3305TX75418
Brazos Valley Coasa,The Brenham Outreach Office,,I 05 East Main Street,Suite 109,,Brenham,TX,77833,(979)776-7070 Intake: (979)251-8000 Hotline: (800)775-8255,,,SA/TX/OP/SS/OA/,5928TX77833
Brazos Valley Council on,Alcohol/Substance Abuse,,I 05 East Main Street,Suite 109,,Brenham,TX,77833,(979)251-8000,,,SA/TX/OP/PH/DD/HV/CJ/MD/MC/SS/OA/,9033TX77833
Artie B's Bridge of Hope,,,3 I 46 Texas Avenue,,,Bridge City,TX,77611,(409)735-7300 Hotline: (877)373-4673,,,SA/TX/OP/AD/DD/HV/PW/OW/DU/CJ/MD/MC/PI/MI/SS/OA/,6578TX77611
Cameron County Housing Authority,The Recovery Center of Cameron County,,65 Castellano Circle,,,Brownsville,TX,78520,(956)541-4983,,,SA/TX/OP/MD/MC/PI/MI/SS/OA/,1375TX78520
Palmer Drug Abuse Program,Brownsville Inc,,1275 Cottonwood Drive,,,Brownsville,TX,78520,(956)544-3333,,,SA/TX/OP/AD/DD/OA/,4328TX78520
Treatment Associates,Brownsville Office,,700 Paredes Line Road,Suite 105,,Brownsville,TX,78521,(956)550-0651,,,SA/TX/OP/PI/MI/SS/OA/,8378TX78521
Tropical Texas Center for MH/MR,,,5 Boca Chica Street,Suite 5,,Brownsville,TX,78520,(956)546-2230 Intake: (956)547-2320 Hotline: (956)383-0121 (800)813-1233,,,MH/TX/OP/CJ/MD/PI/SS/OA/,5908TX78520
Family Services Building,,,408 Mulberry Street,Box 250,,Brownwood,TX,76801,(915)646-5939,,,SA/TX/OP/AD/DD/HV/PW/DU/CJ/MD/MC/PI/SS/OA/,3744TX76801
Mid Texas Council on Ale/Drug Abuse,,,901 Avenue B,,,Brownwood,TX,76801,(915)646-8747 J-lotline: (915)647-5837,,,SA/TX/OP/AD/DD/HV/PW/OW/DU/CJ/MD/MC/PI/MI/SS/OA/,2714TX76801
Brazos Vallev Council on,Alcohol and Drug Abuse (RAP),,1713 Broadmoor Street,Suite I 00-200,,Bryan,TX,77803,(979)774-2277 Intake: (979)774-2863 Hotline: (800)725-8255,,,SA/TX/OP/AD/OA/,6647TX77803
Brazos Valley Council on,Alcohol and Substance Abuse,,1103 Turkey Creek,,,Bryan,TX,77801,(979)823-5300 Hotline: (936)825-8255 (800)225-8255,www.bvcasa.org,,SA/TX/OP/PH/DD/PW/OW/CJ/SS/OA/,8001TX77801
MH/MR Authority of Brazos Valley,Dual Diagnosis Treat!llent,,804 South Texas Avenue,,,Bryan,TX,77805,(979)361-9891x838,,,MI/TX/OP/DD/MD/MC/PI/MI/SS/OA/,9602TX77805
Twin City Mission TTC,,,500 North Main Street,,,Bryan,TX,77803,(979)779-6527 1 lotline: (936) 825-8255 (800) 225-8255,,,WW/WB/VC/AS/AO/RG/SA/TX/OP/RR/DD/CJ/OA/,5014TX77803
Austin Recover. Center,,,1888 Wright Road,,,Buda,TX,78610,(512)477-7776 Intake: (512)383-8096,,,SA/TX/RR/AD/HV/PW/OW/CJ/,4869TX78610
MO/OA,BUFFALO GAP,Shades of Hope,,Treatment Cenkr,Corner of Mulbcrry and Pecan Streets,Buffalo Gap,TX,79508,(915)572-3843,www shadesolhope.com,,SA/TX/OP/RR/,2895TX79508
"Andn:"" s Center",Canton,,575 Wcst Highway 243,,,Canton,TX,75103,(903)567-4197,,,MI/TX/OP/OW/MD/MC/PI/MI/SS/OA/,8053TX75103
"Sundown Recover,• Center",Sundown Ranch,,Route 4,Box 182,,Canton,TX,75103,(903)479-3933,www.onesundown.com,,SA/TX/RR/AD/DD/MD/PI/SS/,0814TX75103
South Texas Rural Health Services Inc,Substance Abuse Proeram,,709 North 3rd Strcet -,,,Carrizo Springs,TX,78834,(830)876-2611 Intake: (830)879-2055 Hotline: (830)879-3431,,,SA/TX/OP/AD/DD/HV/PW/OW/CJ/MD/MC/PI/MI/OA/,9210TX78834
North Dallas Drug Rehabilitation Ctr,,,1606 South 1-35 East,Suite IOI,,Carrollton,TX,75006,(972)446-0972,,,SA/TX/DT/ML/OP/CJ/MC/PI/OA/,6919TX75006
Special Health Resouces of East Texas,,,315 North Panola Street,,,Carthage,TX,75633,(903)234-8808 Hotline: (903)934-9033,,,SA/TX/OP/MD/MC/PI/MI/SS/OA/,0978TX75633
Alcohol and Drug Abuse Council of,Deep East Texas/Center,,114 Hurst Street,,,Center,TX,75935,(936)634-5753 Intake: (800)445-8562,,,SA/TX/OP/PI/SS/OA/,0617TX75935
Starlite Recovery Center,Substance Abuse Services,,Elm Pass Road,,,Center Point,TX,78010,(830)634-2212 Intake: (800)292-0148,,,SA/TX/DT/OP/PH/RR/HI/DD/MD/MC/PI/MI/SS/OA/,4993TX78010
Solide Inc,Chilton House,,4006 Jackson Street,,,Chilton,TX,76632,(254)546-2753,,,SA/TX/RR/DD/CJ/PI/,0924TX76632
Texas Panhandle MH Authority,Amarillo COADNClarendon,,30 I South Parks Street,,,Clarendon,TX,79226,(806)374-6688 l-lotline: (800)692-4039 (806)359-6699,,,SA/TX/OP/CJ/MD/SS/OA/,8665TX79226
Northeast Texas Council on,Alcohol and Drug Abuse,,507 Cedar Road,,,Clarksville,TX,75426,(903)427-3169 Hotline: (800)221-2992,,,SA/TX/OP/AD/DD/CJ/MD/MC/PI/MI/SS/OA/,0195TX75426
Helping Open Peoples Eyes Inc,Outpatient (HOPE) Inc,,619 North Main Street,,,Cleburne,TX,76031,(817)558-8807,,,SA/TX/OP/PH/DU/CJ/SS/OA/,1960TX76031
Huguley Psychotherapy Clinic,,,214 North Caddo Street,,,Cleburne,TX,76031,(817)558-2988,,,MH/TX/OP/AD/CJ/MD/MC/PI/MI/SS/OA/,1253TX76031
Johnson/Ellis/Navarro MH/MR Services,Johnson County,,1715 North Main Street,,,Cleburne,TX,76031,(817)558-1121 Hotline: (817)558-1121,,,MH-SA/TX/OP/DD/MD/MC/PI/MI/SS/OA/,2774TX76031
Scott and \Vhite Regional Clinic,Ale and Drug Dep Outpt Treatmcnt Prog,,702 University Drive,Suite 100-0,,College Station,TX,77840,(979)691-3338,www.sw.org/rcl inics/bryan _ cs/bryan _ cs.html,,SA/TX/OP/DD/HV/MD/MC/PI/MI/,2323TX77840
Canyon Reef Treatment Alternatives to,Incarceration Program,Mitchell County Courthouse,349 Oak Street,,,Colorado City,TX,79512,(915)728-3457,,,SA/TX/OP/CJ/PI/MI/SS/OA/,2322TX79512
Colorado County Youth/Family Servs Inc,,,1336 Fannin Street,,,Columbus,TX,78934,(979)732-8355 Hotline: (800)256-7321,www.ccyfs.org,,SA/TX/OP/AD/DU/CJ/PI/SS/OA/,0857TX78934
Continuum Health Care Systems Inc,OBA Texas Serenity Counseling Service,,240 South Main Street,,,Conroe,TX,77301,(936)788-2100 Intake: (936)788-2131 (936)441-2332,,,MH-SA/TX/OP/HV/OW/CJ/SS/OA/,9689TX77301
Continuum Health Care Systems Inc,Texas Serenity Whitehouse Ado! Male,,3201 North Frazier Street,,,Conroe,TX,77301,(936)441-2185 Intake: (936)788-2196,,,MH-SA/TX/RR/AD/DD/HV/CJ/MD/SS/OA/,8550TX77301
Montgomery/Walker County COADA,,,610 Loop 336 East,,,Conroe,TX,77301,(936)291-7433 Intake: (936)788-2323 Hotline (800)324-2557,,,SA/TX/OP/AD/OA/,7131TX77301
Texas Serenity Counseling,,,240 South Main Street,,,Conroe,TX,77301,(936)788-2131,,,SA/TX/OP/DD/HV/PW/OW/DU/CJ/SS/OA/,4183TX77301
Bay Area l lealth Care Group Ltd,Columbia Counseling Ctr/Corpus Christi,,6629 Woolridge Street,,,Corpus Christi,TX,78414,(361)993-2138,,,MH/TX/OP/PH/MD/MC/PI/OA/,5005TX78414
CHS/Texas Serenity/Capitol,,,615 Oliver Court,,,Corpus Christi,TX,78408,(361)866-8995,,,SA/TX/RR/AD/MD/MC/PI/MI/OA/,2797TX78408
Coastal Bend Alcohol/Drug Rehab Center,Beck House,,25 1/2 North Country Club Place,,,Corpus Christi,TX,78469,(361)883-8109,,,SA/TX/RR/SS/OA/,2116TX78469
Coastal Bend Alcohol/Drug Rehab Center,Doing Business At Charlies Place,Detox Treatment,24 North Country Club Place,,,Corpus Christi,TX,78407,(361)883-8109,,,SA/TX/DT/HH/RR/PW/OW/SS/OA/,4240TX78407
Coastal Bend Alcohol/Drug Rehab Center,Henderson House,,38 North Country Club Place,,,Corpus Christi,TX,78469,(361)883-8109,,,SA/TX/RR/SS/OA/,0700TX78469
Coastal Bend Alcohol/Drug Rehab Center,Ivy House,,41 North Country Club Place,,,Corpus Christi,TX,78469,(361)883-8109,,,SA/TX/RR/SS/OA/,9067TX78469
Coastal Bend Alcohol/Drug Rehab Center,Stencc House,,35 North Country Club Place,,,Corpus Christi,TX,78469,(361)883-8109,,,SA/TX/RR/SS/OA/,9256TX78469
Coastal Bend Outpatient Services,,,120 I Agnes Road,,,Corpus Christi,TX,78401,(361)888-4188,www.coastalbend.org,,SA/TX/OP/DD/HV/PW/CJ/PI/SS/OA/,2167TX78401
Corpus Christi Regional Center for,Addictions lnc/Bav Area Care Inc,,5230 Kostoryz Road,Suite 5-B,,Corpus Christi,TX,78415,(361)853-8130 Hotline: (361)853-8130,,,SA/TX/DT/ML/OP/,4109TX78415
Counseling and Assistance Center,Naval Hospital,,I 0651 E Street,,,Corpus Christi,TX,78419,(361)961-3290,,,SA/TX/OP/OA/,2698TX78419
South TX Substance Abuse Recovery Serv,Methadone Clinic,,131 North Chaparral Street,,,Corpus Christi,TX,78401,(361)882-9979,,,SA/TX/ML/OP/PW/OW/CJ/SS/OA/,8478TX78401
Spohn Memorial Hosp1tal,Behavioral Medicine Department,,2606 Hospital Boulevard,,,Corpus Christi,TX,78405,(361)902-4006 Intake: (361)902-6810 Hotline: (361)902-6810 (800)767-4493,,,GH/TX/DT/HI/DD/HV/PW/OW/CJ/MD/MC/PI/MI/SS/OA/,4622TX78405
The Council on Alcohol and Drug Abuse,Coastal Bend,,120 I 3rd Street,,,Corpus Christi,TX,78404,(361)884-3436 Hotline: (361)884-3436,www.coastalbend.org,,TX/OP/AD/DU/CJ/MD/MC/SS/OA/,5554TX78404
The Council on Alcohol and Drug Abuse,Nueces County Constable Department,,10110 Compton Road,,,Corpus Christi,TX,78418,(361)884-3436,www.rnastalbend.org,,TX/OP/AD/CJ/MD/MC/SS/OA/,6148TX78418
Toxicology Associates Inc,,,3822 Leopard Street,,,Corpus Christi,TX,78408,(361)882-2064,,,SA/TX/DT/ML/OP/,4696TX78408
Helping Open Peoples Eyes Inc,(HOPE) Inc,,300 West 3rd Street,,,Corsicana,TX,75110,(903)558-8807 Intake: (903)872-8101,,,SA/TX/OP/CJ/SS/OA/,1085TX75110
Johnson/Ellis/Navarro Ml-I/MR Services,Navaro County,,800 North Main Street,,,Corsicana,TX,75110,(903)872-2491,,,MH-SA/TX/OP/DD/MD/MC/PI/MI/SS/OA/,9431TX75110
South Texas Rural Health Services Inc,,,304 Nueces Street,,,Cotulla,TX,78014,(830)879-3047 Intake: (830)879-3431 Hotline: (830)591-1822,,,SA/TX/OP/AD/DD/HV/PW/OW/MD/MC/PI/MI/OA,9787TX78014
Community Rehabilitation,Professional Services Inc,,110 North 2nd Street,County Courthouse Annex,,Crockett,TX,75835,(903) 586-1428 Hotline:(800) 247-7505,,,SA/TX/OP/AD/OW/DU/CJ/MD/PI/MI/OA/,7793TX75835
69th Judicial District CSCD,,,5th and Denver Street,Courthouse Annex Suite 5,,Dalhart,TX,79022,(806)249-5276 Intake: (806)935-6945,,,SA/TX/OP/CJ/SS/,6886TX79022
Addicare Group of Texas,The Zenith Program,,4300 North Central Expressway,Suite G-100,,Dallas,TX,75206,(214l824-6503,,,SA/TX/OP/DU/MD/SS/OA/,1077TX75206
Addiction Counseling Associates,,,6220 Gaston Avenue,Suite 405,,Dallas,TX,75214,(214)827-6400,,,SA/TX/OP/CJ/OA/,2922TX75214
Alameda Heights Outreach Center,,,2721 Lyola Street,,,Dallas,TX,75241,(214)372-4620 Intake: (214)372-5940,,,SA/TX/OP/AD/OA/,1112TX75241
Baylor University Medical Center,Baylor Center for Addictive Diseases,,3500 Gaston Avenue,Truett Hospital,,Dallas,TX,75246,(214)820-7676 Intake: (800)828-8880,,,MH/TX/DT/OP/PH/HI/DD/HV/MD/MC/PI/MI/OA/,0298TX75246
Behavorial Healthcare Options Inc,Chemical Dependency Treatment Program,,9250 Amberton Parkway,Suite 100,,Dallas,TX,75243,(972)918-8550,,,MH-SA/TX/DT/OP/PH/RR/PI/,5678TX75243
Catholic Charities Diocese of Dallas,St Joseph Adolescent and Family Servs,,325 West 12th Street,LB-3 Suite 103,,Dallas,TX,75208,(214)946-4896,,,SA/TX/OP/AD/CJ/MD/MC/PI/MI/SS/OA/,1920TX75208
Community Alcohol/Drug Aftercare Prog,Housing and Subst Abuse Trt,,3200 S Lancaster Kiest Shopping Center,Suite 405,,Dallas,TX,75216,(214)371-8905,,,SA/TX/OP/RR/DD/HV/OW/CJ/MD/MC/PI/MI/SS/OA/,9549TX75216
Cornell Corrections,Dallas Outpatient,,3606 Maple Avenue,,,Dallas,TX,75219,(214)521-2193,,,SA/TX/OP/CJ/SS/OA/,8260TX75219
Dallas Inter/Tribal Center,,,209 East Jefferson Boulevard,,,Dallas,TX,75203,(214)941-1050,,,SA/TX/OP/DD/HV/CJ/MD/MC/PI/MI/SS/OA/,6859TX75203
East Dallas Counseling Center,,,3920 Bryan Street,Suite A,,Dallas,TX,75204,(214)821-5393,,,MH-SA/TX/OP/AD/CJ/MD/OA/,2772TX75204
Ethel Daniels Foundation Inc,Outpatient Services,,1900 North Prairie Avenue,,,Dallas,TX,75204,(214)823-9090 Intake: (214)823-9097,,,SA/TX/OP/HV/CJ/SS/,6748TX75204
First Step Counseling Center,,,Midway Road Unit,13610 Midway Road,Suite 421,Dallas,TX,75208,(214)942-8208 Intake: (972)239-4440,,,SA/TX/OP/DD/HV/PW/OW/DU/CJ/MD/PI/MI/SS/OA/,2438TX75208
First Step Counseling Center,,,Zang Boulevard Unit,219-8 Sunset Avenue,Suite 101,Dallas,TX,75208,(214)942-8808,,,SA/TX/OP/DD/HV/PW/OW/DU/CJ/MD/PI/SS/OA/,9257TX75208
Gateway Foundation/Help Is Possible,Intensive Inpatient,,723 South Peak Street,,,Dallas,TX,75223,(214)827-2870,,,MH-SA/TX/OP/RR/CJ/MD/PI/MI/OA/,7017TX75223
Gateway Foundation/Help Is Possible,Intensive Outpatient,,723 South Peak Street,,,Dallas,TX,75223,(713)592-8211,,,SA/TX/OP/RR/DD/CJ/MD/PI/MI/OA/,7017TX75223
Green Oaks at Medical City Dallas,,,7808 Clodus Fields Drive,,,Dallas,TX,75251,(972)991-9504,,,MH/TX/DT/OP/PH/HI/AD/DD/HV/OW/MD/MC/PI/,9562TX75251
Holmes Street Foundation Inc,,,Holmes Street Adolescent Residential,2719 Holmes Street,,Dallas,TX,75209,(214)421-1558 Intake: (214)421-7580,,,SA/TX/RR/AD/DD/CJ/MD/MC/PI/MI/OA/,2712TX75209
Holmes Street Foundation Inc,,,Holmes Street Outpatient Program,2606 Martin Luther King Jr Boulevard,Suite 202,Dallas,TX,75215,(214)421-1558 Intake: (214)421-7580,,,SA/TX/OP/AD/DD/HV/CJ/MD/MC/PI/MI/OA/,1538TX75215
Homeward Bound Inc,Trinitv Recover.' Center,,233 West 10th Street,,,Dallas,TX,75208,(214)941-3500x224,www.homcwardboundinc.org,,SA/TX/DT/ML/OP/PH/RR/DD/HV/PW/OW/DU/CJ/PI/SS/OA/,9939TX75208
J Thomas Pavte MD at Market Center,,,1900 Market Center Boulevard,,,Dallas,TX,75207,(214)761-9811,,,SA/TX/ML/OP/OA/,1711TX75207
Nexus Recovery Center Inc,Adolescent Residential Women/Children,,8733 La Prada Drive,,,Dallas,TX,75228,(214)321-0156,www.ncxusrccovcry.org,,SA/TX/RR/AD/PW/OW/MD/PI/SS/OA/,2501TX75228
Nexus Recoverv Center Inc,The Nexus Outreach Center,,2519 Oaklawn Avenue,,,Dallas,TX,75219,(214)321-0156,www.nexusrccovcry.org,,SA/TX/OP/AD/PW/OW/MD/PI/SS/OA/,3375TX75219
North T cxas Health Care System,,,4500 South Lancaster Road,,,Dallas,TX,75216,(214)857-0805 Intake: (214)742-8387,,,GH/TX/DT/ML/OP/PH/HI/OA/,3189TX75216
Oak Lawn Community Services,,,4300 MacArthur Avenue,Suite 200,,Dallas,TX,75209,(214)520-8108,www.olcs.org,,TX/OP/HV/PI/MI/SS/OA/,4443TX75209
One Dav At A Time Ministries,Outpatient Counseling Center,,2702 South Buckner Boulevard,,,Dallas,TX,75227,(214)275-7394 Hotline: (214)410-1606,,,SA/TX/OP/DD/HV/DU/CJ/MD/PI/MI/OA/,3458TX75227
Our Brothers Keepcr/NDUGU Inc,,,4200 South Fitzhugh Street,,,Dallas,TX,75210,(214)421-7871,,,SA/TX/PH/AD/CJ/MD/OA/,5765TX75210
Phoenix Project Inc,,,20 I South Tyler Street,,,Dallas,TX,75208,(214)942-5166,,,SA/TX/OP/AD/DD/PW/CJ/OA/,5924TX75208
Recovery First,,,9202-B Markville Drive,,,Dallas,TX,75243,(972)324-0823 Intake: (972)231-1232,,,SA/TX/OP/AD/SS/,2136TX75243
Recovery Health Care Corporation,,,2530 Electronic Lane,Suite 707,,Dallas,TX,75220,(214)350-1711,,,SA/TX/OP/DU/PI/OA/,6629TX75220
Right Alternatives for People Inc,,,40 I Wynnewood Village,Suite 104,,Dallas,TX,75224,(214)941-4040,,,SA/TX/OP/AD/MD/MC/PI/SS/OA/,7618TX75224
Saint Paul Medical Center,Chemical Dependence Recovery Services,,5909 Harry Hines Boulevard,CDRS 8th Floor,,Dallas,TX,75235,(214)879-6318 Intake: (214)630-7285,,,SA/TX/DT/OP/HI/MD/MC/PI/OA/,5000TX75235
STEP Med,,,1705 Martin Luther King Jr Boulevard,Suite E,,Dallas,TX,75215,(214)421-9100 Hotline: (214)522-8600,,,SA/TX/ML/OP/,4529TX75215
Texas Serenity Metroplcx,,,2708 Inwood Road,,,Dallas,TX,75235,(214)350-6560,,,MH-SA/TX/OP/PH/DD/MD/MC/PI/MI/SS/,8113TX75235
The La Sima Foundation,,,777 R L Thornton Freeway,Suite 106,,Dallas,TX,75209,(214)941-1132,,,SA/TX/OP/HV/OA/,2577TX75209
The Miracle Network Inc,,,830 South Buckner Boulevard,,,Dallas,TX,75217,(214)309-1003,,,SA/TX/OP/AD/CJ/MD/PI/SS/OA/,8571TX75217
The Miracle Network Inc,,,1266 East Ledbetter Drive,,,Dallas,TX,75216,(214)374-7709,,,SA/TX/OP/CJ/MD/PI/SS/OA/,7384TX75216
The Road to Recover.',Chemical Dependency Program,,8350 Meadow Road,Suite 268,,Dallas,TX,75231,(214)340-0208,,,SA/TX/OP/DD/MD/PI/MI/SS/,9079TX75231
The Salvation Anny,Carr P Collins Social Service Center,,5302 Harry Hines Boulevard,,,Dallas,TX,75235,(214)688-4494,,,SA/TX/HH/OP/RR/CJ/OA/,0094TX75235
Timberlawn Mental Health Systems Inc,Substance Abuse Services,,4600 Samuel Boulevard,,,Dallas,TX,75228,(214)381-7181,,,MH/TX/DT/ML/HI/DD/MC/PI/MI/OA/,6996TX75228
TRS Dallas,Intensive Outpatient Adult,,5646 Milton Street,Suite 340,,Dallas,TX,75206,(214)361-9708 Intake: (214)924-0923,,,SA/TX/OP/PI/,0266TX75206
Turtle Creek Manor Inc,Outpatient Services,,351 I North Hall Street,Suite 210,,Dallas,TX,75219,(214)522-7930 Intake: (214)871-1662,,,MH-SA/TX/OP/DD/OW/PH/SS/OA/,5340TX75219
Turtle Creek Manor Inc,,,2707 South Street,,,Dallas,TX,75201,(214)871-2484,,,MH-SA/TX/OP/RR/DD/OW/PI/SS/OA/,6641TX75201
Welcome House Inc,,,921 North Peak Street,,,Dallas,TX,75204,(214)887-0696,,,SA/TX/DT/HH/OP/PH/RR/HV/OW/CJ/MD/MC/SS/OA/,4459TX75204
Ccnikor Foundation Inc,Substance Abuse Program,,4525 Glenwood Avenue,,,Deer Park,TX,77536,(281)476-0088 Intake: (800)299-3733,www.cenikor.org,,SA/TX/RR/OW/CJ/OA/,6016TX77536
Southwest Mental Health Center,Familia Primcro,,110 West Ogden Street,,,Del Rio,TX,78840,(830)768-3939,www.smhc.org,,SA/TX/OP/PH/PW/OW/CJ/MD/MC/SS/OA/,1821TX78840
