"","NAME","FIPS","year","totPopE","whiteP","blackP","hispanicP","und18P","age35_49P","age50_64P","ovr65P","VetPercent","noHSP","disbP","povP","UnempP","totUnits","occP","vacantP"
"2843","Craig County, Virginia","51045",2000,5091,98.66,0.18,0.33,23.61,24.77,19.17,13.57,11.2,23.42,38.03,10.26,2.78,2554,80.66,19.34
"2844","Culpeper County, Virginia","51047",2000,34262,77.09,18.06,2.5,25.72,24.94,15.88,11.86,10.31,26.26,27.5,9.17,3.21,12871,94.33,5.67
"2845","Cumberland County, Virginia","51049",2000,9017,59.73,37.14,1.66,24.74,22.42,18.18,14.85,8.55,36.18,50.48,15.12,3.46,4085,86.36,13.64
"2846","Dickenson County, Virginia","51051",2000,16395,98.58,0.35,0.43,22.07,23.92,18.63,14.47,8.14,41.06,74.31,21.31,7.17,7684,87.61,12.39
"2847","Dinwiddie County, Virginia","51053",2000,24533,64.14,33.51,0.97,23.99,25.86,18.4,12.2,10.8,30.04,39.97,9.29,3.76,9707,93.82,6.18
"2848","Essex County, Virginia","51057",2000,9989,57.68,38.83,0.72,22.94,22.84,18,17.35,10.23,26.47,36.82,11.22,3.21,4926,81.1,18.9
"2849","Fairfax County, Virginia","51059",2000,969749,64.38,8.38,11.03,25.39,26.81,16.92,7.92,9.94,9.26,18.59,4.53,2.6,359411,97.58,2.42
"2850","Fauquier County, Virginia","51061",2000,55139,87.17,8.71,2.02,26.83,26.88,17.85,10.5,12.31,15.5,22.72,5.44,2.54,21046,94.28,5.72
"2851","Floyd County, Virginia","51063",2000,13874,95.75,1.97,1.35,22.2,22.43,19.75,15.9,9.71,29.94,41.11,11.72,3.57,6763,85.63,14.37
"2852","Fluvanna County, Virginia","51065",2000,20047,78.78,18.28,1.17,23.55,25.17,16.98,13.97,11.85,19.96,24.74,5.88,2.88,8018,92.13,7.87
"2853","Franklin County, Virginia","51067",2000,47286,88.29,9.29,1.21,22.21,23.74,19.53,14.31,11.08,27.82,34.27,9.7,3.84,22717,83.47,16.53
"2854","Frederick County, Virginia","51069",2000,59209,93.99,2.6,1.7,26.35,26.13,16.42,10.65,11.15,21.42,27.58,6.39,2.49,23319,94.76,5.24
"2855","Giles County, Virginia","51071",2000,16657,96.9,1.58,0.63,22.02,22.19,19.09,16.7,10.96,24.08,43.07,9.55,5.41,7732,90.46,9.54
"2856","Gloucester County, Virginia","51073",2000,34780,85.7,10.24,1.61,26.21,26.17,17.18,11.81,13.88,18.27,30.98,7.69,3.97,14494,90.57,9.43
"2857","Goochland County, Virginia","51075",2000,16863,72.31,25.49,0.85,21.27,27.95,20.19,12.51,8.71,21.24,25.32,6.87,1.71,6555,93.94,6.06
"2858","Grayson County, Virginia","51077",2000,17917,90.88,6.78,1.55,19.52,23.15,18.7,16.94,9.87,35.93,45.65,13.62,3.55,9123,79.57,20.43
"2859","Greene County, Virginia","51079",2000,15244,90.32,6.44,1.32,27.38,25.47,15.81,9.74,10.29,21.61,26.89,6.56,2.7,5986,93.12,6.88
"2860","Greensville County, Virginia","51081",2000,11560,38.59,59.52,0.93,18.23,28.83,15.98,11.44,11.86,37.9,34.64,14.7,4.41,3765,89.64,10.36
"2861","Halifax County, Virginia","51083",2000,37355,59.73,37.92,1.23,23.38,22.24,18.88,17.06,9.52,36.11,42.45,15.7,7.36,16953,88.59,11.41
"2862","Hanover County, Virginia","51085",2000,86320,87.76,9.3,0.98,27.07,27.06,16.58,10.61,10.17,13.39,22.26,3.64,2.22,32196,96.66,3.34
"2863","Henrico County, Virginia","51087",2000,262300,67.86,24.53,2.27,24.67,24.83,14.56,12.43,9.63,13.38,24.37,6.17,2.91,112570,96.05,3.95
"2864","Henry County, Virginia","51089",2000,57930,72.65,22.58,3.46,22.31,22.96,18.98,15,10.14,35.12,42.52,11.65,5.38,25921,92.24,7.76
"2865","Highland County, Virginia","51091",2000,2536,98.86,0.04,0.51,19.87,23.82,23.26,20.39,15.14,27.16,39.83,12.56,6.76,1822,62.07,37.93
"2866","Isle of Wight County, Virginia","51093",2000,29728,70.61,27.06,0.85,25.38,26.74,17.98,12.24,11.15,23.78,33.84,8.29,4.11,12066,93.81,6.19
"2867","James City County, Virginia","51095",2000,48102,80.98,14.26,1.7,23.31,24.01,18.46,16.83,15.17,10.74,26.08,6.39,3.55,20772,91.48,8.52
"2868","King and Queen County, Virginia","51097",2000,6630,60.87,35.46,0.87,22.73,24.15,19,16.41,9.89,31.76,45.07,10.86,4.11,3010,88.8,11.2
"2869","King George County, Virginia","51099",2000,16803,76.51,18.66,1.79,27.8,25.18,15.46,9.58,13.87,19.61,28.72,5.63,4.21,6820,89.31,10.69
"2870","King William County, Virginia","51101",2000,13146,73.44,22.62,0.91,26.11,25.31,16.78,11.66,10.05,20.9,27.58,5.47,3.13,5189,93.39,6.61
"2871","Lancaster County, Virginia","51103",2000,11567,69.64,28.74,0.61,18.95,19.14,21.3,28.49,15.52,25.59,35.03,12.51,6.43,6498,77.01,22.99
"2872","Lee County, Virginia","51105",2000,23589,98.06,0.44,0.51,22.77,22.43,18.75,15.44,9.94,39.4,68.24,23.92,7.96,11086,87.55,12.45
"2873","Loudoun County, Virginia","51107",2000,169599,79.58,6.79,5.95,29.81,28.44,12.8,5.62,9.33,7.47,15.03,2.75,2.02,62160,96.36,3.64
"2874","Louisa County, Virginia","51109",2000,25627,76.16,21.49,0.71,24.41,25.58,18.4,12.94,10.81,28.26,36.93,10.17,3.44,11855,83.89,16.11
"2875","Lunenburg County, Virginia","51111",2000,13146,58.53,38.37,1.79,21.32,24.17,17.72,16.81,12.41,36.63,43.16,19.95,5.2,5736,87.13,12.87
"2876","Madison County, Virginia","51113",2000,12520,86.26,11.37,0.77,24.1,24.33,18.58,15.04,9.7,24.97,36.06,9.56,3.19,5239,90.46,9.54
"2877","Mathews County, Virginia","51115",2000,9207,86.84,11.25,0.79,19.89,20.94,23.12,21.65,15.5,19.2,34.05,6.02,3.21,5333,73.73,26.27
"2878","Mecklenburg County, Virginia","51117",2000,32380,58.73,38.88,1.21,21.57,22.61,18.74,17.84,10.87,32.17,43.92,15.49,6.62,17403,74.42,25.58
"2879","Middlesex County, Virginia","51119",2000,9932,78.25,20.12,0.55,19.22,21.44,22.81,22.45,15.05,26.26,39.36,13.03,3.92,6362,66.85,33.15
"2880","Montgomery County, Virginia","51121",2000,83629,89.11,3.58,1.58,17.15,17.13,11.82,8.62,7.29,17.23,23.84,23.24,5.43,32527,95.3,4.7
"2881","Nelson County, Virginia","51125",2000,14445,81.45,14.79,2.11,21.69,23.93,21.05,16.75,10.83,30.99,41.77,12.14,4.79,8554,68.82,31.18
"2882","New Kent County, Virginia","51127",2000,13462,79.68,16.08,1.31,24.98,28.65,18.67,9.42,11.6,19.38,27.69,4.94,3.83,5203,94.66,5.34
"2883","Northampton County, Virginia","51131",2000,13093,52.53,42.79,3.47,23.28,21.69,17.46,21.16,10.91,32.6,46.37,20.52,6.99,6547,81.27,18.73
"2884","Northumberland County, Virginia","51133",2000,12259,71.82,26.38,0.93,18.65,18.72,23.91,26.16,14.86,24.05,42.24,12.29,3.95,8057,67.89,32.11
"2885","Nottoway County, Virginia","51135",2000,15725,56.74,40.42,1.58,22.88,22.94,15.64,17.14,11.12,35.6,34.22,20.07,5.94,6373,88.87,11.13
"2886","Orange County, Virginia","51137",2000,25881,83.57,13.74,1.28,23.01,23.24,18.45,17.17,13.08,24.77,37.44,9.15,2.89,11354,89.4,10.6
"2887","Page County, Virginia","51139",2000,23177,95.71,2.16,1.08,22.97,22.6,18.09,15.72,10.77,35.24,36.3,12.46,3.91,10557,88.14,11.86
"2888","Patrick County, Virginia","51141",2000,19407,91.03,6.07,1.87,21.73,22.07,19.69,16.47,9.59,37.76,44.85,13.41,3.99,9823,82.88,17.12
"2889","Pittsylvania County, Virginia","51143",2000,61745,74.37,23.52,1.23,23.05,24.71,18.64,14.35,9.82,32.74,39.78,11.75,4.26,28011,88.12,11.88
"2890","Powhatan County, Virginia","51145",2000,22377,80.96,16.9,0.82,23.99,27.76,17.37,8.41,10.72,21.1,20.98,5.68,1.8,7509,96.66,3.34
"2891","Prince Edward County, Virginia","51147",2000,19720,61.76,35.57,0.94,20.24,18.68,13.31,14.17,8.15,30.08,35.24,18.88,13.28,7527,87.17,12.83
"2892","Prince George County, Virginia","51149",2000,33047,59.1,32.05,4.92,25.13,24.13,13.69,7.26,13.01,18.36,24.37,7.98,4.1,10726,94.71,5.29
"2893","Prince William County, Virginia","51153",2000,280813,64.72,18.43,9.74,30.43,26.37,13.44,4.8,12.34,11.23,18.71,4.39,2.99,98052,96.45,3.55
"2894","Pulaski County, Virginia","51155",2000,35127,92.1,5.54,0.96,20.61,22.89,19.92,15.18,11.64,25.77,42.39,13.09,5.48,16325,89.7,10.3
"2895","Rappahannock County, Virginia","51157",2000,6983,91.81,5.36,1.3,22.33,25.4,22.87,13.79,10.77,24,31.38,7.62,2.21,3303,84.41,15.59
"2896","Richmond County, Virginia","51159",2000,8809,63.75,33.07,2.1,18.36,25.62,16.26,17.68,11.28,40.05,32.17,15.44,5.01,3512,83.63,16.37
"2897","Roanoke County, Virginia","51161",2000,85778,93.04,3.33,1.04,22.73,24.64,18.68,15.91,11.59,14.24,27.79,4.46,2.12,36121,96.03,3.97
"2898","Rockbridge County, Virginia","51163",2000,20808,95.04,2.93,0.58,22.25,23.27,19.32,15.66,10.94,29.04,37.26,9.59,3.65,9550,88.86,11.14
"2899","Rockingham County, Virginia","51165",2000,67725,94.41,1.28,3.28,24.63,23.87,16.24,13.93,9,27.64,31.18,8.17,3.36,27328,92.78,7.22
"2900","Russell County, Virginia","51167",2000,30308,95.62,3.05,0.78,21.19,24.3,18,13.33,7.96,37.47,59.64,16.35,6.94,13191,89.37,10.63
"2901","Scott County, Virginia","51169",2000,23403,98.24,0.59,0.42,20.64,21.92,19.6,17.78,10.2,35.62,58.24,16.76,5.91,11355,86.26,13.74
"2902","Shenandoah County, Virginia","51171",2000,35075,94.22,1.14,3.4,22.27,22.83,18.85,17.34,11.85,24.72,30.22,8.21,2.71,16709,85.56,14.44
"2903","Smyth County, Virginia","51173",2000,33081,96.37,1.83,0.86,21.6,22.41,18.63,16.34,10.26,32.49,45.53,13.33,4.66,15111,89.29,10.71
"2904","Southampton County, Virginia","51175",2000,17482,55.79,42.68,0.66,22.73,24.43,17.59,14.25,10.49,36.84,37.69,14.59,4.71,7058,88.96,11.04
"2905","Spotsylvania County, Virginia","51177",2000,90395,81.36,12.31,2.81,29.99,25.88,14.59,8.33,12.07,16.22,25.92,4.74,3.18,33329,93.94,6.06
"2906","Stafford County, Virginia","51179",2000,92446,80.08,11.91,3.62,31.55,27.47,13.37,5.92,13.75,11.39,18.8,3.46,2.95,31405,96.12,3.88
"2907","Surry County, Virginia","51181",2000,6829,46.42,51.44,0.75,25.2,25.26,18.01,14.07,10.82,29.63,39.05,10.78,5.31,3294,79.51,20.49
"2908","Sussex County, Virginia","51183",2000,12504,36.28,61.98,0.82,19.65,25.78,15.79,13.4,9.98,42.4,30.51,16.08,5.29,4653,88.67,11.33
"2909","Tazewell County, Virginia","51185",2000,44598,95.82,2.25,0.51,21.45,23.76,19.07,15.52,9.54,32.47,56.94,15.3,9.06,20390,89.64,10.36
"2910","Warren County, Virginia","51187",2000,31584,91.65,4.79,1.56,25.59,25.21,16.41,12.33,11.21,24.5,30.62,8.52,3.43,13299,90.89,9.11
"2911","Washington County, Virginia","51191",2000,51103,97.05,1.32,0.63,20.75,23.58,19.2,15.33,10.29,27.72,43.14,10.93,4.18,22985,91.61,8.39
"2912","Westmoreland County, Virginia","51193",2000,16718,64.12,30.74,3.46,23.01,21.56,20.37,18.98,12.53,30.68,40.21,14.67,4.13,9286,73.72,26.28
"2913","Wise County, Virginia","51195",2000,40123,96.41,1.76,0.73,23.01,22.93,16.85,13.93,8.96,37.48,54.82,19.99,7.16,17792,90,10
"2914","Wythe County, Virginia","51197",2000,27599,95.41,2.82,0.57,21.85,22.78,18.1,15.81,10.23,29.8,43.48,11.05,4.34,12744,90.32,9.68
"2915","York County, Virginia","51199",2000,56013.0435617,78.54,13.22,2.68,29.14,27.09,16.58,9.12,13.53,8.32,19.64,3.5,2.81,20596.5862261,96.61,3.39
"2916","Alexandria city, Virginia","51510",2000,128283,53.7,22.19,14.72,16.79,25.1,14.51,9.05,9.22,13.16,23.21,8.92,3.17,64251,96.32,3.68
"2917","Bedford city, Virginia","51515",2000,6299,74.66,22.34,0.89,21.64,21.96,14.26,22.58,10.86,29.08,51.28,19.68,13.27,2702,93.23,6.77
"2918","Bristol city, Virginia","51520",2000,17367,91.92,5.48,0.97,20.33,20.69,17.4,20.54,10.49,27.58,48.88,16.24,6.5,8469,90.66,9.34
"2919","Buena Vista city, Virginia","51530",2000,6349,92.75,4.76,1.01,22.46,19.55,18.1,16.29,10.44,30.99,43.08,10.38,3.9,2716,93.78,6.22
"2920","Charlottesville city, Virginia","51540",2000,45049,68.43,22.01,2.45,15.17,16.15,10.25,10.1,6.3,19.16,22.46,25.94,4.3,17591,95.79,4.21
"2921","Chesapeake city, Virginia","51550",2000,199184,65.87,28.34,2.05,28.76,26.51,14.1,8.96,12.86,14.86,27.96,7.32,4.07,72672,96.19,3.81
"2922","Colonial Heights city, Virginia","51570",2000,16897,88.3,6.17,1.62,22.58,21.23,17.24,18.61,13.35,16.33,32.99,5.52,2.3,7340,95.74,4.26
"2923","Covington city, Virginia","51580",2000,6303,83.63,13.14,0.63,21.45,19.7,17.5,20.21,12.93,28.63,51.2,12.89,4.77,3195,88.73,11.27
"2924","Danville city, Virginia","51590",2000,48411,53.32,43.93,1.26,23.28,21.2,16.4,19.63,11.42,31.49,44.56,19.96,10.06,23108,89.18,10.82
"2925","Emporia city, Virginia","51595",2000,5665,41.34,56.03,1.48,25.15,20.14,14.62,20.62,7.59,41.48,47.77,15.99,6.77,2412,92.29,7.71
"2926","Fairfax city, Virginia","51600",2000,21498,66.67,4.81,13.64,20.54,24.09,16.73,12.81,10.37,11.4,23.47,5.73,2.37,8204,97.94,2.06
"2927","Falls Church city, Virginia","51610",2000,10377,79.55,3.09,8.44,23.42,27.7,18.27,12.16,11.22,4.13,18.89,4.2,2.92,4725,94.62,5.38
"2928","Franklin city, Virginia","51620",2000,8346,45.53,52.13,0.55,25.15,21.45,16.92,18.4,10.98,29.03,36.71,19.84,7.03,3767,89.83,10.17
"2929","Fredericksburg city, Virginia","51630",2000,19279,71.37,20.15,4.9,17.78,17.99,12.77,12.81,9.3,19.79,30.52,15.49,9.58,8888,91.16,8.84
"2930","Galax city, Virginia","51640",2000,6837,81.16,6.03,11.07,22.99,20.55,16.57,19.16,8.7,39.59,49,18.61,2.66,3217,91.7,8.3
"2931","Hampton city, Virginia","51650",2000,146437,48.46,44.25,2.84,24.24,24.44,13.63,10.34,19.33,14.49,29.47,11.3,6.57,57311,94.03,5.97
"2932","Harrisonburg city, Virginia","51660",2000,40468,80.1,5.6,8.85,15.41,14.18,8.87,9.31,5.38,23.19,21.08,30.11,9.29,13689,95.94,4.06
"2933","Hopewell city, Virginia","51670",2000,22354,61.09,33.17,2.91,26.68,20.53,14.9,14.61,13.92,28.24,40.07,14.88,6.68,9749,92.88,7.12
"2934","Lexington city, Virginia","51678",2000,6867,85,10.38,1.59,10.99,11.56,11.96,16.4,9.29,22.89,23.91,21.57,9.93,2376,93.94,6.06
"2935","Lynchburg city, Virginia","51680",2000,65269,66.05,29.55,1.35,22.15,19.53,14.33,16.31,9.7,21.98,37.07,15.88,6.68,27640,92.17,7.83
"2936","Manassas city, Virginia","51683",2000,35135,66.33,12.61,15.13,29.56,25.37,12.41,5.41,9.92,18.71,20.92,6.3,3.75,12114,97.05,2.95
"2937","Manassas Park city, Virginia","51685",2000,10290,67.24,10.84,15,31.01,24.86,10.39,4.3,8.68,23.57,24.01,5.17,2.22,3365,96.7,3.3
"2938","Martinsville city, Virginia","51690",2000,15416,54.07,42.17,2.32,22.56,22.06,16.22,20.62,10.02,31.48,42.75,19.19,8.69,7249,89.64,10.36
"2939","Newport News city, Virginia","51700",2000,180433.9564383,52.01,38.56,4.21,27.49,22.64,12.56,10.08,13.33,15.48,28.97,13.77,5.56,74221.4137739,94.03,5.97
"2940","Norfolk city, Virginia","51710",2000,234403,47.02,43.63,3.8,24.04,20.22,11.01,10.89,12.83,21.62,32.88,19.4,8.98,94416,91.31,8.69
"2941","Norton city, Virginia","51720",2000,3904,90.88,6.02,0.87,21.77,22,17.67,15.27,9.4,33.51,63.52,22.76,7.27,1946,88.9,11.1
"2942","Petersburg city, Virginia","51730",2000,33740,18.17,78.57,1.37,25.15,21.44,15.91,15.55,13.21,31.36,46.95,19.61,8.94,15955,86.49,13.51
"2943","Poquoson city, Virginia","51735",2000,11566,95.52,0.67,1.05,26.82,26.27,20.17,11.36,12.65,11.47,24.58,4.48,3.18,4300,96.88,3.12
"2944","Portsmouth city, Virginia","51740",2000,100565,45.15,50.28,1.74,25.71,21.77,13.65,13.78,12.88,24.85,40.13,16.16,7.67,41605,91.74,8.26
"2945","Radford city, Virginia","51750",2000,15859,87.65,8.03,1.16,12.92,13.01,10.07,9.24,7.02,16.61,25.04,31.35,6.39,6137,94.66,5.34
"2946","Richmond city, Virginia","51760",2000,197790,37.67,56.86,2.57,21.83,21.95,13.28,13.21,9.07,24.82,40.01,21.36,8.05,92282,91.62,8.38
"2947","Roanoke city, Virginia","51770",2000,94911,68.75,26.57,1.48,22.61,22.57,15.1,16.39,11.61,24,42.14,15.95,5.77,45257,92.81,7.19
"2948","Salem city, Virginia","51775",2000,24747,91.3,5.84,0.83,20.86,22.22,16.72,16.76,12.53,18.03,30.83,6.71,3.84,10403,95.68,4.32
"2949","Staunton city, Virginia","51790",2000,23853,82.71,13.86,1.11,19.83,22.07,16.83,18.03,11.96,24.36,31.84,11.72,3.89,10427,92.8,7.2
"2950","Suffolk city, Virginia","51800",2000,63677,53.3,43.22,1.27,27.85,24.79,15.51,11.41,11.83,23.17,37.08,13.22,4.89,24704,94.25,5.75
"2951","Virginia Beach city, Virginia","51810",2000,425257,69.46,18.6,4.18,27.49,24.76,12.88,8.45,14.17,9.55,22.92,6.52,4.06,162277,95.18,4.82
"2952","Waynesboro city, Virginia","51820",2000,19520,84.49,9.91,3.29,23.89,20.78,16.97,17.63,12.33,22.12,41.1,12.83,6.54,8863,94.01,5.99
"2953","Williamsburg city, Virginia","51830",2000,11998,77.95,13.28,2.52,9.57,11.93,11.11,11.7,7.97,10.39,23.34,18.27,41.67,3880,93.27,6.73
"2954","Winchester city, Virginia","51840",2000,23585,79.39,10.4,6.47,21.67,21.51,14.24,14.55,10.46,24.65,32.68,13.18,4.59,10587,94.46,5.54
"2955","Adams County, Washington","53001",2000,16428,50.93,0.12,47.07,34.17,19.5,12.98,10.39,6.56,36.73,33.45,18.2,8.67,5773,90.58,9.42
"2956","Asotin County, Washington","53003",2000,20551,94.53,0.17,1.95,25.5,22.05,16.69,16.33,12.15,14.2,39.72,15.43,6.44,9111,91.8,8.2
"2957","Benton County, Washington","53005",2000,142475,81.74,0.86,12.5,29.73,23.82,15.14,10.29,10.49,14.9,29.01,10.28,6.08,55963,94.47,5.53
"2958","Chelan County, Washington","53007",2000,66616,77.44,0.17,19.26,27.98,22.9,14.99,13.87,10.52,20.93,30,12.43,10.41,30407,82.29,17.71
"2959","Clallam County, Washington","53009",2000,64525,87.43,0.8,3.41,21.96,21.5,19.02,21.27,16.32,14.51,40.19,12.5,7.68,30683,88.53,11.47
"2960","Clark County, Washington","53011",2000,345238,86.65,1.63,4.71,28.67,24.43,14.85,9.5,10.84,12.23,28.62,9.09,5.88,134030,94.91,5.09
"2961","Columbia County, Washington","53013",2000,4064,90.67,0.22,6.35,23.94,21.63,19.98,18.53,11.98,17.26,44.19,12.65,8.99,2018,83.6,16.4
"2962","Cowlitz County, Washington","53015",2000,92948,89.91,0.48,4.55,26.79,22.73,16.55,13.31,12.08,16.83,37.03,13.97,7.69,38624,92.82,7.18
"2963","Douglas County, Washington","53017",2000,32603,77.23,0.19,19.73,29.45,23.27,14.94,12.69,10.07,21.56,30.26,14.42,8.97,12944,90.59,9.41
"2964","Ferry County, Washington","53019",2000,7260,74.92,0.21,2.82,26.87,23.37,20.3,12.6,15.14,17.33,42.78,19.04,18.78,3775,74.78,25.22
"2965","Franklin County, Washington","53021",2000,49347,47.56,2.27,46.67,34.6,20.02,11.55,8.51,7.14,36.48,32.87,19.21,10.8,16084,92.27,7.73
"2966","Garfield County, Washington","53023",2000,2397,96.12,0,1.96,25.95,23.32,16.6,20.9,11.14,15.59,34.63,14.22,4.87,1288,76.63,23.37
"2967","Grant County, Washington","53025",2000,74698,65.44,0.87,30.09,32.04,20.29,13.27,11.54,9.15,27.77,32.11,17.41,11.72,29081,86.67,13.33
"2968","Grays Harbor County, Washington","53027",2000,67194,86.48,0.31,4.85,25.67,22.4,17.36,15.36,12.57,18.91,43.67,16.1,8.34,32489,82.51,17.49
"2969","Island County, Washington","53029",2000,71558,85.15,2.28,3.97,25.49,22.37,16.55,14.27,16.38,7.9,26.55,7,5.71,32378,85.81,14.19
"2970","Jefferson County, Washington","53031",2000,25953,91.04,0.4,2.06,19.8,23.12,23.38,21.12,16.97,8.43,32.89,11.26,6.71,14144,82.33,17.67
"2971","King County, Washington","53033",2000,1737034,73.41,5.28,5.48,22.49,25.79,15.05,10.46,9.43,9.74,26.62,8.35,4.48,742237,95.78,4.22
"2972","Kitsap County, Washington","53035",2000,231969,82.23,2.8,4.14,26.76,24.85,15.72,10.58,16.33,9.23,28.71,8.75,6.02,92644,93.28,6.72
"2973","Kittitas County, Washington","53037",2000,33362,89.4,0.68,5,20.57,19.53,15.08,11.6,10.16,12.8,29.03,19.64,9.12,16475,81.23,18.77
"2974","Klickitat County, Washington","53039",2000,19161,85.22,0.14,7.81,27.08,23.77,18.58,13.8,11.99,18.33,36.66,17.05,10.44,8633,86.56,13.44
"2975","Lewis County, Washington","53041",2000,68600,90.63,0.35,5.37,26.54,21.97,16.99,15.55,13.03,19.45,40.88,14.01,9.04,29585,88.92,11.08
"2976","Lincoln County, Washington","53043",2000,10184,94.58,0.22,1.88,25.27,22.62,19.26,18.97,14.69,13.46,37.59,12.57,6.17,5298,78.35,21.65
"2977","Mason County, Washington","53045",2000,49405,86.3,1.14,4.78,23.52,23.14,18.08,16.49,16.75,16.28,37.68,12.17,8.31,25515,74.12,25.88
"2978","Okanogan County, Washington","53047",2000,39564,71.69,0.2,14.38,27.67,22.57,17.47,14.05,11.77,23.38,36.31,21.34,12.01,19085,78.74,21.26
"2979","Pacific County, Washington","53049",2000,20984,87.98,0.17,5.01,21.44,20.78,20.84,22.56,16.72,21.11,50.33,14.39,7.78,13991,65.01,34.99
"2980","Pend Oreille County, Washington","53051",2000,11732,92.23,0.14,2.05,26.29,24.38,20.71,14.92,16.02,19.02,47.67,18.12,10.35,6608,70.2,29.8
"2981","Pierce County, Washington","53053",2000,700820,76.04,6.76,5.51,27.19,24.19,14.18,10.22,13.8,13.13,32.1,10.49,6.45,277060,94.13,5.87
"2982","San Juan County, Washington","53055",2000,14077,93.68,0.24,2.4,19.14,24.32,25.74,18.97,15.15,5.58,26.8,9.24,3.17,9752,66.3,33.7
"2983","Skagit County, Washington","53057",2000,102979,83.02,0.41,11.2,26.3,22.57,15.94,14.6,12.7,16.05,32.05,11.11,6.92,42681,91.03,8.97
"2984","Skamania County, Washington","53059",2000,9872,90.38,0.3,4.03,26.58,27.15,17.84,11,13.33,14.14,30.91,13.12,11.1,4576,82.06,17.94
"2985","Snohomish County, Washington","53061",2000,606024,83.36,1.62,4.72,27.41,26.2,14.1,9.14,10.88,10.82,27.38,6.86,4.98,236205,95.19,4.81
"2986","Spokane County, Washington","53063",2000,417939,89.83,1.54,2.77,25.72,23.47,14.75,12.43,12.48,10.9,32.77,12.32,7.97,175005,93.49,6.51
"2987","Stevens County, Washington","53065",2000,40066,89.15,0.27,1.84,28.7,24.14,18.6,12.88,13.9,14.56,35.07,15.95,9.88,17599,85.33,14.67
"2988","Thurston County, Washington","53067",2000,207355,83.41,2.27,4.53,25.33,24.65,16.28,11.4,13.71,10.5,31.25,8.84,5.94,86652,94.2,5.8
"2989","Wahkiakum County, Washington","53069",2000,3824,92.73,0.24,2.56,23.43,21.47,22.96,18.46,14.25,15.8,38.83,8.06,8.1,1792,86.66,13.34
"2990","Walla Walla County, Washington","53071",2000,55180,78.84,1.57,15.68,24.58,21.17,13.83,14.81,9.89,18.86,35.23,15.06,8.2,21147,92.91,7.09
"2991","Whatcom County, Washington","53073",2000,166814,86.23,0.64,5.21,24.13,22.35,14.84,11.63,10.06,12.5,26.43,14.22,7.38,73893,87.22,12.78
"2992","Whitman County, Washington","53075",2000,40740,86.69,1.5,2.99,18.08,16.07,10.83,9.24,7.42,7.19,20.77,25.59,9.65,16676,91.49,8.51
"2993","Yakima County, Washington","53077",2000,222581,56.49,0.83,35.9,31.79,20.55,13.29,11.2,8.33,31.34,36.22,19.67,11.14,79174,93.46,6.54
"2994","Barbour County, West Virginia","54001",2000,15557,97.03,0.49,0.47,22.99,21.96,17.77,15.56,9.64,27.27,42.71,22.56,8.76,7348,83.33,16.67
"2995","Berkeley County, West Virginia","54003",2000,75905,91.87,4.64,1.52,25.73,24.16,16.13,11.15,12.24,22.44,36.03,11.48,4.32,32913,89.84,10.16
"2996","Boone County, West Virginia","54005",2000,25535,98.16,0.64,0.46,23.2,23.97,17.52,13.57,9.58,35.95,62.7,22,8.52,11575,88.91,11.09
"2997","Braxton County, West Virginia","54007",2000,14702,97.63,0.69,0.44,22.76,23.05,17.81,15.85,11.43,32.66,52.59,21.98,8.67,7374,78.26,21.74
"2998","Brooke County, West Virginia","54009",2000,25447,97.62,0.84,0.39,20.43,22.59,17.83,18.32,12.6,20.29,36.17,11.65,5.08,11150,93.24,6.76
"2999","Cabell County, West Virginia","54011",2000,96784,92.93,4.25,0.68,20.05,20.85,16.4,16.01,11.71,20.04,44.94,19.23,7.85,45615,90.28,9.72
"3000","Calhoun County, West Virginia","54013",2000,7582,98.56,0.08,0.55,22.4,23.63,18.95,16.67,11.04,37.63,62.77,25.06,12.14,3848,79.81,20.19
"3001","Clay County, West Virginia","54015",2000,10330,97.85,0.07,0.41,25.6,22.47,16.55,13.69,8.9,36.28,60.81,27.5,11.48,4836,83.13,16.87
"3002","Doddridge County, West Virginia","54017",2000,7403,97.96,0.24,0.57,25.03,23.3,17.51,14.83,10.36,30.59,47.03,19.81,8.88,3661,77.71,22.29
