Name1,Name2,Address1,Address2,Address3,City,State,ZIP_Code,Contact,Keys,ID,Longitude,Latitude,Match Score
HARRIETT COHN MENTAL HEALTH CENTER,ALCOHOL ANO DRUG SERVICES,511 EIGHTH STREET,,,CLARKSVILLE,TN,37040.0,(615)648-8126,Alcoholism/Drug,7022TN37040,-87.35021601717486,36.53528878303806,100.0
HIWASSEE MENTAL HEALTH CENTER,ALCOHOL AND DRUG ABUSE PROGRAM,2401 NORTH OCOEE STREET,BRADLEY MEDICAL CENTER SUITE 203,,CLEVELAND,TN,37311.0,(615)479-5454,Alcoholism/Drug,9087TN37311,-84.86693100299091,35.17695775962304,100.0
COLUMBIA AREA MENTAL HEALTH CENTER,,TROTWOOD AVENUE,,,COLUMBIA,TN,38401.0,(615)388-6653,Alcoholism/Drug,7112TN38401,-87.09147448621492,35.59325333574707,100.0
PLATEAU MENTAL HEALTH CENTER,DRUG ABUSE PROGRAM,WINSTON DRIVE,,,COOKEVILLE,TN,38501.0,(615)432-4123,Alcoholism/Drug,5960TN38501,-85.52885768027882,36.13037269320229,99.35
TRI-COUNTY MENTAL HEALTH SERVICES INC,DRUG ABUSE PROGRAM,HIGHWAY 51 SOUTH,,,COVINGTON,TN,38019.0,(901)476-8967,Alcoholism/Drug,4336TN38019,-89.65864327774212,35.54889518231821,100.0
WILLIAMSON COUNTY COUNSELING CENTER,,1909 COLUMBIA AVENUE,P.O. BOX 333,,FRANKLIN,TN,37064.0,(615)794-9973,Alcoholism/Drug,2547TN37064,-86.87632347777306,35.897537067484805,100.0
SUMNER COUNTY GUIDANCE CENTER,ALCOHOL AND DRUG SERVICES,523 EAST MAIN STREET,,,GALLATIN,TN,37066.0,(615)452-1354,Alcoholism/Drug,1839TN37066,-86.43509599187846,36.392024193471116,100.0
NOLACflUCKEY-HOLSTON AREA MH CENTER,DRUG ABUSE PROGRAM,HOLSTON DRIVE,,,GREENEVILLE,TN,37743.0,(615)639-1104,Alcoholism/Drug,5081TN37743,-82.84694567942266,36.16383939550693,100.0
BUFFALO VALLEY INC,,P.O. BOX 117,,,HOHENWALD,TN,38462.0,(615)796-5427,Alcoholism/Drug,5794TN38462,-87.55387499999996,35.546305000000075,98.0
JACKSOtl AREA COUNCIL ON,ALCOHOL AND DRUG DEPENDENCY,212 NORTH HIGHLAND,THIRD FLOOR,,JACKSON,TN,38301.0,(901)423-3653,Alcoholism/Drug,5680TN38301,-88.81926700795825,35.615647904232915,98.84
JACKSON MENTAL HEALTH CENTER,DRUG ABUSE PROGRAM,238 SUMMAR DRIVE,,,JACKSON,TN,38301.0,(901)424-8751,Alcoholism/Drug,3656TN38301,-88.83426665739803,35.63678511215225,100.0
INDIAN MOUNTAIN CLINIC,SUNSET TRAIL,P.O. BOX 28,,,JELLICO,TN,37762.0,(615)424-5771,Drug,5025TN37762,-84.12731499999995,36.58553500000005,98.0
COUNCIL ON ALCOHOL ANO DRUG ABUSE,,817 WEST WALNUT STREET,ROOM 10,,JOHNSON CITY,TN,37601.0,(615)928-4357,Alcoholism/Drug,7475TN37601,-82.3639007575642,36.30742851938467,98.65
WATAUGA AREA MENTAL HEALTH CENTER,ALCO�IOL AND DRUG ABUSE PROGRAM,109 WEST WATAUGA,,,JOHNSON CITY,TN,37601.0,(615)928-6545,Alcoholism/Drug,8774TN37601,-82.35672869829308,36.32067414760621,96.39
HOLSTON MENTAL HEALTH CENTER,ALCOHOL AND DRUG PROGRAM,215 EAST SULLIVAN STREET,,,KINGSPORT,TN,37660.0,(615)247-9163,Alcoholism/Drug,5766TN37660,-82.55724804594979,36.548043371433465,100.0
UPPER EAST TENNESSEE COUNCIL ON,ALCOHOLISM ANO DRUG DEPENDENCE,116 EAST MARKET STREET,,,KINGSPORT,TN,37660.0,(615)246-8382,Alcoholism/Drug,0125TN37660,-82.5605391409897,36.54634402880447,100.0
HELEN ROSS MCNABB CENTER INC,NOEL SATELLITE FOR ALC/ORUG ABUSE/MH,1520 CHEROKEE TRAIL,,,KNOXVILLE,TN,37920.0,(615)637-9711,Alcoholism/Drug,3690TN37920,-83.94161982309673,35.93756361567816,100.0
MIDWAY REHABILITATION CENTER,,406 WEST FIFTH AVENUE,,,KNOXVILLE,TN,37917.0,(615)637-0866,Alcoholism/Drug,4787TN37917,-83.92326309003784,35.97240543118169,100.0
OVERLOOK MENTAL HEALTH CENTER,DRUG ABUSE PROGRAM,6906 KINGSTON PIKE,,,KNOXVILLE,TN,37919.0,(615)588-9747,Alcoholism/Drug,4728TN37919,-84.019899286339,35.93248243719904,100.0
NORTHWEST TENN MENTAL HEALTH CENTER,ALCOHOL AND DRUG ABUSE PROGRAM,457 HANNINGS LANE,,,MARTIN,TN,38237.0,(901)587-3854,Alcoholism/Drug,8780TN38237,-88.87172781344118,36.3375620061242,100.0
PENtlINSULA PSYCHIATRIC CENTER,,JONES BEND ROAD,,,MARYVILLE,TN,37737.0,(615)983-8216,Alcoholism/Drug,5539TN37737,-84.11858832759388,35.557857020926484,87.07
FEDERAL CORRECTIONAL INSTITUTION,DELTA UNIT,1101 JOHN A DENIES ROAD,,,MEMPIIIS,TN,38134.0,(901)372-2269EXT.270,Drug,4155TN38134,-89.86430432175504,35.15522340087005,95.59
FRAYSER-MILLINGTON MENTAL HEALTH CTR,!DRUG FREEi,1750 FRAYSER BOULEVARD,SUITE D,,MEMPHIS,TN,38127.0,(901)353-5440,Alcoholism/Drug,7048TN38127,-90.00549681019292,35.217689492375506,100.0
GRACE HOUSE INC,WOMENS PROGRAM,329 NORTH BELLEVUE,,,MEMPHIS,TN,38104.0,(901)722-8460,Alcoholism/Drug,5743TN38104,-90.02049656120155,35.148377020446766,96.39
LAKESIDE PSYCHIATRIC HOSPITAL,ADDICTIVE DISEASE UNIT,2911 BRUNSWICK ROAD,,,MEMPHIS,TN,38134.0,(901)377-1200,Alcoholism/Drug,4845TN38134,-89.77419760533346,35.20531281605621,98.39
MEMPHIS BOARD OF EDUCATION,MEMPHIS CITY SCHOOLS MENTAL HEALTH CTR,2597 AVERY AVENUE,ROOM 102,,MEMPHIS,TN,38112.0,(901)454-5224,Alcoholism/Drug,2718TN38112,-89.97491233515316,35.13085159246375,100.0
MEMPHIS HOUSE INC,,1234 POPLAR AVENUE,,,MEMPHIS,TN,38104.0,(901)274-5642,Drug,8981TN38104,-90.01957404893801,35.14430861228354,100.0
MEMPHIS MENTAL HEALTH INSTITUTE,,865 POPLAR AVENUE,,,MEMPHIS,TN,38104.0,(901)529-7676,Alcoholism/Drug,4876TN38104,-90.03171766643959,35.14541133546516,99.51
MIDTOWN MENTAL HEALTH CENTER,DRUG AND ALCOHOL ABUSE PROGRAM,969 MADIS9N AVENUE,13TH FLOOR,,MEMPHIS,TN,38104.0,(901)521-0111,Alcoholism/Drug,7770TN38104,-90.0289641274274,35.14009775367566,96.97
NORTHEAST COMMUNITY MENTAL HEALTH CTR,ALCOHOL AND DRUG ABUSE PROGRAM,5515 SliELBY OAKS DRIVE,,,MEMPHIS,TN,38134.0,(901)382-3880,Alcoholism/Drug,1040TN38134,-89.84576549999996,35.161265600000036,85.0
SHELBY COUNTY CORRECTION CENTER,DRUG OFFENDER REHABILITATION PROGRAM,1045 MULLINS STATION ROAD,ROUTE 8 BOX 500,,MEMPHIS,TN,38134.0,(901)386-4391EXT.309,Drug,4957TN38134,-89.85167748753572,35.153848098196924,100.0
SOUTHEAST MEMPHIS MH CENTER INC,DRUG ABUSE PROGRAM,WINCHESTER AT OLD GETWELL ROAD,,,MEMPHIS,TN,38118.0,(001)794-0640,Alcoholism/Drug,0255TN38118,-89.93713987522625,35.05189004123764,99.52
WHITEHAVEN/SOUTHWEST MENTAL HEALTH CTR,ALCOHOL AND DRUG ABUSE PROGRAM,1264 WESLEY DRIVE,METHODIST SOUTH PROFESSIONAL BUILDING,,MEMPHIS,TN,38116.0,(901)332-6050,Alcoholism/Drug,3186TN38116,-90.02189198044216,35.032397464398535,100.0
CHEROKEE MENTAL HEALTH CENTER,,815 WEST FIFTH NORTH STREET,,,MORRISTOWN,TN,37814.0,(615)586-5031,Alcoholism/Drug,0669TN37814,-83.30426437934122,36.21345527293777,100.0
RUTHERFORD COUNTY GUIDANCE CENTER,,109 NORTHSPRING STREET,,,MURFREESBORO,TN,37130.0,(615)893-0770,Alcoholism/Drug,1307TN37130,-86.39011224098049,35.84643029880079,99.75
LUTON COMMUNITY MENTAL HEALTH CENTER,DRUG ABUSE PROGRAM,5240 HARDING PLACE,,,NASHVILLE,TN,37217.0,(615)834-3240,124,4063TN37217,-86.683448596918,36.0928892918684,100.0
MEHARRY ALCOHOL AND DRUG ABUSE,OUTPATIENT DRUG FREE UNIT,1310 JEFFERSON STREET,,,NASHVILLE,TN,37208.0,(615)327-1890,Alcoholism/Drug,6577TN37208,-86.80140678156233,36.17085412432017,100.0
MIDDLE TENN MENTAL HEALTH INSTITUTE,DRUG AND ALCOHOL ABUSE CENTER,1501 MURFREESBORO ROAD,HAUK BUILDING,,NASHVILLE,TN,37217.0,(615)741-7552,Alcoholism/Drug,4866TN37217,-86.6798604566881,36.10901895014696,100.0
NASHVILLE DRUG TRT & REHAB CTR,,301 14TH AVENUE NORTH,,,NASHVILLE,TN,37203.0,(615)327-3521,Drug,0133TN37203,-86.79297735299595,36.15948348592936,100.0
RAP HOUSES INC,,1701 PORTLAND AVENUE,,,NASHVILLE,TN,37212.0,(615)292-7096,Alcoholism/Drug,9064TN37212,-86.79619918893846,36.13288431248291,100.0
VANDERBILT CMHC,ALCOHOL ANO DRUG SERVICES,,VANDERBILT UNIV MEDICAL CENTER SOUTH,2100 PIERCE AVENUE,NASHVILLE,TN,37212.0,(615)322-6605,Alcoholism/Drug,6549TN37212,-86.79701289999996,36.135100200000075,100.0
OAK RIDGE REGIONAL MENTAL HEALTH CTR,DRUG ABUSE PROGRAM,240 �lEST TYRONE ROAD,,,OAK RIDGE,TN,37830.0,(615)482-1076,Alcoholism/Drug,7326TN37830,-84.24269085947556,36.02550563683067,91.08
PARIS MENTAL HEALTH CENTER,ALCOHOL AND DRUG ABUSE PROGRAM,408 VIRGINIA AVENUE,,,PARIS,TN,38242.0,(901)642-0521,Alcoholism/Drug,1537TN38242,-88.32760578615948,36.28951190618644,98.04
MULTI-COUNTY COMPREHENSIVE MH CTR,SUBSTANCE ABUSE PROGRAM,1803 NORTH JACKSON STREET,,,TULLAHOMA,TN,37388.0,(615)455-3476EXT.32,Alcoholism/Drug,0407TN37388,-86.23090033709595,35.383285933818186,100.0
HUMAN RELATIONS CENTER,POLYDRUG ABUSE TREATMENT CENTER,1174 NORTH FIRST STREET,,,ABILENE,TX,79601.0,(915)673-8106,Drug,0130TX79601,-99.73531579586461,32.44958403168696,100.0
AMARILLO MH/MR,,900 NORTHWEST 24TH STREET,P. 0. BOX 1110,,AMARILLO,TX,79175.0,(806)376-4431,Drug,5632TX79175,-101.84463010372828,35.23647018603834,95.53
COLLIER H D C,,1430 COLLIER,,,AUSTIN,TX,78704.0,(512)447-2055,Alcoholism/Drug,1383TX78704,-97.76638989232771,30.25236676924513,98.82
COMMUNITY CROSSROADS HOME INC,,2935 EAST 12TH STREET,,,AUSTIN,TX,78702.0,(512)474-7168,Drug,6533TX78702,-97.70473110382663,30.276156999299346,100.0
EAST FIRST H D C,,2326 EAST FIRST STREET,,,AUSTIN,TX,78702.0,(512)474-2481,Alcoholism/Drug,3227TX78702,-97.71880967553513,30.255152057129532,100.0
FREEDOM CONNECTION,,2340 ROSEWOOD,,,AUSTIN,TX,78702.0,(512)472-6261,Drug,8623TX78702,-97.71067789649162,30.2711318387983,98.82
HOUSTON H D C,,1800 HOUSTON,,,AUSTIN,TX,78756.0,(512)452-9571,Drug,7332TX78756,-97.73929972073992,30.328705979395465,98.82
RENAISSANCE PROGRAM,FOR CHEMICAL DEPENDENCY,3501 MILLS AVENUE,SHOAL CREEK HOSPITAL,,AUSTIN,TX,78731.0,(512)452-0361EXT.570,Alcoholism/Drug,5998TX78731,-97.74879812158112,30.30634421403809,100.0
ROSEWOOD H D C,,2200 ROSEWOOD,,,AUSTIN,TX,78702.0,(512)476-7263,Drug,6801TX78702,-97.71597308000362,30.27021112864386,98.82
STRATFORD HOUSE,,1808 WEST AVENUE,,,AUSTIN,TX,78701.0,(512)472-8189,Alcoholism/Drug,9562TX78701,-97.74600753455708,30.282567059752807,100.0
TRABAJADDRES DE LA RAZA INC,YOUTH ADVOCACY PROGRAM,6304D PORTER STREET,,,AUSTIN,TX,78741.0,(512)385-3325,Drug,5408TX78741,-97.69918054813644,30.23088812557899,100.0
FEDERAL CORRECTIONAL INSTITUTION,,P.O. BOX 730,,,BASTROP,TX,78602.0,(512)321-3903,Alcoholism/Drug,0070TX78602,-97.31446999999996,30.111655000000038,98.0
FRANKLIN HOUSE,,1608 ORANGE STREET,P.O. BOX 3508,,BEAUMONT,TX,77704.0,(713)833-6184,Alcoholism/Drug,5627TX77704,-94.09844039664533,30.068254284592427,98.39
LANO MANOR INC,,1608 ORANGE STREET,P.O. BOX 3508,,BEAUMONT,TX,77704.0,(713)838-3946,Alcoholism/Drug,5627TX77704,-94.09844039664533,30.068254284592427,98.39
MH/MR OF SOUTHEAST TEXAS,BEAUMONT OUTPATIENT DRUG TRT PROG,2750 SOUTH EIGHTH STREET,,,BEAUMONT,TX,77701.0,(713)838-6203,Drug,4898TX77701,-94.12471322069176,30.060236617019516,100.0
BOYS CLUB OF BEEVILLE,BEEVILLE YOUTH PROGRAM,801 WEST CORPUS CHRISTI,,,BEEVILLE,TX,78102.0,(512)385-7993,Drug,3059TX78102,-97.75486368581413,28.39893242735365,98.84
BIG SPRING STATE HOSPITAL,ALCOHOL AND DRUG ABUSE PROGRAM,LAMESA HIGHWAY,,,BIG SPRING,TX,79720.0,(915)267-8216EXT.274,Alcohol;sm/Drug,7863TX79720,-101.48618307705976,32.260275478709566,100.0
BROWNSVILLE DRUG TREATMENT,AND PREVENTION CENTER,1329 PALM BOULEVARD,,,BROWNSVILLE,TX,78520.0,(512)546-3769,Drug,9537TX78520,-97.5126245134938,25.904059242064005,100.0
BRAZOS VALLEY MH/MR,DRUG TREATMENT PROGRAM,207 VILLA MARIA,,,BRYAN,TX,77801.0,(713)779-2000,Drug,1135TX77801,-96.36038732458044,30.63867778145215,98.38
MHMR REG CENTER OF EAST TEXAS,CANTON OFFICE,ROUTE 4,BOX 1,,CANTON,TX,75103.0,(214)567-4197,Alcoholism/Drug,2927TX75103,-95.86672499999996,32.55312500000008,87.37
MH/MR SERVICES OF DEEP EAST TEXAS,SHELBY COUNTY HALFWAY HOUSE,401 ELM,,,CENTER,TX,75935.0,(713)598-2938,Alcoholism/Drug,1229TX75935,-94.18276499999996,31.796845000000076,87.37
STARLITE VILLAGE HOSPITAL,,P.O. BOX 317,,,CENTER POINT,TX,78010.0,(512)634-2212,Alcoholism/Drug,7791TX78010,-99.03925339999996,29.947356700000054,98.0
COUNSELING AND ASSISTANCE CENTER,,NAVAL AIR STATION,BUILDING 36,,CORPUS CHRISTI,TX,78419.0,(512)939-2273,Alcohol;sm/Drug,1392TX78419,-97.27430999999996,27.681400000000053,88.04
EMPLOYEE COUNSELING CENTER,CC ARMY DEPOT,,BLOG 8 STOP 62,NAVAL AIR STATION,CORPUS CHRISTI,TX,78419.0,(512)939-2452EXT.4521,Alcoh,6549TX78419,-97.2778133,27.696140700000054,100.0
ME MOR IAL MEDICAL CENTER,METHADONE CLINIC,2606 HOSPITAL BOULEVARD,,,CORPUS CHRISTI,TX,78405.0,(512)883-0202,Drug,3587TX78405,-97.4160173709579,27.779109630631037,100.0
NUECES COUNTY MH/MR,SUBSTANCE ABUSE PROGRAM,615 OLIVER COURT,,,CORPUS CHRISTI,TX,78408.0,(512)884-6667,Alcoholism/Drug,7806TX78408,-97.43078150666824,27.796037512736458,100.0
DAR CO DRUG FREE SERVICES,,1353 NORTH WESTMORELAND,,,DALLAS,TX,75211.0,(214)330-8167,Drug,4902TX75211,-96.87263811792849,32.764162222279275,98.84
DAR CO METHADONE CLINIC,,401 EXPOSITION STREET,,,DALLAS,TX,75226.0,(214)826-8030,Drug,7076TX75226,-96.77204572445343,32.78366758152077,98.04
HELP IS POSSIBLE (HIP),RESIDENTIAL CLINIC,3603 ROSS AVEllUE,,,DALLAS,TX,75204.0,(214)827-2870,Drug,9186TX75204,-96.78733825534,32.796942881679676,96.35
HELP IS POSSIBLE (HIP),OUTPATIENT,3814 ROSS AVENUE,,,DALLAS,TX,75204.0,(214)827-1240,Drug,8134TX75204,-96.78553078173913,32.79839395675729,100.0
CITY OF DEL RIO YOUTH COUNSELING CTR,,609 GRINER,,,DEL RIO,TX,78840.0,(512)774-2585,Drug,0305TX78840,-100.89998132591141,29.357556863388766,98.82
SIXTY-THIRD JUDICIAL DISTRICT,PROBATION DEPT DRUG ABUSE TRT PROGRAM,200 GRINER STREET,,,DEL RIO,TX,78840.0,(512)774-3611EXT.205,Drug,4177TX78840,-100.90259094764599,29.361201901622692,100.0
MAVERICK COUNTY HOSPITAL,DISTRICT COUNSELING CENTER,300 ADAHS STREET,,,EAGLE PASS,TX,78852.0,(512)773-5321,Drug,1847TX78852,-100.50399308280932,28.707629736788544,95.75
EDINBURG DRUG TREATMENT ANO,PREVENTION CENTER,1409 SOUTH NINTH STREET,,,EDINBURG,TX,78539.0,(512)383-0121,Drug,3569TX78539,-98.16699537092993,26.289064943675374,98.06
ALIVIANE OUTPATIENT CLINIC,,5160 EL PASO DRIVE,,,EL PASO,TX,79902.0,(915)779-3764,Drug,5565TX79902,-106.42893863653632,31.77023193297083,98.21
CASA OE ESPERANZA,,7358 ALAMEDA,,,EL PASO,TX,79915.0,(915)779-7395,Drug,0192TX79915,-106.37948615773577,31.743328935346934,98.82
EL PASO METHADONE MAINTENANCE &,DETOXIFICATION TRT CENTER,5004 ALAMEDA AVENUE,,,EL PASO,TX,79905.0,(915)772-6555,Drug,3805TX79905,-106.43019929952676,31.7693702942365,100.0
EL PASO MH/MR,DRUG ABUSE SERVICE CENTER,720 EAST YANDELL,,,EL PASO,TX,79901.0,(915)532-1481,Drug,0983TX79901,-106.48650156861164,31.76598486166706,96.39
FORT BLISS A D A P C P,COMMUNITY ASSISTANCE PROGRAM,,FORT BLISS,BUILDING 1632,EL PASO,TX,79916.0,(915)568-1033,Alcoholism/Drug,6549TX79916,-106.32712399999996,31.875367200000035,100.0
TEEN CHALLENGE OF SOUTH TEXAS INC,WESTWOOD FARM,ROUTE 3,BOX 61,,FLORESVILLE,TX,78114.0,(512)635-7036,Alcoholism/Drug,2535TX78114,-98.15533748679181,29.13076418382079,95.95
FORT HOOD ALCOHOL & DRUG PREVENTION &,CONTROL PROGRAM,48TH AND BATTALION AVENUE,BLDG 1804,,FORT HOOD,TX,76544.0,(817)685-2501,Alcoholism/Drug,4261TX76544,-97.76722992666404,31.140110060172205,99.52
CARSWELL AFB SOCIAL ACTIONS OFFICE,DRUG/ALCOHOL ABUSE CONTROL SECTION,7BHW/SL BUILDING 1564,,,FORT WORTH,TX,76127.0,(817)735-5636,Alcoholism/Drug,7497TX76127,-97.42398999999996,32.77716000000004,85.0
FAMILY SERVICE OF TARRANT COUNTY,,716 WEST MAGNOLIA,,,FORT WORTH,TX,76104.0,(817)335-2401,Drug,9445TX76104,-97.33180658428034,32.730688135151375,98.84
FEDERAL CORRECTIOt�AL INSTITUTION,,5 T A R MENS UNIT,3150 HORTON ROAD,,FORT WORTH,TX,76119.0,(817)535-2111EXT.216,Alcoholism/Drug,5307TX76119,-97.28035999999996,32.68698500000005,85.0
TARRANT COUNTY OUTPATIENT,METHADONE MAINTENANCE UNIT,900 SOUTHLAND AVENUE,,,FORT WORTH,TX,76104.0,(817)336-5454,Drug,1493TX76104,-97.34265752944292,32.73538199380757,100.0
TRINITY OAKS HOSPITAL,,1066 WEST MAGNOLIA,,,FORT WORTH,TX,76104.0,(817)336-2828,Alcoholism/Drug,1159TX76104,-97.33604730914163,32.73066579025742,98.84
VOLUNTEERS OF AMERICA,CENTRAL OFFICE,4700 SOUTH RIVERSIDE·DRIVE,,,FORT WORTH,TX,76119.0,(817)536-2855,Drug,0775TX76119,-97.30094465301441,32.692806703360766,97.65
VOLUNTEERS OF AMERICA,MENS RESIDENTIAL CENTER,2710 AVENUE J,,,FORT WORTH,TX,76105.0,(817)535-0853,Alcoholism/Drug,0205TX76105,-97.28718500458038,32.72685399405978,100.0
VOLUNTEERS OF AMERICA,WOMENS RESIDENTIAL CENTER,4700 SOUTH RIVERSIDE DRIVE,,,FORT WORTH,TX,76119.0,(817)534-2301,Alcoholism/Drug,1011TX76119,-97.30094465301441,32.692806703360766,100.0
WOMENS UNIT,DRUG ABUSE PREVENTION SERVICE COAPSl,3150 HORTON ROAD,,,FORT WORTH,TX,76119.0,(817)535-2111,Drug,5896TX76119,-97.28558003776064,32.68318821800951,100.0
COOKE MENTAL HEALTH CENTER,,1207 D NORTH GRAND,SUITE 218,,GAINESVILLE,TX,76240.0,(817)665-3962,Alcoholism/Drug,4462TX76240,-97.13341834001898,33.63773787736134,98.54
GULF COAST MH/MR,COMPREHENSIVE DRUG TREATMENT UNIT,1110 ROSENBERG,,,GALVESTON,TX,77550.0,(713)762-6503,Drug,1073TX77550,-94.79382925684357,29.29838776648036,98.82
RIO GRANDE STATE CENTER FOR MH/HR,,2115 NORTH 28TH STREET,,,HARLINGEN,TX,78550.0,(512)423-5077EXT.115,Alcoholism/Drug,5476TX78550,-97.66769766924108,26.21475687642711,98.9
AUSTIN WALLER COUNTY MENTAL HEALTH CTR,ALCOHOL AND DRUG ABUSE SERVICES,846 SIXTH STREET,,,HEMPSTEAD,TX,77445.0,(713)826-2382,Alcoholism/Drug,1689TX77445,-96.07378725710957,30.096467980228585,100.0
ASSOC FOR THE ADVANCEMENT OF,MEXICAN AMERICANS - YOUTH DEVELOP PROG,204 CLIFTON,,,HOUSTON,TX,77011.0,(713)926-9491,Drug,9607TX77011,-95.31789608081712,29.74251647002184,98.82
CASA DE AMIGOS DRUG TRT PROGRAM,OUTPATIENT DRUG FREE,1911 GANO,,,HOUSTON,TX,77009.0,(713)225-0031,Drug,2881TX77009,-95.35466749004783,29.778910986976186,98.82
CENIKOR FOUNDATION INC,HOUSTON RESIDENTIAL PROGRAM,1423 TEXAS,,,HOUSTON,TX,77002.0,(713)228-4447,Drug,0060TX77002,-95.35840037062687,29.75753214664648,98.82
CHEMICAL DEPENDENCE ASSOCIATES,,4710 GREELEY,SUITE 270,,HOUSTON,TX,77006.0,(713)520-0383,Drug,6846TX77006,-95.38780509279478,29.731263010637573,98.82
T R I M S SUBSTANCE ABUSE,STUDY CLINIC,336 WEST 21ST STREET,,,HOUSTON,TX,77008.0,(713)868-5843,Drug,3396TX77008,-95.40311346547823,29.804879883213328,100.0
V G S ALTERNATIVE HOUSE,,1122 BISSONNET STREET,,,HOUSTON,TX,77005.0,(713)529-9220,Drug,7394TX77005,-95.39292756807107,29.7261909585823,100.0
V G S ALTERNATIVE PROGRAM,BELLFORT,7718 BELLFORT STREET,,,HOUSTON,TX,77061.0,(713)641-2908,Drug,8010TX77061,-95.28025890480738,29.6722377742045,100.0
V G S ALTERNATIVE PROGRAM,BIRDWOOD,5406 BIRDWOOD ROAD,,,HOUSTON,TX,77096.0,(713)661-1567,Drug,4670TX77096,-95.47989769904484,29.681538180068998,100.0
V G S ALTERNATIVE PROGRAM,SAN JACINTO,2525 SAN JACINTO STREET,,,HOUSTON,TX,77002.0,(713)659-1800,Drug,7126TX77002,-95.37209128745458,29.744647694632693,100.0
TEEN CHALLENGE TRAINING CENTER,OF SOUTH TEXAS GREATER HOUSTON,,BOX 132,FM 1161,HUNGERFORD,TX,77448.0,,Alcoholism/Drug,6549TX77448,-96.07705499999996,29.398085000000037,100.0
KERRVILLE STATE HOSPITAL,ALCOHOLISM AND DRUG UNIT,P.O. BOX 1468,,,KERRVILLE,TX,78028.0,(512)896-2211,Alcoholism/Drug,9183TX78028,-99.14919999999996,30.056260000000066,98.0
KILLEEN MH/MR OUTPATIENT CLINIC,,415 NORTH COLLEGE STREET,,,KILLEEN,TX,76541.0,(817)526-4146EXT.76540,Alcoholism/Drug,0302TX76541,-97.73228280623866,31.122304090935067,100.0
LUBBOCK MH/MR,DRUG FREE TREATMENT PROGRAM,1210 TEXAS AVENUE,,,LUBBOCK,TX,79401.0,(806)763-4213,Drug,2292TX79401,-101.84562420558451,33.58423627148579,100.0
LUBBOCK REGIONAL MH/MR CENTER,GREENHOUSE,1812 13TH STREET,,,LUBBOCK,TX,79401.0,(806)763-1442,Alcoholism/Drug,0187TX79401,-101.85748602350124,33.58359748664483,100.0
LUBBOCK REGIONAL MH/t1R CENTER,METHADONE PROGRAM,1210 TEXAS AVENUE,,,LUBBOCK,TX,79401.0,(806)763-4213,Drug,2292TX79401,-101.84562420558451,33.58423627148579,100.0
LUBBOCK REGIONAL MH/MR CENTER,TRANSITIONS HALFWAY HOUSE,1811 BROADWAY,,,LUBBOCK,TX,79401.0,(806)763-4555,Alcoholism/Drug,6775TX79401,-101.8575069782592,33.58447247351724,100.0
MC ALLEN DRUG TREATMENT AND PREVENTION CENTER,,100 SOUTH 19TH STREET,,,MC ALLEN,TX,78501.0,(512)682-5567,Drug,4490TX78501,-98.23930606242355,26.20394282895427,100.0
PERMIAN BASIN MH/MR,MIDLAND DRUG PROGRAM,3701 NORTH BIG SPRING,,,MIDLAND,TX,79701.0,(915)563-0271,Drug,1689TX79701,-102.08535091117297,32.03484335543341,92.54
PERMIAN BASIN MH/MR,ODESSA DRUG PROGRAM,1012 MACARTHUR,,,ODESSA,TX,79763.0,(915)333-3265,Drug,0044TX79763,-102.39665898606016,31.8430691407263,98.38
ORANGE COUNTY SERVICE CENTER,,4303 TEJAS PARKWAY,,,ORANGE,TX,77603.0,(713)883-7074,Drug,3255TX77603,-93.77359718799092,30.12276907442019,98.28
GENESIS HOUSE INC,,321 NORTH STARKWEATHER,P.O. BOX 337,,PAMPA,TX,79065.0,(806)669-6957,Drug,4373TX79065,-100.95868381716255,35.540688310535906,98.84
CENTRAL PLAINS MH/MR CENTER,ALCOHOLISM PROGRAM,2700 YONKERS,,,PLAINVIEW,TX,79072.0,(806)296-2726,Alcoholism/Drug,8849TX79072,-101.73507880500284,34.208028821371464,98.82
ATASCOSA DRUG CENTER,,HIGHWAY 97 WEST,,,PLEASANTON,TX,78064.0,(512)569-3294,Drug,1304TX78064,-98.51142072915708,28.941166201285647,100.0
PORT ARTHUR DRUG ABUSE CLINIC,METHADONE PROGRAM,530 WACO AVENUE,,,PORT ARTHUR,TX,77640.0,(713)963-1260,Drug,1103TX77640,-93.93540695977111,29.873232385188466,100.0
PORT ARTHUR SERVICE CENTER,,3046 PROCTOR STREET,,,PORT ARTHUR,TX,77641.0,(713)983-6138,Drug,1402TX77641,-93.9151161480363,29.892714078929483,98.53
SOUTHEAST TEXAS MH/MR,DAYCARE CENTER,607 WOODWORTH STREET,,,PORT ARTHUR,TX,77640.0,(713)983-6138,Drug,0300TX77640,-93.91913501808344,29.891879657484132,98.04
BEXAR COUNTY t1H/MR,DRUG DEPENDENCE PROGRAM,3721 A SOUTH PRESA STREET,BUILDING A,,SAN ANTONIO,TX,78210.0,(512)225-4011,Drug,1745TX78210,-98.47909230668064,29.38642137189693,99.74
BEXAR COUNTY MH/HR CENTER,DRUG DEPENDENCE PROGRAM,227 GILBEAU,,,SAN ANTONIO,TX,78204.0,(512)226-9241,Drug,5871TX78204,-98.49465825437548,29.41995438064292,89.75
DRUG DEPENDENCE ASSOCIATES,,3701 WEST COMMERCE,,,SAN ANTONIO,TX,78207.0,(512)434-0531,Drug,0312TX78207,-98.53896063684437,29.42931743777795,98.84
