Name1,Name2,Name3,Address1,Address2,Address3,City,State,ZIP_Code,Contact,Website,Note,Keys
Spectrum Family Network,Wesley Spectrum Services,,26 South Main Street,,,Washington,PA,15301,(724)222-7500 Hotline: (724)222-7500,,,MH-SA/TX/OP/PH/AD/CO/PW/WN/MN/CJ/SF/MC/SI/PI/SS/AH/
Marworth,,,Lily Lake Road,,,Waverly,PA,18471,(570)563-1112x301 Intake: (800)442-7722,,,SA/TX/DT/RS/RL/OP/PH/SF/PI/AH/
SPHS Care Center,,,35 SW Street,,,Waynesburg,PA,15370,(724)627-6108,,,SA/TX/OP/AD/DU/SF/MD/SI/PI/
Harbor Counseling,,,7095 Route 287 South on Nessmuk Lake,,,Wellsboro,PA,16901,(570)724-5272,,,SA/TX/OP/PH/AD/WN/DU/CJ/SF/MD/SI/PI/SP/
Caron Treatment Centers,Adolescent Primary Care Treatment,,Galen Hall Road,Box 150,,Wernersville,PA,19565,(800)678-2332,,,SA/TX/DT/RS/AD/SF/PI/
Caron Treatment Centers,Adult Primary Care Services,,Galen Hill Road,Box 150,,Wernersville,PA,19565,(800)678-2332,,,SA/TX/DT/RS/WN/MN/SF/PI/
Gaudenzia Inc,House West Chester,,1030 South Concord Road,,,West Chester,PA,19382,(610)399-6929x217 Intake: (610)399-6929 Hotline: (800)355-0654,,,SA/TX/RL/CO/WN/MN/CJ/SF/MD/PI/AH/SP/
Gateway Pleasant Hills,,,500 Lewis Run Road,Suite 101,,West Mifflin,PA,15122,(412)466-7734 Intake: (412)766-8700x1048,,,SA/TX/OP/PH/AD/CO/HV/CJ/SF/MD/PI/AH/
Catholic Social Services,,,33 East Northampton Street,,,Wilkes Barre,PA,18701,(570)829-3489 Hotline: (570)829-1341,,,SA/TX/OP/AD/WN/MN/DU/CJ/SF/MD/MC/PI/SS/
Choices Recov Prog A Division of Behav,Health Services of Wyoming Valley,,307 Rear Laird Street,,,Wilkes Barre,PA,18705,(570)408-9320,,Methadone Clients Only,SA/TX/MM/OP/PW/MN/CJ/SF/MD/PI/AH/
Clearbrook Manor Inc,,,1100 East Northampton Street,,,Wilkes Barre,PA,18702,(570)823-1171,,,SA/TX/DT/RS/RL/SF/PI/
Veterans Affairs Medical Center,Subst Abuse Residential Rehab Trt Prog,,1111 East End Boulevard,,,Wilkes Barre,PA,18711,(570)824-3521 Intakes: (570)824-3521x4918 (570)824- 3521x7697,,,GH/TX/DT/HI/RS/OP/PH/AH/
Wyoming Valley,Alcohol and Drug Services Inc,,437 North Main Street,,,Wilkes Barre,PA,18705,(570)655-3900 Intake: (570)820-8888 Hotline: (570)829-1341,,,SA/TX/OP/PH/AD/PW/DU/CJ/SF/MD/SI/PI/MI/
Cove Forge Behavioral Health System,,,New Beginnings Road,,,Williamsburg,PA,16693,(800)873-2131,,,MH-SA/TX/DT/RS/CO/SF/MD/SI/PI/MI/
Crossroads Counseling Inc,,,501 East 3rd Street,,,Williamsport,PA,17701,(570)323-7535,,,SA/TX/OP/AD/CO/WN/MN/DU/CJ/SF/MD/PI/
Genesis House Inc,,,800 West 4th Street,Suite G-01,,Williamsport,PA,17701,(570)322-0520x3001,,,SA/TX/OP/AD/CO/HV/PW/WN/MN/DU/SF/MD/SI/PI/SS/
White Deer Run of Williamsport,,,901 Westminster Drive,,,Williamsport,PA,17701,(570)321-6127 Hotline: (800)255-2335x5,,,SA/TX/OP/PH/CO/GL/WN/MN/CJ/SF/MD/SI/PI/
Colonial House Inc,Residential Program,,1300 Woodbury Road,,,York,PA,17404,(717)792-9702,,,SA/TX/RL/WN/MN/SF/
New Insights Inc,York,,517 Carlisle Avenue,,,York,PA,17404,(717)845-2079x202,,,SA/TX/OP/PH/DU/SF/SI/PI/SS/
Wellspan Behavioral Health Services,Edgar Square,,1101 South Edgar Street,Suite A,,York,PA,17403,(717)851-1500 Hotlines: (717)851-5320 (800)673-2496,,,MH-SA/TX/DT/OP/CO/WN/MN/DU/SF/MD/MC/PI/MI/AH/
Centro de Tratamiento Con Metadona,De Aguadilla,Anex Hospital Buen Samaritano,,,,Aguadilla,PR,605,(787)891-2352 Intake: (787)891-2360,,Methadone Clients Only,SA/TX/MM/OP/PA/SP/
Hogar Crea Aguadilla,Carretera 2 Interior 110 Km 118.1,Barrio Ceiba Baja,,,,Aguadilla,PR,603,(787)882-1548,,,SA/TX/RL/MN/PA/SP/
Teen Challenge de Aguadilla,Carretera 107 Km 35,Sector Playuela Barrio Borinquen,,,,Aguadilla,PR,603,(787)882-6363,,,SA/TX/HH/RL/MN/SF/PA/SP/
Cuerpo Evangelistico Shalom Adonai Inc,Carretera 156 Ramal 777 Km 1.2,,,,,Aguas Buenas,PR,703,(787)732-6794,,,SA/TX/HH/RL/SF/SP/
Centro Integral Multidisciplinario de,Aibonito (CIMA) Hospital Menonita,Calle Sargento Gerardo Santiago,,Antigua Calle San Jose Carretera 14,,Aibonito,PR,705,(787)735-6102,,,MH-SA/TX/OP/PH/AD/CO/SF/MD/MC/PI/MI/SS/AH/SP/
Hogar Crea Aibonito Adolescentes,Barrio Pasto,Carretera 718 Km 2 Hm 2,,,,Aibonito,PR,705,(787)735-1188,,,SA/TX/RL/AD/PA/SP/
Hogar Crea Anasco Varones,Carretera 109 Km 11.3,Barrio Miraflores,,,,Anasco,PR,610,(787)826-2297,,,SA/TX/RL/MN/PA/SP/
Hogar JESUS Inc,Carretera 406 Km 2.2,Barrio Casey,,,,Anasco,PR,610,(787)826-0924 Intake: (787)832-5749,,,SA/TX/DT/RL/OP/PH/HV/GL/SE/MN/CJ/SF/SP/
Centro de Tratamiento Para Adultos de,Arecibo,Cercadel Antiguo Hospital Del Distrito,,Carretera 129,,Arecibo,PR,612,(787)879-9104 Intake: (787)880-4058,,,SA/TX/OP/PH/CO/CJ/PA/SP/
Hogar Crea Arecibo Adolescentes,Carretera 682 Km 5.9,Barrio Garrochales,,,,Arecibo,PR,612,(787)881-7465,,,SA/TX/RL/AD/PA/SP/
Hogar Crea Arecibo Adultos,Carretera 129 Km 2.6,Barrio Hato Arriba,,,,Arecibo,PR,612,(787)878-5053,,,SA/TX/DT/RS/RL/MN/PA/SP/
Mision Betesda Inc,Carretera 635 Km 8.7,Barrio Esperanza,,,,Arecibo,PR,612,(787)880-0223,,,MH-SA/TX/HH/RL/CO/DU/CJ/SF/SI/AH/SP/F28/F67/
Mision Rescate Drug Abuse Treatment,de Arecibo,Calle A Buzon 92 Interior Hato Arr,,Sector Combate,,Arecibo,PR,612,(787)831-4015,,,MH-SA/TX/HH/RL/OP/CO/DU/CJ/SF/SI/AH/SP/F28/F67/
Reto Juvenil de Puerto Rico,Carretera 681 Km 10.7,Barrio Islote,,,,Arecibo,PR,613,(787)880-7218 Intake: (787)881-2900,,,SA/TX/RL/OP/AD/BC/CJ/SF/SP/
Hogar Crea Barranquitas,Calle Principal 14,Barriada Las Vegas,,,,Barranquitas,PR,794,(787)857-4055,,,SA/TX/RL/MN/PA/AH/SP/
Centro de Quimioterapia de Bayamon,Carretera 167 Km 24.5,Barrio Juan Sanchez,,,,Bayamon,PR,961,(787)787-4464,,Methadone Clients Only,SA/TX/DT/MM/OP/PA/SP/
Centro de Transformacion Social,Cristiano Inc,Carretera 74 Km. 12.8,,Guaragua Arriba,,Bayamon,PR,956,(787)740-4425 Intake: (787)269-3927,,,SA/TX/RL/DU/PA/SP/
Clinica De Tratamiento,Psicoterapeutico (IOP),Carretera 2 Km 11.2,,,,Bayamon,PR,958,(787)785-3448 Intake: (787)778-2868,,,SA/TX/DT/OP/CO/SF/PI/MI/SP/
Fundacion UPENS Inc,Centro de Bayamon,Carretera 830 Km 40.2,,Barrio Cerro Gordo,,Bayamon,PR,956,(787)279-3976 Intake: (787)596-2037,,,SA/TX/DT/RS/CO/HV/GL/SE/WN/MN/CJ/SF/PA/SP/
Hogar Camino A La Salvacion II,Carretera 174 Km 13.2,Barrio Guaraguao Arriba,,,,Bayamon,PR,960,(787)288-8682,,,SA/TX/RL/HV/MN/CJ/SP/
Hogar Crea Rio Plantation,Carretera 872 Km 0.9,,,,,Bayamon,PR,960,(787)787-6105,,,SA/TX/DT/RS/RL/MN/PA/SP/
Hogar Crea Vista Alegre,Calle La Liga Esquina C,Barriada Vista Alegre,,,,Bayamon,PR,959,(787)798-5350,,,SA/TX/RL/MN/PA/SP/
La Perla de Gran Precio,Carretera 816 Km 8,Sector Los Vargas Barrio Nuevo,,,,Bayamon,PR,956,(787)730-6375 Intake: (787)799-2292,,,MH-SA/TX/DT/RS/RL/CO/HV/SE/PW/WN/BC/CJ/PA/SP/
Programa De Servicios Residencial,Para Adolescentes De Bayamon,Anexo Hospital Mepsi Center,,Carretera 2 Km 8.2,,Bayamon,PR,960,(787)793-1455 Intake: (787)793-1520,,,MH-SA/TX/RL/AD/CO/PA/SP/
Proyecto Oasis de Amor Inc,Trat Residencial Varones Adult,Calle 33 ZF-15,,Urb Riverview,,Bayamon,PR,961,(787)780-5511 Intake: (787)786-6375,,,SA/TX/DT/HH/HI/RS/RL/OP/HV/WN/MN/SF/SP/
Proyecto Oasis de Amor Mujeres Adultas,Calle 33 ZF-15,Urb Riverview,,,,Bayamon,PR,961,(787)780-5511 Intakes: (787)780-5544 (787)786-6375,,,SA/TX/DT/HH/HI/RS/RL/OP/HV/WN/MN/SF/SP/
Renovados En Cristo Inc,Institutos,Carretera 812 Km .4 Camino Los Pomos,,Barrio Guraguao Sector La Pena,,Bayamon,PR,956,(787)740-6566,,,SA/TX/RL/SF/PI/PA/SP/
Servicios Ninos Adolescentes de Salud,Mental Drogas Y Alcohol Ambulatorio,Hospital Regional Ruiz,,Arnaull,,Bayamon,PR,956,(787)786-7373 Intakes: (787)740-1925 (787)786-1012,,,MH-SA/TX/OP/AD/CO/BC/CJ/SF/SI/PI/MI/SS/PA/SP/
Teen Challenge,Bayamon 1,Carretera 2 Km 77,,Barriada Juan Sanchez,,Bayamon,PR,957,(787)792-8910 Hotlines: (787)792-8910 (787)792-6232,,,SA/TX/DT/HH/RS/RL/DU/SP/
Hogar Crea Cabo Rojo,Carretera 311 Km 31,Camino Los Ascencios,,,,Cabo Rojo,PR,623,(787)255-3928,,,SA/TX/RL/AD/PA/SP/
Adm Servicios Salud Mental y Contra,Adiccion Centro de Tratamiento Menores,Centro Tratamiento a Menores,,Apartado 9150,,Caguas,PR,726,(787)746-3630,,,SA/TX/OP/AD/CO/GL/SS/PA/SP/
Centro Clinico Nuevas Actitudes Inc,Carretera 763 Km 6.0 Barrio Borinquen,Atravesada Sector Villa Coqui,,,,Caguas,PR,725,(787)747-0540 Intakes: (787)744-0540 (787)449-6333,,,TX/DT/RS/RL/CO/HV/GL/SE/WN/SF/PA/AH/SP/
Hogar Crea de Caguas,Calle Padia Final,Barrio Bairoa La 25 Carre. 796 Km. 6.1,,,,Caguas,PR,725,(787)743-6660,,,SA/TX/RL/HV/MN/CJ/PA/SP/
Hogar Resurreccion Inc,Carretera 175 Km 3 Hm 0,Barrio San Antonio,,,,Caguas,PR,725,(787)747-1393 Intake: (787)747-1319,,,SA/TX/RL/HV/SF/SI/PI/MI/PA/SP/
Teen Challenge Women Center,Carretera 798 Km 28.2,Barrio Rio Canas,,,,Caguas,PR,725,(787)747-5569 Intake: (787)244-1631,,,SA/TX/RL/PW/WN/CJ/PA/AH/SP/
Hogar Crea Canovanas,San Isidro,Carretera 188 Km 1.3,,Barrio San Isidro,,Canovanas,PR,729,(787)256-4060,,,SA/TX/RL/MN/SF/MD/MC/PA/SP/
Instituto de Re Educacion de PR,Calle Victoria 152,Urb Victoria,,,,Carolina,PR,985,(787)776-5393,,,SA/TX/OP/AD/CO/DU/CJ/SF/SS/PA/AH/SP/
Centro de Amor El Elion Inc,Calle Pilar 51,,,,,Catano,PR,962,(787)788-3335 Hotline: (787)788-3335,,,SA/TX/HH/RL/OP/SE/MN/CJ/SF/SI/SP/
Hogar Crea Cayey,Ave Antonio R Barcelo,,,,,Cayey,PR,736,(787)738-5357,,,SA/TX/RL/MN/PA/SP/
First Hospital Panamericano,Carretera 787 Km 1.5,,,,,Cidra,PR,739,(787)739-5555 Intakes: (787)739-5555x426 (800)981-1218 Hotline: (800)981-1218,,,MH/TX/DT/HI/RS/RL/OP/PH/AD/DU/CJ/SF/MC/SI/PI/MI/SP/
Hogar Juvenil Emmanuel Inc,Carretera 782 Km 7.9,Barrio Ceiba,,,,Cidra,PR,739,(787)739-8654,,,SA/TX/HH/RL/AD/CO/SE/MN/CJ/SF/SS/SP/
Hogar Crea Coamo Damas,Calle Mariano Quinones 32-A,,,,,Coamo,PR,769,(787)825-1800,,,SA/TX/RL/WN/PA/SP/
Hogar Crea Coamo Varones,Barrio San Idelfonso Carr 14 Km 29.1,,,,,Coamo,PR,769,(787)803-4412,,,SA/TX/RL/MN/PA/SP/
Hogar Crea Comerio,Barrio Palomas Abajo Sector El 26,Carretera 165 Km 33 Hm 8,,,,Comerio,PR,782,(787)875-2996,,,SA/TX/RL/MN/PA/SP/
Hogar Crea Corozal,Km 12.4,Barrio Dos Bocas Carretera 159,,,,Corozal,PR,783,(787)859-1237,,,SA/TX/RL/MN/PA/SP/
Hogar Crea Damas Ponce,Barrio Real Anon KM 1.1,Carretera 511,,,,Coto Laurel,PR,780,(787)848-2228,,,SA/TX/RL/WN/PA/SP/
Hogar Crea de Damas,Barrio Real Anon,Carretera 511 Km 1.1,,,,Coto Laurel,PR,780,(787)848-2228,,,SA/TX/RL/WN/SS/PA/SP/
Hogar Crea Dorado,Urb Costa de Oro Calle A,Bloque C-48,,,,Dorado,PR,646,(787)796-2821,,,SA/TX/RL/MN/PA/SP/
Hogar Crea Fajardo,Calle 3 Barrio Jeruzalen,,,,,Fajardo,PR,738,(787)863-2766,,,SA/TX/RL/MN/PA/SP/
Hogar Crea Guanica,Carretera Ochoa Km 1.9 Bda Esperanza,,,,,Guanica,PR,653,(787)821-5514,,,SA/TX/RL/MN/PA/SP/
Hogar Crea Guayama,Barrio Linea Capo 13,Carretera 15,,,,Guayama,PR,785,(787)864-0230,,,SA/TX/RL/MN/PA/SP/
Hogar Divino Nino Jesus Inc,Carretera 748 Km 1,Barrio Corazon,,,,Guayama,PR,784,(787)866-1486,,,SA/TX/RL/CO/HV/MN/CJ/SF/SP/
Hogar Un Nuevo Camino,Sector Villodas,Carretera 713 Km 0.2,,,,Guayama,PR,784,(787)864-9163,,,MH-SA/TX/DT/HH/RS/RL/OP/AD/CO/HV/MN/DU/SI/PI/MI/SS/PA/AH/SP/
Centro Renancer Inc,Carretera 834 Km 4.2 Barrio Sonadora,Sector Las Parcelas,,,,Guaynabo,PR,969,(787)720-0235,,,MH-SA/TX/RL/SE/PA/SP/
Hogar Crea Guaynabo Adolescentes,Calle Vanda Numero 1,Urbanizacion Torrimar,,,,Guaynabo,PR,966,(787)781-7545,,,SA/TX/RL/AD/PA/SP/
Hogar Crea Guaynabo Adultos,Calle Union 3 Sector Piedra Blanca,Camino Alejandrino Km 05,,,,Guaynabo,PR,970,(787)790-5818,,,SA/TX/RL/MN/PA/SP/
Hogar Crea Sabana Catano,Calle Maritima 410,Barrio Sabana,,,,Guaynabo,PR,965,(787)781-6590,,,SA/TX/RL/MN/PA/SP/
Hogar Dios Es Nuestro Refugio,Carretera 833 Km 3.0,Barrio Guaraguao,,,,Guaynabo,PR,970,(787)731-0756,,,SA/TX/DT/RS/RL/HV/SF/SI/PI/SP/
Ministerio Renovados En El Espiritu de,Vuestra Mente Inc,Carretera 173 Km 6.2,,Barrio Hato Nuevo Sector La Pajilla,,Guaynabo,PR,970,(787)731-2579,,,SA/TX/DT/RS/RL/SF/SS/PA/SP/
Hogar Crea Gurabo,Carretera 931 Km 4.6,Barrio Navarro,,,,Gurabo,PR,778,(787)643-4330,,,SA/TX/RL/HV/MN/CJ/PA/SP/
Hogar El Buen Samaritano Inc,Carretera 941 Km 5.0,Barrio Jaguas,,,,Gurabo,PR,778,(787)737-6005,,,SA/TX/RL/SF/PI/SS/PA/SP/
Hogar Nueva Vida,Carretera 181 Gurabo a Trujillo Alto,Ramal 944 Barrio Celada Sector Querube,,,,Gurabo,PR,778,(787)737-2442 Intake: (787)737-2050,,,SA/TX/DT/RL/OP/HV/MN/CJ/SF/SS/PA/SP/
Corda Centro Orientacion Rehab,Orientacion y Drogadictos Alcoholicos,Carretera 910 Int Barrio Catano Km 4.3,,,,Humacao,PR,792,(787)636-5443 Intakes: (787)285-1890 (787)636-5457,,,SA/TX/DT/RS/RL/OP/PH/HV/MN/CJ/SF/PA/SP/
Hogar Crea Humacao,Carretera 908 Km 2 Hm 7,Barrio Tejas,,,,Humacao,PR,792,(787)852-0144,,,SA/TX/RL/HV/MN/CJ/PA/SP/
Hogar Nueva Vida Humacao,Carretera 926 Km 2.2,Barrio Collores,,,,Humacao,PR,791,(787)850-0258 Intakes: (787)737-2442 (787)737-2050,,,SA/TX/RL/SF/SP/
Hogar Crea Isabela Adolescentes,Avenida Estacion Carretera 447 Km 3.2,Barrio Bejucos,,,,Isabela,PR,662,(787)872-5274,,,SA/TX/RL/AD/PA/SP/
Hogar Crea Juana Diaz Adultos,Carretera 14 Km 16.9,Barrio Tijera,,,,Juana Diaz,PR,795,(787)837-0569,,,SA/TX/RL/MN/PA/SP/
Proyecto Especial Para Adolecentes,De Juana Diaz,Barrio Capitanejo,,Carretera 1 Km 15.2,,Juana Diaz,PR,795,(787)260-2356 Intake: (787)260-2656,,,SA/TX/RL/AD/PA/SP/
Hogar Crea Juncos,Carretera 185 Km 20,Hectometro 0 Barrio la Antigua Central,,,,Juncos,PR,777,(787)449-7597,,,SA/TX/DT/RS/RL/HV/MN/CJ/PA/SP/
Hogar Nuevo Pacto,Juncos,Carretera 31 Km 19 Juncos a Naguabo,,Barrio Caimito I,,Juncos,PR,777,(787)734-5880,,,SA/TX/RL/HV/SE/MN/CJ/SF/SS/SP/
Hogar Crea Las Marias,Carretera 119 Km 26.1,Barrio Maravilla Norte,,,,Las Marias,PR,670,(787)827-3313,,,SA/TX/RL/MN/PA/SP/
Hogar Crea Loiza,Calle San Patricio Final 16,Calle Espiritu Santo 16,,,,Loiza,PR,772,(787)876-2726,,,SA/TX/RL/MN/PA/SP/
Hogar Crea Luquillo,Calle 14 Hato Viejo Barrio Fortuna,,,,,Luquillo,PR,773,(787)889-3300,,,SA/TX/DT/RS/RL/MN/PA/SP/
Hogar San Jose Luquillo,Carretera 992 Km 4.3,Barrio Mata de Platano,,,,Luquillo,PR,773,(787)889-2813 Intake: (787)638-0282,,,SA/TX/DT/RS/RL/OP/MN/SF/SS/PA/SP/
Hogar Crea Manati Adultos,Carretera 2 Km 48.0,Barrio Cotto Norte,,,,Manati,PR,674,(787)854-3743,,,MH/TX/RL/MN/PA/SP/
Hogar Crea Manati Damas,Carretera 616 Km 2,Barrio Tierras Nuevas Sector Cantitos,,,,Manati,PR,674,(787)636-4937,,,SA/TX/RL/WN/PA/SP/
Centro De Salud Mental De La,Comunidad De Mayaquez,Anexo Hospital Regional,,,,Mayaguez,PR,681,(787)833-0663,,,MH-SA/TX/DT/OP/DU/SF/MC/PI/PA/SP/
Hogar Crea Mayaguez Algarrobo,Carretera 104 Km 1.3,Barrio Algarrobo,,,,Mayaguez,PR,682,(787)832-8225,,,SA/TX/DT/RS/RL/MN/PA/SP/
Mision Rescate Drug Abuse Treatment,de Mayaguez,Carretera 104 Km 1.7,,Barrio Algarrobos,,Mayaguez,PR,681,(787)834-1310,,,MH-SA/TX/HH/RL/CO/DU/CJ/SF/SI/AH/SP/F28/F67/
Servicios Ambulatorio,Alcohol Y Drogas Adultos,Calle Barbosa 241,,,,Moca,PR,676,(787)877-4743 Intake: (787)877-4744,,,MH-SA/TX/OP/AD/PW/WN/DU/SF/MD/PI/SP/
Hogar Crea Morovis,Carretera 159 Km 1.2,Barrio Montellano Sector La Fabrica,,,,Morovis,PR,687,(787)862-3356,,,SA/TX/RL/MN/PA/SP/
Hogar Crea Naguabo,Carretera 3 Km 63 H4,Barrio Daguao,,,,Naguabo,PR,718,(787)874-4376 Intake: (787)348-4376,,,SA/TX/RL/MN/CJ/PA/SP/
Hogar Crea Naranjito,Carretera 164 Km 05,Barrio Nuevo,,,,Naranjito,PR,719,(787)869-6575,,,SA/TX/RL/MN/PA/SP/
Hogar Crea Orocovis,Barrio Sabana Sector La Pista,,,,,Orocovis,PR,720,(787)867-0290,,,SA/TX/RL/MN/PA/SP/
Centro Madre Dominga Casa Belen Inc,Urb San Jorge 3504,Calle Andino Apt 2,,,,Ponce,PR,717,(787)290-3627 Intake: (787)844-3240,,,SA/TX/OP/PH/PA/SP/
Centro Ponce Tratamiento,Residencial Para Varones,Centro Medico Ponce,,Carretera 14 Barrio Machuelo,,Ponce,PR,731,(787)840-6835,,,SA/TX/RL/OP/MN/PA/SP/
Centro de Desintoxicacion con Metadona,Ponce CDM Ponce,Carretera 14 Terrenos Hos San Lucas II,,Barrio Machuelo,,Ponce,PR,731,(787)840-6935x222 Intakes: (787)840-6935 (787)840-6530,,Methadone Clients Only,SA/TX/DT/DM/HI/OP/PH/AH/SP/
Centro de Tratamiento Ambulatorios,Menores Ponce,Carretera 14 Barrio Machuelo,,Centro Medico,,Ponce,PR,731,(787)840-5121 Intake: (787)842-6646,,,SA/TX/OP/AD/CO/HV/GL/PW/CJ/PA/SP/
Centro de Tratamiento Para,Adultos de Ponce/Outpatient Drug Court,Carretera 14 Pabellon C Hospital,,Psiquiatria Forense,,Ponce,PR,732,(787)284-1230 Intake: (787)284-1205,,,SA/TX/DT/OP/PH/CJ/PA/SP/
Centro de Tratamiento con Metadona,de Ponce,Area Hosp Distrito Carretera 14,,Barrio Machuelos,,Ponce,PR,731,(787)840-6630 Intakes: (787)840-6935 (787)840-6530,,Methadone Clients Only,SA/TX/MM/OP/AH/SP/
Hogar Crea Caimito,Carretera 82 Km 1.9,Sector Los Romeros Caimito,,,,Ponce,PR,728,(787)789-8303,,,SA/TX/RL/MN/PA/SP/
Hogar Crea Ponce Mercedita,Carretera 1 Km 119 Hm .9,Barrio Buyones,,,,Ponce,PR,731,(787)841-4193,,,SA/TX/RL/MN/PA/SP/
Hogar Crea Ponce Playa,Posada Fe Y Esperanza,Avenida Los Meros 45,,Playa Ponce,,Ponce,PR,733,(787)844-2715,,,SA/TX/DT/RS/RL/HV/MN/PA/SP/
Hogar Crea Ponce Pueblo,Calle Central 13,Barrio Machuelo,,,,Ponce,PR,730,(787)843-9013 Intake: (787)743-9013,,,SA/TX/RL/HV/MN/PA/SP/
Hogar Crea Quebradillas Adultos,Carretera 483 Km 1.2,Barrio San Antonio,,,,Quebradillas,PR,678,(787)882-6209 Intake: (787)895-6209,,,SA/TX/RL/MN/PA/SP/
Hogar Crea Mayaguez Damas,Carretera 414 Km 4.3 Interior,Barrio Cruces 1.3,,,,Rincon,PR,677,(787)823-4120,,,SA/TX/RL/WN/PA/SP/
Hogar Crea Sabana Grande,Carretera 368 Km 3.8,Barrio Machuchal,,,,Sabana Grande,PR,637,(787)873-7006,,,SA/TX/RL/MN/PA/SP/
Mision Rescate Drug Abuse Treatment,de Sabana Grande,Carretera 328 Km 5.8,,Barrio Rayo Guara,,Sabana Grande,PR,637,(787)873-0126,,,MH-SA/TX/HH/RL/CO/DU/CJ/SF/SI/AH/SP/F28/F42/F67/
Hogar Crea Central Modelo Damas,Carretera 848 Km .7,,,,,Saint Just,PR,978,(787)755-3215,,,SA/TX/DT/RS/RL/WN/PA/SP/
Hogar Crea Inc Posada De La Esperanza,Centro De Madres Con Ninos,Carretera 848 Km 09 Esq Calle Urano,,Urbanizacion Wonderville,,Saint Just,PR,978,(787)761-2125,,,SA/TX/RL/HV/PW/WN/BC/CJ/PA/SP/
Horizon Military Academy,Carretera 706 Km 01,,,,,Salinas,PR,751,(787)824-2858 Intake: (787)824-5654,,,SA/TX/RL/AD/MN/SF/SP/
Hogar Crea San German,Carretera 318 Km 08,Barrio Marezua,,,,San German,PR,683,(787)892-6640 Intake: (787)982-6640,,,SA/TX/RL/MN/PA/SP/
Casa La Providencia,Calle Norzagaray 200,Esquina San Justo,,,,San Juan,PR,902,(787)725-5358 Intake: (787)721-5316,,,SA/TX/HH/RL/OP/CO/SE/PW/WN/BC/CJ/SF/SP/
Centro Detox y Tratamiento Metadona,Pabellon G,Centro Medico,,Terrenos Hospital Psiquiatria,,San Juan,PR,921,(787)754-4100 Intake: (787)767-9243 Hotline: (800)981-0023,,Methadone Clients Only,SA/TX/DT/MM/DM/OP/SF/SP/
Centro de Rehabilitacion Dr Fumero,,,29 Washington Street,Suite 310,,San Juan,PR,907,(787)722-5006,,,MH-SA/TX/DT/OP/SF/MC/PI/MI/SP/
Centro de Tratamiento Con Metadona,(ASSMCA),Carretera 796 Interior Km 7.6,,Barrio Bairoa,,San Juan,PR,928,(787)745-0410,,Methadone Clients Only,SA/TX/MM/OP/PW/WN/PA/SP/
Consultores Psicologicos de,Puerto Rico,,403 Delparque Street,5th Floor,,San Juan,PR,912,(787)721-4960,,,MH-SA/TX/DT/OP/CJ/SF/MC/PI/SP/
Hogar Compromiso de Vida Uno,Calle Toscania 1196,Urb Villa Capri,,,,San Juan,PR,924,(787)283-1520,,,SA/TX/DT/RS/RL/CO/HV/GL/WN/PI/PA/SP/
Hogar Crea Ciudad Modelo Damas,Calle Hoare 716,Pda 15,,,,San Juan,PR,907,(787)723-5820,,,SA/TX/RL/WN/PA/SP/
Hogar Crea Country Club,Calle Lola Rodriguez de Tio 794,2da Extencion Country Club RP,,,,San Juan,PR,924,(787)769-3193,,,SA/TX/RL/MN/PA/AH/SP/
Hogar Crea Las Americas,Calle Tnte Cesar Gonzalez 1105,Urb Villa Nevarez,,,,San Juan,PR,927,(787)756-5211,,,SA/TX/DT/RS/RL/HV/MN/PA/SP/
Hogar Crea Parcelas Falu,Proyecto Especial,Calle 36 Final,,Parcelas Falu,,San Juan,PR,924,(787)751-2969,,,SA/TX/RL/WN/CJ/PA/SP/
Hogar Crea Sabana Llana,Calle Lealtad Esquina Libertad 1012,Urbanizacion Victoria,,,,San Juan,PR,924,(787)764-8555,,,SA/TX/RL/MN/PA/SP/
Hogar Crea San Jose,Calle Urdiales Esquina Burgos,Embalse San Jose,,,,San Juan,PR,923,(787)751-5790,,,SA/TX/DT/RS/RL/HV/MN/PA/SP/
Hogar Crea Taft,Calle Leon Acuna 1702,,,,,San Juan,PR,911,(787)722-4595,,,SA/TX/RL/WN/PA/SP/
Hogar Crea Tortugo,Ruta Rural 3,Barrio Tortugo Km 19.5,,,,San Juan,PR,926,(787)789-8152,,,SA/TX/RL/MN/PA/SP/
Hogar Crea Venezuela,Calle Guadacanal Final,Barrio Venezuela,,,,San Juan,PR,928,(787)751-5640,,,SA/TX/DT/RS/RL/MN/PA/SP/
Hogar Crea Villa Palmeras Adolescentes,Calle Tapia 453,Barrio Obrero,,,,San Juan,PR,915,(787)726-6806,,,SA/TX/RL/AD/PA/SP/
Hogar Del Buen Pastor Inc,Ave De La Constitucion 250,Puerta de Tierra,,,,San Juan,PR,901,(787)721-8579,,,SA/TX/DT/RS/RL/BC/PA/SP/
Instituto Psicoterapeutico de,PR (INSPIRA),Ave Hostos 431,,Hide Park,,San Juan,PR,918,(787)753-9515 Intake: (787)448-5651 Hotline: (787)448-5651,,,MH-SA/TX/OP/PH/AD/CO/GL/SF/MD/MC/PI/SP/
Residencial Tratamiento Mujeres Adulta,San Juan,Pabellon B Calle Maga Centro Medico,,Barrio Monacillos,,San Juan,PR,935,(787)764-1920,,,MH-SA/TX/RL/OP/CO/HV/GL/SE/PW/WN/CJ/PA/SP/
