Year,Page,Center_name,Street_address,City,State,Postal_code,Phone,Keys,
2007,337,Heron Ridge Assoc PLC,7457 Franklin Road Suite 303,Bloom˙eld Hills,MI,48301,(248) 626-0636,MH-SA TX OP AD CO SE WN SF MC PI F30,
2007,337,Kairos Healthcare Inc Family Care Center,6379 Dixie Highway,Bridgeport,MI,48722,(989) 777-4357,SA TX RS RL OP AD CO PW WN BC DU SF MD SI PI MI AH,
2007,337,Kairos Healthcare Inc Outpatient Clinic,6379 Dixie Highway,Bridgeport,MI,48722,(989) 777-4357,MH-SA TX OP DU SF MD MC SI PI MI AH,
2007,337,Advanced Counseling Services PC,2300 Genoa Business Park Drive Suite 180,Brighton,MI,48114,(810) 220-2787,MH TX OP SF MD MC PI MI,
2007,337,Brighton Hospital Chemical Dependency Treatment Programs,12851 East Grand River,Brighton,MI,48116,(810) 227-1211Intake: (800) 523-8198,SA TX DT HH HI RS RL OP PH WN MN DU SF MC PI MI AH,
2007,337,Saint Joseph Mercy Behavioral Services Brighton,10299 East Grand River Suite I,Brighton,MI,48116,(810) 844-7300x401Intake: (810) 844-7300,MH-SA TX OP AD CO SF MC PI,
2007,337,˝e Ellen Marshal Memorial Health Ctr Bay Mills Substance Abuse Program,12124 West Lakeshore Drive,Brimley,MI,49715,(906) 248-3204x3118Intake: (906) 248-3204,GH TX,
2007,337,Catholic Human Services Inc,421 South Mitchell Street Suite 2,Cadillac,MI,49601,(231) 775-6581Hotline: (800) 420-7506,SA TX OP AD CO PW WN DU SF MD MC SI PI MI AH,
2007,337,Pine Rest Christian Mental Hlth Servs Caledonia Clinic,9090 South Rodgers Court SE Suite D,Caledonia,MI,49316,(616) 891-8770,MH TX OP SF MC PI PA AH,
2007,338,Phoenix House Inc Residential Substance Abuse Program,422 Pine Street,Calumet,MI,49913,(906) 337-0763,SA TX RS RL OP MN SF MD PI SS,
2007,338,Psychology Associates,56730 Calumet Avenue,Calumet,MI,49913,(906) 337-6839,MH TX OP CO SF MD MC PI MI,
2007,338,Contract Services Inc,56730 Calumet Avenue Suite C,Calumet,MI,49913,(906) 337-1065,SA TX OP CO SE PW WN MN CJ SF MC PI SS,
2007,338,Advanced Counseling Services PC,6223 Canton Center Road Suite 210,Canton,MI,48187,(734) 737-1200,MH-SA TX OP SF MD MC PI MI,
2007,338,4Growth Works Inc,50430 Schoolhouse Road,Canton,MI,48187,(734) 495-1722,MH-SA TX OP CO CJ SF MD MC SI PI MI SS,
2007,338,Hegira Programs Inc (HPI) Oakdale Recovery Center,43825 Michigan Avenue,Canton,MI,48188,(734) 397-3088,MH-SA TX DT RS OP PH CO SF MD MC PI AH,
2007,338,CENTER LINENew Alternatives Inc,25501 Van Dyke Boulevard,Center Line,MI,48015,(586) 755-3550,SA TX OP DU CJ SF PI,
2007,338,Bay Area Substance Education Servs Inc (BASES),208 West Lincoln Street,Charlevoix,MI,49720,(231) 547-1144,SA TX OP AD SF,
2007,338,Catholic Human Services Inc,12900 U.S. 31 North,Charlevoix,MI,49720,(231) 237-0048Hotline: (800) 420-7506,SA TX OP AD CO PW WN DU SF MD MC SI PI MI AH,
2007,338,Barry Eaton District Health Department Eaton Substance Abuse Program,1033 Health Care Drive,Charlotte,MI,48813,(517) 543-2580,SA TX OP AD WN MN CJ SF MD MC SI PI SS PA SP,
2007,338,Heron Ridge Associates PLC,3694 Clarkston Road Suite D,Clarkston,MI,48348,(248) 693-8880,MH-SA TX OP AD CO SE WN SF MC PI SP,
2007,338,Heron Ridge Associates PLC,6300 Sashbaw Road Suite D,Clarkston,MI,48346,(248) 693-8880,MH-SA TX OP SF MC PI,
2007,338,Insight Recovery Center,9075 Big Lake Road,Clarkston,MI,48347,(800) 441-5092,SA TX DT RS RL PH SF PI,
2007,338,North Oakland Counseling Associates,6401 Citation Drive Suite C,Clarkston,MI,48346,(248) 620-1019,MH TX OP DU CJ SF MD MC PI MI SS,
2007,338,Triad Associates PC/Clarkston,8062 Ortonville Road,Clarkston,MI,48348,(248) 625-2970,MH-SA TX OP SF MC PI SS,
2007,338,Chambers and Associates Company,12 Church Avenue,Clawson,MI,48017,(248) 589-1133,SA TX OP AD CO HV GL SE PW WN MN CJ SF SS,
2007,338,Action Counseling Clinic Inc Substance Abuse Services,33985 Harper Avenue Suite 114,Clinton Township,MI,48035,(586) 792-5260Intake: (586) 219-0379,MH-SA TX OP CO PW WN DU CJ SF PI MI SS,
2007,338,Bio Med Behavioral Healthcare Inc,22900 East Remick Street Suite B,Clinton Township,MI,48036,(586) 783-4802Methadone and Buprenorphine Clients Only,SA TX DT MM DM BU OP PW WN MN SF MC SP F30 F66 F81,
2007,338,Catholic Services of MaComb,15945 Canal Street,Clinton Township,MI,48038,(586) 416-2300,MH-SA TX OP AD WN CJ SF SI PI MI SS PA,
2007,339,Eastwood Clinics,35455 Gar˙eld Road Suite C,Clinton Township,MI,48035,(586) 792-5335,MH-SA TX OP DU SF MD MC SI PI MI SS PA,
2007,339,Henry Ford Behavioral Health Services Clinton Township,42633 Gar˙eld Road Suite 314,Clinton Township,MI,48038,(586) 226-7007,MH-SA TX OP CO DU SF MC SI PI,
2007,339,Interventions,35500 Groesbeck Highway,Clinton Township,MI,48035,(586) 792-0710Intake: (586) 792-0720,SA TX OP DU SF SS,
2007,339,Macomb Family Services Inc,36975 Utica Road Suite 104,Clinton Township,MI,48036,(586) 226-3440,MH-SA TX OP WN SF MD PI MI AH SP F30,
2007,339,Northpoint Pioneer Inc DBA Pioneer Counseling Center Clinton,43900 Gar˙eld Road Suite 222,Clinton Township,MI,48038,(586) 263-1234,MH TX OP SF MD MC PI,
2007,339,Saint Josephs Mercy Center for Behavioral Medicine/SAS,43411 Gar˙eld Road Suite A,Clinton Township,MI,48038,(586) 263-2760,MH-SA TX HI OP PH WN SF MD PI MI,
2007,339,Salvation Army Harbor Light Center Macomb,42590 Stepnitz Drive,Clinton Township,MI,48036,(586) 954-1838x222Intake: (586) 954-1838,SA TX DT HH RS RL OP CO SF MD PI SS PA,
2007,339,Branch County Substance Treatment and Referral Services,316 East Chicago Street,Coldwater,MI,49036,(517) 279-5337,SA TX OP AD DU SF MD SI PI SS PA AH SP,
2007,339,Insight,110 East Mack Street,Corunna,MI,48817,(517) 371-4971,SA TX OP AD CJ SF MD SI PI AH,
2007,339,Apex Behavioral Health PLLC,18181 Oakwood Boulevard Suite 311,Dearborn,MI,48124,(313) 271-8170,MH-SA TX OP DU SF MC SI PI MI,
2007,339,Arab Community Center for Economic and Social Services (ACCESS),6451 Schaefer Road,Dearborn,MI,48126,(313) 945-8380Intake: (313) 945-8138,MH-SA TX OP SF MD SS,
2007,339,4Eastwood Clinics,5111 Auto Club Drive Suite 120,Dearborn,MI,48124,(313) 583-0735,MH-SA TX OP CO WN MN CJ SF MD MC PI MI AH,
2007,339,Family Service Inc Dearborn O˚ce,19855 West Outer Drive Suite 104-W,Dearborn,MI,48124,(313) 274-5840,MH TX OP AD DU CJ SF MD MC PI MI SS,
2007,339,Henry Ford Behavioral Health Services Dearborn,5111 Auto Club Drive Suite 112,Dearborn,MI,48126,(313) 317-2000,MH-SA TX DT OP AD CO DU SF MC PI,
2007,339,Catholic Social Services of Wayne County Substance Abuse Services,20382 Van Born Road,Dearborn Heights,MI,48125,(313) 792-9286,MH-SA TX OP SE CJ SF MD MC SI PI MI SS PA AH,
2007,339,Parkview Company DBA Parkview Counseling Center,25639 Ford Road,Dearborn Heights,MI,48127,(313) 532-8015Intakes: (313) 532-8015x104 (313) 532- 8015x100Methadone Clients Only,SA TX MM OP WN SF MD MC PI AH,
2007,339,Vista Maria/Girls Care Program,20651 West Warren Avenue,Dearborn Heights,MI,48127,(313) 271-3050x101,SA TX RL AD CJ MD MC,
2007,339,Few Steps,,Detroit,MI,48205,(313) 521-7877,MH-SA TX OP AD HV GL SE PW WN MN DU CJ SF SS,
2007,340,Absolutely Private Counseling,14341 West McNichols Street,Detroit,MI,48235,(313) 273-3701Intakes: (313) 303-4449 (313) 303-5510,MH-SA TX OP CO WN MN DU CJ,
2007,340,Acupuncture Treatment Concepts II,514-516 Alger Street,Detroit,MI,48202,(313) 871-9940Intake: (313) 871-9927,SA TX DT HH OP CO HV SE WN BC MN DU SF MD MC SI SS PA AH,
2007,340,American Indian Health and Family Services of SE Michigan,4880 Lawndale Street,Detroit,MI,48210,(313) 846-3718Intake: (313) 846-3718x217,GH TX OP SF MD MC PI SS PA,
2007,340,Catholic Social Services of Wayne County,9851 Hamilton Avenue,Detroit,MI,48202,(313) 883-2339Intakes: (313) 883-2337 (313) 883-2100,MH-SA TX OP SE CJ SF MD MC SI PI MI SS PA AH,
2007,340,Department of Human Services (DHS),8809 John C Lodge Street Herman Kiefer Hospital Building 5,Detroit,MI,48202,(313) 876-4070Methadone Clients Only,SA TX MM OP HV WN SF MD SI PA,
2007,340,Department of Human Services (DHS) Gratiot Clinic,3506 Gratiot Avenue,Detroit,MI,48207,(313) 887-6761Intake: (313) 876-4070 Methadone Clients Only,SA TX DT MM OP HV MD SI PI MI SS PA AH,
2007,340,Department of Human Services (DHS) Northwest Clinic Drug Treatment Prog,9027 John C Lodge Fwy,Detroit,MI,48202,(313) 887-6812Intakes: (313) 876-4070 (800) 467-2452 Hotline: (800) 467-2452 Methadone Clients Only,SA TX MM OP CO HV SE MN CJ SF MD SI PA,
2007,340,Detroit Central City Community Mental Health Inc,10 Peterboro Street,Detroit,MI,48201,(313) 831-3160,MH TX OP CO WN MN CJ SF MD MC PI PA,
2007,340,Detroit East Inc Community Mental Health Center,3646 Mount Elliot Street,Detroit,MI,48207,(313) 921-4700,MH-SA TX OP PH CO SF MD MC PI MI SS AH,
2007,340,Detroit East Inc Community Mental Health Center,6309 Mack Avenue,Detroit,MI,48207,(313) 921-4700,MH-SA TX OP PH SF MD MC SI PI MI SS,
2007,340,Eastwood Clinics,4777 East Outer Drive,Detroit,MI,48234,(313) 369-5000,MH-SA TX DT OP PH WN CJ SF MD MC PI MI SS PA F2,
2007,340,5Eleonore Hutzel Recovery Center,4201 St Antoine Avenue Unit 6-B,Detroit,MI,48201,(313) 745-7411,SA TX DT MM DM BU OP CO PW WN SF MD MC SI PI MI SS PA,
2007,340,Elmhurst Home Inc,12007 Linwood Street,Detroit,MI,48206,(313) 867-1090x110Intake: (313) 867-1090x105,SA TX RS RL OP PH MN DU SF MD SS PA,
2007,340,Emmanuel House Inc Recovery House Program,18570 Fitzpatrick Court,Detroit,MI,48228,(313) 270-4099,SA TX HH RS RL CO MN SF MD MC PI,
2007,340,Family Service Inc Downtown Detroit O˚ce,220 Bagley Street Suite 700,Detroit,MI,48226,(313) 965-2141x18Intake: (313) 965-2141,MH-SA TX OP AD CO WN MN CJ SF MD MC SI PI MI SS PA AH,
2007,340,Heartline Inc Lutheran Social Services of Michigan,8201 Sylvester Street,Detroit,MI,48214,(313) 923-4200Intake: (866) 365-4070,TX HH RL SF SS PA,
2007,341,Insight Recovery Center Detroit,3011 West Grand Boulevard Fischer Building Suite 471,Detroit,MI,48202,(248) 524-9530,MH-SA TX OP SF MD MC PI,
2007,341,Je erson House,8311 East Je erson Avenue,Detroit,MI,48214,(313) 331-8900,SA TX RL MN,
2007,341,John D Dingel Veteran A airs Med Ctr Chemical Dependence Treatment Services,4646 John Road,Detroit,MI,48201,(313) 576-1000x4906Intake: (313) 576-1000x63468 Hotlines: (313) 576-1000x61500 (888) 838- 6446,GH TX DT HI OP CO MN SF MC PI MI SP,
2007,341,Kim Logan Communication Clinic Inc,8313 Grand River Street,Detroit,MI,48204,(313) 898-8200,SA TX OP DU SF SI PI MI SS PA AH,
2007,341,Latino Family Services Inc,3815 West Fort Street,Detroit,MI,48216,(313) 841-7380Intake: (313) 841-7380x109,MH-SA TX OP AD CO HV GL SE PW WN MN DU CJ SF MD MC SI PI MI PA AH SP,
2007,341,Mariners Inn,445 Ledyard Street,Detroit,MI,48201,(313) 962-9446Hotline: (313) 962-9446,SA TX HH RS RL CO MN DU SF SS PA AH,
2007,341,Metro East Substance Abuse Treatment Corporation,13627 Gratiot Avenue,Detroit,MI,48205,(313) 371-7770Intake: (313) 371-7771 Methadone Clients Only,SA TX DT MM DM OP PH SF MD PI SS PA,
2007,341,Metro East Substance Abuse Treatment Corporation,13929 Harper Avenue,Detroit,MI,48213,(313) 371-0055Methadone Clients Only,SA TX MM DM OP WN MN SF MD PI SS PA,
2007,341,Metropolitan Arts Complex Inc DBA Metro Arts ˝erapy Services,1274 Library Street Suite 301,Detroit,MI,48226,(313) 963-2445Intake: (800) 467-2452 Hotline: (800) 467-2452,SA TX OP SF MD SS PA,
2007,341,Metropolitan Arts Complex Inc Metro Arts ˝erapy Servs/Main O˚ce,"11000 West McNichols Road Suites 2, 3 and 4",Detroit,MI,48221,(313) 863-5554Hotline: (800) 467-2452,SA TX OP SF SS PA,
2007,341,Metropolitan Counseling Centers LLC,1415 Trumball Avenue,Detroit,MI,48216,(313) 964-2030,SA TX OP CO WN DU CJ SF MD MC SS,
2007,341,Industrial Drug Rehab Clinic,9600 Dexter Street,Detroit,MI,48206,(313) 894-4879Hotline: (313) 434-6240 Methadone and Buprenorphine Clients Only,SA TX DT MM DM BU OP HV GL SE WN MN SF PA AH SP F28,
2007,341,Nardin Park Recovery Center (NPRC),9605 West Grand River Avenue,Detroit,MI,48204,(313) 834-5930Intakes: (313) 834-5930x116 (313) 834- 5930x112Methadone Clients Only,SA TX DT MM OP SF MD PI SS PA,
2007,341,National Council on Alc/Drug Depend GDA Vantage Point West,16647 Wyoming Street,Detroit,MI,48221,(313) 341-9891,SA TX OP AD DU SF MD PI SS PA,
2007,341,Neighborhood Service Organization (NSO)/Addiction Treatment Services,40 Hague Street Suite 205,Detroit,MI,48202,(313) 875-5521,MH-SA TX OP CO HV WN CJ SF MD MC PI SS PA AH,
2007,341,New Life Home for Recovering Women Inc,17131 Gitre Street,Detroit,MI,48205,(313) 245-4357Hotline: (800) 467-2652,SA TX RS RL HV PW WN SF MD SI SS PA AH,
2007,341,Northeast Guidance Center Adult Triage/Outpatient Services,12800 East Warren Avenue,Detroit,MI,48215,(313) 824-8000,MH TX OP CO SF MD MC PI SS,
2007,341,Operation Get Down,10100 Harper Street,Detroit,MI,48213,(313) 921-9422Intake: (313) 921-9422x229,MH-SA TX HH RS RL OP CO WN BC MN CJ SF MD PI SS,
2007,342,Human Services,4720 Junction Street,Detroit,MI,48210,(313) 410-1829Intake: (313) 894-4591,SA TX OP AD CO HV GL SE PW WN MN DU CJ SF SS,
2007,342,Parkview Company DBA Parkview Counseling Center,18609 West 7 Mile Road,Detroit,MI,48219,(313) 532-8015Intakes: (313) 532-8015x104 (313) 532- 8015x100Methadone Clients Only,SA TX MM OP WN SF MD MC PI AH,
2007,342,Positive Images,13336-40 East Warren,Detroit,MI,48215,(313) 822-6940x117Intake: (313) 822-6940x101 Hotlines: (800) 467-2452 (313) 224-7000,SA TX RL OP CO HV GL PW WN BC CJ SF MD SI PI SS PA AH,
2007,342,Potters House,12935 Buena Vista Street,Detroit,MI,48227,(313) 933-3002,SA TX OP SF PA AH,
2007,342,˛uality Behavioral Health Inc,745-751 East Grand Boulevard,Detroit,MI,48207,(313) 922-2222,MH-SA TX DT HI RS OP AD CO HV GL SE WN MN CJ SF MD MC PI,
2007,342,Sacred Heart Rehabilitation Center Inc Alcohol and Drug Treatment Services,5575 Conners Road Samaritan Center Pavilion 2nd Floor,Detroit,MI,48213,(313) 579-0430Intake: (888) 807-7472,SA TX OP CJ SF MD MC SI PI AH,
2007,342,Salvation Army Harbor Light System Subst Abuse Ctr/ Women/Children/Men,3737 Lawton Street,Detroit,MI,48208,(313) 361-6136Intakes: (313) 361-6136x274 (313) 361- 6136x277,SA TX DT RS RL OP PH CO HV PW BC MN CJ SF MD MC PI SS PA,
2007,342,Sanctuary Ministries Inc,645 Griswold Street Suite 2850,Detroit,MI,48226,(313) 869-6700,SA TX OP SF MD MC PI MI,
2007,342,Self Help Addiction Rehab (SHAR) East,4216 McDougall Street,Detroit,MI,48207,(313) 923-6300x211Intakes: (313) 894-8276 (313) 923-6300x11,SA TX RS RL OP PH SE PW WN BC CJ SF MD PA,
2007,342,Self Help Addiction Rehab (SHAR) Main,1852 West Grand Boulevard,Detroit,MI,48208,(313) 894-8444x226,SA TX DT HH RS RL OP PH CO HV MN CJ SF MD PI SS PA,
2007,342,Self Help Addiction Rehab (SHAR) Residential/Men™s Program,1852 West Grand Boulevard,Detroit,MI,48208,(313) 894-8444Intakes: (313) 894-8444x218 (313) 894-8276,SA TX DT HH RS RL OP CO HV MN CJ SF MD PI SS PA,
2007,342,Sobriety House Inc,2081 West Grand Boulevard,Detroit,MI,48208,(313) 895-0500Intake: (313) 895-9501,SA TX RS RL MN CJ SF MD PI SS,
2007,342,Southwest Counseling Solutions,1700 Waterman Street,Detroit,MI,48209,(313) 841-8900,MH TX OP CO WN SF MD MC PI PA AH SP,
2007,342,Star Center Inc,13575 Lesure Street,Detroit,MI,48227,(313) 493-4410Methadone Clients Only,SA TX MM DM OP CO PW SF MD PI SS,
2007,342,P˝erapeutic Encounters PC,3800 Woodward Avenue Suite 202,Detroit,MI,48201,(313) 832-0870,MH-SA TX DT OP AD CO DU SF MD MC SI PI MI,
2007,342,Je erson Avenue Research Clinic,2761 East Je erson Avenue,Detroit,MI,48207,(313) 993-3964,MH-SA TX DT MM DM BU OP HV SF MD PI MI,
2007,342,Pokagon Band of Potawatomi Indians Tribe/Keepers of the Fire Behav Hlth,57392 M-51 South,Dowagiac,MI,49047,(269) 782-4141x235,MH-SA TX OP AD SF MD MC PI,
2007,342,Insight Recovery Center East Lansing,4970 Northwind Drive Suite 117,East Lansing,MI,48823,(517) 371-4971,MH-SA TX OP SF MD,
2007,342,Lansing Psychological Associates PC,234 Michigan Avenue,East Lansing,MI,48823,(517) 337-6545Hotline: (877) 481-5032,MH TX OP SF MC PI MI,
2007,343,Meridian Professional Psychological Consultants,5031 Park Lake Road,East Lansing,MI,48823,(517) 332-0811,MH-SA TX OP PH SF MC PI MI,
2007,343,Serendipity Group,1151 East Michigan Street Suite 106,East Lansing,MI,48823,(517) 853-9920Intake: (517) 337-1700x112,SA TX HH OP DU SF,
2007,343,Total Healthcare of Michigan PC,2900 Hannah Boulevard Suite 200,East Lansing,MI,48823,(517) 332-0440,MH-SA TX DT OP AD CO GL SE PW WN MN CJ SF MC,
2007,343,Eastwood Clinics,20811 Kelly Road Suite 103,Eastpointe,MI,48021,(586) 445-2210,MH-SA TX OP SF MD SI PI MI,
2007,343,6Options Counseling Services Inc,14933 East 9 Mile Road,Eastpointe,MI,48021,(586) 447-8925Intake: (586) 447-8926,MH-SA TX OP CO WN DU CJ SF SS,
2007,343,Public Health Delta/Menominee County Alcohol and Other Drug Services,2920 College Avenue,Escanaba,MI,49829,(906) 786-9639,SA TX OP PW DU SF MD MC PI MI SS,
2007,343,Upper Michigan Behavioral Health Servs Escanaba,1100 Ludington Street Ludington Center Suite 401,Escanaba,MI,49829,(906) 789-1596,MH-SA TX OP SF MD MC SI PI PA AH,
2007,343,New Start Inc,33493 West 14 Mile Road Suite 50,Farmington,MI,48331,(248) 788-9394,MH-SA TX OP CO SF PI,
2007,343,Auburn Counseling Associates,3600 South Dort Highway Suite 44,Flint,MI,48507,(810) 744-3300,MH-SA TX OP SF MC PI MI,
2007,343,Catholic Charities of Shiawassee and Genesee Counties,901 Chippewa Street,Flint,MI,48503,(810) 232-9950,MH-SA TX OP SF MD MC PI MI AH,
2007,343,DOT Caring Centers Inc,3500-G Flushing Road Suite 100,Flint,MI,48504,(810) 732-3491Intake: (800) 822-7464 Hotline: (800) 822-7464,SA TX OP SF MD MC SI PI MI AH,
2007,343,Insight Recovery Center,1110 Eldon Baker Drive,Flint,MI,48507,(810) 715-2340Intakes: (810) 744-3600x111 (800) 441-5092,MH-SA TX OP PH AD CO DU CJ SF MD MC SI PI MI PA AH SP,
2007,343,Insight Recovery Center,4413 Corunna Road,Flint,MI,48532,(810) 733-0900,MH-SA TX OP WN SF MD MC SI PI AH,
2007,343,Kairos Healthcare Inc,3247-G Beecher Road Suite 100 Lower Level,Flint,MI,48532,(810) 720-4357,MH-SA TX OP AD CO DU SF MD MC SI PI MI AH,
2007,344,National Council on Alcoholism and Addictions/Greater Flint Area,901 Chippewa Street,Flint,MI,48503,(810) 767-0350,SA TX OP AD CO HV GL SE PW WN MN CJ SF MD MC PI SS PA AH,
2007,344,New Passages Psychological Services,2830 Corunna Road,Flint,MI,48503,(810) 235-6812,MH TX OP SF MD MC SI PI SS AH,
2007,344,Oakland Psychological Clinic (PC) Substance Abuse Services,2360 South Linden Road Suite 300,Flint,MI,48532,(810) 732-0560,MH-SA TX OP SF MD MC SI PI MI SS PA AH,
2007,344,Recovery Unlimited Treatment Center,3169 West Pierson Road,Flint,MI,48504,(810) 785-4930Methadone and Buprenorphine Clients Only,SA TX DT MM DM BU OP SF MD MC PI,
2007,344,Sacred Heart Rehabilitation Center Inc,2091 Professional Drive Suite I-1,Flint,MI,48532,(810) 732-1652x100Intake: (810) 732-1652x1,SA TX OP PH WN CJ SF MD MC SI PI AH,
2007,344,Transition House Inc,931 Martin Luther King Avenue,Flint,MI,48503,(810) 232-2091Intake: (810) 232-2091x13,SA TX HH RS RL OP PW WN BC MN SF MD SS PA AH,
2007,344,Woodward Counseling Inc,3163-G Flushing Road Suite 106,Flint,MI,48504,(810) 249-9924,MH-SA TX OP WN MN CJ SF MD MC SI PI SS PA AH,
2007,344,Oakland Psychological Clinic (PC) Substance Abuse Services,16664 15 Mile Road,Fraser,MI,48026,(586) 294-3030,MH-SA TX OP SF MC PI MI F4 F15,
2007,344,Catholic Human Services Inc Alcohol and Drug Services,1165 Elkview Street Suite B,Gaylord,MI,49735,(989) 732-6761Hotline: (800) 420-7506,SA TX OP AD CO PW WN DU SF MD MC SI PI MI AH,
2007,344,Oakland Psychological Clinic (PC),10785 South Saginaw Street Suite A Building E,Grand Blanc,MI,48439,(810) 695-0055,MH-SA TX OP SF MD MC SI PI MI SS PA AH,
2007,344,Child and Family Services of Western Michigan Inc,321 South Beechtree Street,Grand Haven,MI,49417,(616) 846-5880,MH-SA TX OP DU SF MD SI PI SS PA AH SP,
2007,344,Grand Haven Clinic,1445 Sheldon Road Harbor Dunes Health Center Suite 303,Grand Haven,MI,49417,(616) 847-5145,MH TX OP SF MC PI PA AH,
2007,344,Ottagan Addictions Rehab Inc (OAR),1310 Wisconsin Suite 303,Grand Haven,MI,49417,(616) 842-6710,SA TX OP DU SF MD PI MI SS PA,
