Name1,Name2,Name3,Address1,Address2,Address3,City,State,ZIP_Code,Contact,Website,Note,Keys
Edgecombe/Nash,MH/DD/Substance Abuse Services,,500 Nash Medical Arts Mall,,,Rocky Mount,NC,27804,(252)937-8141 Hotline: (252)937-8141,,,MH-SA/TX/OP/AD/WN/DU/SF/MD/SI/PI/MI/AH/
Urton Associates,,,3300 Sunset Avenue,,,Rocky Mount,NC,27804,(252)451-0000,,,SA/TX/OP/DU/SF/
Woodridge Psychological Associates,,,182 West Court Street,,,Rutherfordton,NC,28139,(828)287-7806,,,MH-SA/TX/OP/DU/SF/MC/SI/PI/MI/
ADS/The Next Step,,,909 South Main Street,Suite 213,,Salisbury,NC,28144,(704)637-0052,,,SA/TX/OP/DU/SF/
CHOICES Substance Abuse Services,,,1121 Old Concord Road,Suite 7,,Salisbury,NC,28146,(704)637-7797,,,SA/TX/OP/DU/CJ/SF/PI/
Rowan Regional Medical Center,Lifeworks Behavioral Health Division,,612 Mocksville Avenue,2 East,,Salisbury,NC,28144,(704)210-5463 Intake: (704)210-5302 Hotline: (704)210-5302,www.rowan.org,,SA/TX/OP/CO/SF/MC/PI/MI/AH/
Rowan Treatment Associates,,,448 Jake Alexander West Street,,,Salisbury,NC,28147,(704)645-8539 Intake: (704)532-4262 Hotline: (704)995-9879,,Methadone Clients Only,SA/TX/MM/OP/PW/WN/SF/
Veterans Affairs Medical Center,Substance Abuse Residential Rehab,,1601 Brenner Avenue,Unit 4-2B,,Salisbury,NC,28144,(704)638-3477x3189 Intakes: (800)469-8262x3477 (800)469- 8262x3189,,,SA/TX/HI/RS/RL/OP/SF/PI/MI/SS/PA/
PRI Counseling Services,,,211 Chatham Street,,,Sanford,NC,27330,(919)774-7746 Intake: (919)774-1282,,,SA/TX/OP/AD/DU/SF/MD/SI/PI/MI/
Scoggins,Program Resource Institute,,404 West Main Street,,,Sanford,NC,27332,(660)885-2586 Intake: (919)774-1282,,,SA/TX/HH/RL/AD/CO/SF/MD/SI/PI/MI/SS/PA/SP/
Day By Day Treatment Center of,Johnston County Inc,,1101 River Road,,,Selma,NC,27576,(919)965-6550x231 Intakes: (919)965-6550x234 (919)965- 6550x222,www.daybydaycenter.org,,SA/TX/DT/RS/RL/OP/PH/CO/HV/PW/BC/DU/SF/MD/SI/PI/SS/
Wilmington Treatment Center,Outpatient Services,,4710 Main Street,Suite 4,,Shallotte,NC,28470,(910)754-2550 Intake: (910)254-2550,,,SA/TX/OP/DU/CJ/SF/PI/MI/
Wellness Training Associates Inc,,,1010 Wesley Street,,,Shelby,NC,28150,(704)487-9047,,,MH-SA/TX/OP/AD/CO/GL/SE/WN/MN/CJ/SF/MD/SI/PI/MI/
Carolina Counseling and Consultation Services PA,,,1662 Booker Dairy Road,,,Smithfield,NC,27577,(919)938-0046,,,MH-SA/TX/OP/CO/DU/CJ/SF/MD/MC/SI/PI/MI/
Johnston Counseling Services,,,111 North 2nd Street,,,Smithfield,NC,27577,(919)938-0921,www.johnstoncounseling.com,,MH-SA/TX/OP/DU/SF/SI/PI/SP/
Johnston County Mental Health Center,Substance Abuse,,521 North Bright Leaf Boulevard,,,Smithfield,NC,27577,(919)989-5500,,,MH-SA/TX/DT/HI/OP/AD/WN/MN/SF/MD/MC/PI/SS/AH/
Wilson/Greene MH/DD/SAS,,,227 Kingold Boulevard,Suite C,,Snow Hill,NC,28580,(252)747-5919 Intake: (252)243-3499 Hotline: (888)399-8021,www.wgmhc.com,,MH-SA/TX/OP/AD/CO/PW/WN/DU/CJ/SF/MD/SI/PI/MI/AH/
Recovery Associates,,,770 NW Broad Street,,,Southern Pines,NC,28387,(910)692-9111,,,SA/TX/OP/DU/CJ/SF/SP/
New River Mental Health,,,1650 Highway 18 South,,,Sparta,NC,28675,(336)372-4095 Hotline: (336)372-5676,,,MH-SA/TX/OP/PH/AD/DU/CJ/SF/MD/MC/SI/PI/MI/SS/AH/
New Vistas Behavioral Health Services,Developmental Disabilities/SA Servs,,271 Callahan Koon Road,Suite A,,Spindale,NC,28160,(828)287-6110 Hotline: (800)951-3792,www.new-vistas.org,,MH-SA/TX/HI/OP/AD/DU/CJ/SF/MD/MC/SI/PI/MI/AH/
Phoenix of Statesville,,,110 Stockton Street,Suite B,,Statesville,NC,28677,(704)872-5897,,DWI/DUI Clients Only,SA/TX/OP/DU/CJ/SF/PI/
Americas Addiction Treatment Inc,Statesville,,2046 Davie Avenue,Office 3,,Statesville,NC,28625,(704)806-0394 Intake: (828)275-5666,,,SA/TX/OP/DU/SF/SS/SP/
Carolina Counseling and Court Services,,,211 South Center Street,Suite 116,,Statesville,NC,28677,(704)878-6389,,,SA/TX/OP/DU/SF/SP/
Carolina Psych Group,,,515 Brookdale Drive,,,Statesville,NC,28677,(704)873-1697,,,MH-SA/TX/DT/OP/DU/SF/MD/MC/SI/PI/MI/
Counseling Center of Iredell,,,125 West Bell Street,,,Statesville,NC,28677,(704)872-7638 Hotline: (704)872-7630,,,MH-SA/TX/OP/AD/WN/MN/DU/SF/PI/MI/SS/
New Beginnings,,,500 Mill Street,,,Sylva,NC,28779,(828)586-3540 Intake: (828)452-9456 Hotline: (828)507-0382,,,SA/TX/OP/DU/CJ/SF/SI/SP/
Edgecombe/Nash,MH/DD/Substance Abuse Services,,3007 North Main Street,,,Tarboro,NC,27886,(252)823-6031,,,MH-SA/TX/OP/AD/SF/MD/SI/PI/MI/AH/
Universal Mental Health,,,374 1st Avenue SW,,,Taylorsville,NC,28681,(828)632-7005 Intake: (866)327-4968 Hotline: (866)327-4968,,,MH-SA/TX/OP/CO/DU/SF/MD/MC/SI/PI/MI/AH/
Green Center of Growth Development,,,25 West Guilford Street,,,Thomasville,NC,27360,(336)472-4459 Intake: (336)224-2203,,DWI/DUI Clients Only,SA/TX/OP/CO/DU/SF/PI/
Sandhills Center for MH/DD/SA,Anson County Unit,,704 Old Lilesville Road,,,Wadesboro,NC,28170,(704)694-6588 Hotlines: (704)694-6588 (800)256-2452,www.sandhillscenter.org,,MH-SA/TX/OP/AD/CO/PW/DU/CJ/SF/MD/MC/SI/PI/MI/SS/PA/AH/
TT and T Service Miracle Haven,,,21701 Bundy Street,,,Wagram,NC,28396,(910)904-1189,,,MH-SA/TX/HH/RS/RL/OP/PH/AD/CO/CJ/SF/MD/SI/PI/MI/
DREAM Provider Care Service,,,1255 Highland Drive,,,Washington,NC,27889,(252)946-0585,,,MH-SA/TX/OP/AD/CO/PW/WN/MN/DU/CJ/SF/MD/MC/PI/SS/
Tideland Mental Health Center,Substance Abuse Division,,1308 Highland Drive,,,Washington,NC,27889,(252)946-8061 Hotline: (252)946-8061,www.tideland.org,,MH-SA/TX/DT/RS/OP/WN/DU/CJ/SF/MD/MC/SI/PI/MI/SS/
Gateway,,,1648-A Main Street,,,Waynesville,NC,28786,(828)456-1977,,,SA/TX/OP/DU/SF/MD/MC/SI/PI/MI/AH/
Smoky Mountain Counseling Center,,,131 Walnut Street,,,Waynesville,NC,28786,(828)456-9452 Intake: (800)849-6127 Hotline: (800)849-6127,,,MH-SA/TX/OP/AD/CO/WN/DU/CJ/SF/MD/MC/SI/PI/MI/SS/
Smoky Mountain Counseling Center,Haywood County Center,,1207 East Street,,,Waynesville,NC,28786,(828)452-0680 Intake: (800)849-6127 Hotline: (800)849-6127,www.smokymountaincenter.org,,MH-SA/TX/DT/OP/AD/DU/CJ/SF/MD/MC/SI/PI/MI/SS/
Rockingham County Area Mental Health,Children and Family Services,,405 NC 65,,,Wentworth,NC,27375,(336)342-8316 Hotline: (336)634-3300,www.co.rockingham.nc.us,,MH-SA/TX/DT/OP/AD/CO/WN/DU/SF/MD/MC/SI/PI/MI/SS/AH/
Yadkin Valley Extended Services,,,106 Jefferson Drive,,,West Jefferson,NC,28694,(336)846-4357 Hotline: (336)927-4798,,,SA/TX/OP/DU/CJ/SF/SP/
Family Alt-MH/DD/SAS Counsel,,,800 Jefferson Avenue,Suite 13,,Whiteville,NC,28472,(910)739-6624,,,MH-SA/TX/OP/CO/DU/SF/MD/MC/SI/PI/MI/
Home Care Management Corporation,,,2208 James B White Highway North,,,Whiteville,NC,28472,(910)640-1153,,,MH-SA/TX/OP/AD/CO/WN/DU/SF/MD/SI/PI/MI/SS/SP/AH/
Southeastern Regional MH/DD/SA Servs,Columbus Center/Substance Abuse Servs,,306 Jefferson Street,,,Whiteville,NC,28472,(910)642-6585,,,MH-SA/TX/OP/WN/SF/MD/MC/SI/PI/MI/SS/
New River Substance Abuse Center,Wilkes County,,1430 Willow Lane,,,Wilkesboro,NC,28697,(336)667-8798 Intake: (336)667-5151 Hotlines: (336)667-5151 (336)667-7191,,,MH-SA/TX/OP/AD/CO/PW/WN/DU/SF/MD/MC/SI/PI/SS/
Yadkin Valley Extended Services,Wilkes Country Crossroads Shopping Ctr,,,,,Wilkesboro,NC,28697,(336)667-8555 Intakes: (336)846-4357 (336)385-6346 Hotline: (336)927-4798,,DWI/DUI Clients Only,SA/TX/OP/DU/SF/SP/
Tideland Mental Health Center,Martin Office,,210 West Liberty Street,,,Williamston,NC,27892,(252)792-5151 Hotline: (800)682-0767,,,MH-SA/TX/OP/AD/CO/PW/DU/SF/MD/MC/SI/PI/MI/AH/
Coastal Horizons Center Inc,Outpatient Treatment Services,,615 Shipyard Boulevard,,,Wilmington,NC,28412,(910)343-0145 Hotline: (800)672-2903,www.coastalhorizons.org,,SA/TX/DT/MM/DM/OP/AD/CO/HV/WN/MN/DU/CJ/SF/MD/SS/AH/
East Coast Solutions,Administrative Offices,,1314 South 16th Street,,,Wilmington,NC,28401,(910)763-3524,,,SA/TX/OP/PW/WN/MD/PA/AH/
Harvest of Wilmington Inc,,,3805 Wrightsville Avenue,Suite 17,,Wilmington,NC,28403,(910)793-0566,,,SA/TX/OP/SF/
New Hanover Metro Treatment Center,,,20 South 16th Street,,,Wilmington,NC,28401,(910)251-6644 Intake: (407)351-7080,www.methadonetreatment.com,Methadone Clients Only,SA/TX/DT/MM/DM/OP/SF/
Searise,East Coast Solutions,,1312 South 16th Street,,,Wilmington,NC,28401,(910)251-8995 Intake: (910)254-0701,,,SA/TX/RL/OP/AD/CO/PW/WN/BC/MD/PA/
Stepping Stone Manor,,,416 Walnut Street,,,Wilmington,NC,28401,(910)762-1743,,,SA/TX/HH/HI/RL/SF/
Wilmington Treatment Center,,,2520 Troy Drive,,,Wilmington,NC,28401,(910)762-2727 Intake: (800)992-3671 Hotline: (910)251-6530,www.wilmtreatment.com,,SA/TX/DT/DM/HI/OP/PH/CO/DU/SF/MC/PI/MI/AH/
Wilmington Treatment Center,Outpatient Services,,1524 Harbor Drive,,,Wilmington,NC,28401,(910)793-5662,,,SA/TX/OP/CJ/SF/PI/MI/
Wilson/Greene Substance Abuse Center,,,208 North Goldsboro Street,,,Wilson,NC,27895,(252)243-3499 Intake: (252)399-8021 Hotline: (888)399-8021,,,SA/TX/OP/CO/PW/WN/DU/CJ/SF/MD/SI/PI/MI/SP/AH/
Addiction Recovery Care Association,,,1931 Union Cross Road,,,Winston Salem,NC,27107,(336)784-9470,www.arcanc.org,,SA/TX/DT/HH/RS/RL/SF/SI/PI/MI/
Center Point Human Services,Substance Abuse Services,,725 North Highland Avenue,,,Winston Salem,NC,27101,(336)725-6800x213 Intake: (336)725-7777,www.cphs.org,,MH-SA/TX/OP/PH/AD/CO/WN/DU/CJ/SF/MD/MC/SI/PI/MI/SS/PA/AH/
Forsyth Substance Abuse Services,Forsyth Medical Center,,3821 Forrestgate Drive,,,Winston Salem,NC,27103,(336)718-3550 Intake: (800)718-3550 Hotline: (800)718-3550,www.forsythmedicalcenter.org,,SA/TX/DT/HI/OP/PH/SF/MC/SI/PI/MI/
Partnership For Drug Free NC,,,665 West 4th Street,,,Winston Salem,NC,27101,(336)725-8389,,,SA/TX/DT/OP/PH/AD/HV/PW/WN/DU/CJ/SF/MD/SI/PI/SP/AH/
Step One Inc,,,665 West 4th Street,,,Winston Salem,NC,27101,(336)725-8389,www.stepone.org,,SA/TX/DT/MM/DM/OP/PH/AD/SE/PW/WN/DU/CJ/SF/MD/SI/PI/MI/SS/SP/AH/
Maria House,,,108 West Fire Tower Road,Suite F,,Winterville,NC,28590,(252)752-5555 Intake: (252)830-1034,,,SA/TX/RL/OP/PW/MD/
Carolina Counseling and Court Services,,,204 East Main Street,,,Yadkinville,NC,27055,(336)849-0114,,,SA/TX/OP/AD/DU/SF/SP/
New Dawn Recovery,Hoots Memorial Hospital,,624 West Main Street,,,Yadkinville,NC,27055,(336)679-6718 Intake: (800)215-7965,,,SA/TX/OP/PH/SF/MC/PI/MI/
Caswell County Clinic,Alamance/Caswell Area MH/DD/SA/LME,,339 Wall Street,,,Yanceyville,NC,27379,(336)694-4333 Intake: (336)513-4200 Hotline: (888)543-1444,www.acmhddsa.org,,MH-SA/TX/DT/OP/AD/CO/DU/CJ/SF/MD/MC/SI/PI/MI/SS/AH/
Thunder Mountain Counseling,,,County Road West,,,Belcourt,ND,58316,(701)477-3319 Intake: (701)477-0327,,,SA/TX/OP/SF/
Audrey Kazmierczak Counseling Service,,,433 East Bismarck Expressway,Suite 3,,Bismarck,ND,58504,(701)471-1170,,,SA/TX/OP/AD/CO/SE/PW/WN/MN/DU/SF/PI/
Heartview Foundation,,,101 East Broadway,,,Bismarck,ND,58501,(701)222-0386,,,SA/TX/DT/OP/PH/DU/SF/MD/PI/AH/
New Freedom Center,,,905 East Interstate Avenue,,,Bismarck,ND,58503,(701)222-4673 Intake: (701)222HOPE Hotlines: (701)222-4673 (701)222HOPE,,,SA/TX/RS/RL/OP/PH/DU/SF/PI/
Rose Basaraba LAC Counseling Services,,,433 East Bismarck Expressway,Suite 3,,Bismarck,ND,58504,(701)224-1615,,,SA/TX/OP/AD/CO/SE/PW/WN/DU/SF/PI/
Saint Alexius Outpt Behavioral Health,,,311 North 11th Street,,,Bismarck,ND,58506,(701)530-7212,,,MH-SA/TX/OP/PH/AD/CO/SF/MD/MC/SI/PI/MI/AH/
Towner County Medical Center,Center for Solutions,,7448 68th Avenue NE,,,Cando,ND,58324,(701)968-2568 Intake: (701)968-2518 Hotlines: (701)968-2518 (701)968-4411,www.pcmedcenter.com,,SA/TX/DT/HI/RS/RL/OP/PH/CO/SF/MD/MC/SI/PI/MI/
Lake Region Human Service Center,Chemical Dependency Program,,200 Highway 2 West,,,Devils Lake,ND,58301,(701)665-2200 Hotline: (701)662-5050,,,MH-SA/TX/RS/RL/OP/PH/AD/CO/SF/MD/MC/PI/MI/SS/SP/AH/
Volk Human Services,,,501 3rd Street,Suite 1,,Devils Lake,ND,58301,(701)662-1911,,,MH/TX/OP/SF/PI/MI/AH/
Badlands Human Service Center,Chemical Dependency Program,,200 Pulver Hall,,,Dickinson,ND,58601,(701)227-7500x7580 Intake: (701)227-7500 Hotline: (701)225-5009,www.state.nd.us/humanservices,,MH-SA/TX/OP/PH/AD/SF/MD/MC/SI/PI/MI/SS/
Heart River Alcohol and Drug Abuse Services,,,7 1st Avenue West,Suite 101,,Dickinson,ND,58601,(701)483-0795,www.hradonline.com,,SA/TX/OP/DU/SF/PI/
Centre Inc,,,123 15th Street North,,,Fargo,ND,58102,(701)237-9340x15 Intake: (701)237-9340,,,SA/TX/DT/HH/RS/RL/OP/WN/CJ/SF/
Consultation and Movement,,,2109 3rd Street North,,,Fargo,ND,58102,(701)232-5579 Intake: (701)306-0005,,DWI/DUI Clients Only,MH-SA/TX/OP/AD/DU/SF/PI/
Drake Counseling Services Inc,,,1202 23rd Street South,,,Fargo,ND,58103,(701)293-5429,www.drakecounselingservices.com,,SA/TX/OP/PH/AD/DU/SF/SI/PI/MI/
First Step Recovery PLLP,,,1 2nd Street North,Suite 314,,Fargo,ND,58102,(701)293-3384,www.firststep-recovery.com,,TX/DT/OP/SF/SI/PI/
Meritcare Health Systems,Psych Services/Partial Hospitalization,,720 4th Street North,,,Fargo,ND,58102,(701)234-4088 Intake: (701)461-5300 Hotline: (701)234-5000,www.meritcare.com/specialities/mental,,MH-SA/TX/DT/HI/OP/PH/CO/SF/MD/MC/PI/MI/
Meritcare South University/Chemical,Dependency Services/Partial Hosp Prog,,1720 South University Drive,,,Fargo,ND,58103,(701)461-5300 Intake: (701)461-5600 Hotline: (701)461-5600,www.meritcare.com,,SA/TX/DT/HI/OP/PH/SF/MD/MC/PI/MI/AH/
Only Human Counseling,,,118 Broadway,Suite 502,,Fargo,ND,58102,(701)476-0497,,,MH-SA/TX/OP/AD/DU/SF/SI/PI/MI/AH/
Prairie Saint Johns,,,510 4th Street South,,,Fargo,ND,58103,(701)476-7200 Intake: (701)476-7216 Hotline: (701)476-7216,www.prairie-stjohns.com,,MH-SA/TX/DT/HI/OP/PH/AD/CO/SF/MD/MC/SI/PI/MI/AH/
Robert E Howe Ltd,,,1445 1st Avenue North,,,Fargo,ND,58102,(701)261-8668 Intake: (701)271-8066,,,MH-SA/TX/OP/AD/CO/CJ/SF/SI/PI/MI/
Share House,,,4227 9th Avenue SW,,,Fargo,ND,58103,(701)282-6561 Intake: (877)294-6561,,,SA/TX/HH/HI/RS/RL/OP/PH/WN/MN/DU/SF/PI/AH/
Simon Chemical Dependency Services,,,1445 1st Avenue North,,,Fargo,ND,58102,(701)298-8108,,,SA/TX/OP/AD/CO/CJ/SF/PI/
Southeast Human Service Center,Alcohol and Drug Abuse Unit,,2624 9th Avenue South,,,Fargo,ND,58103,(701)298-4500x4434 Intakes: (701)298-4500x4583 (701)298- 4500x4537 Hotline: (701)235-7335,,,MH-SA/TX/OP/PH/CO/PW/MN/SF/MD/MC/SI/PI/MI/SS/PA/
Veterans Affairs Medical Center/Fargo,Substance Abuse Treatment Program,,2101 North Elm Street,,,Fargo,ND,58102,(701)237-3700x3569 Intake: (800)410-9723x3756,,,SA/TX/OP/PH/DU/PI/MI/
Spirit Lake Nation,Recovery and Wellness Program,,7102 Crowhill Road,,,Fort Totten,ND,58335,(701)766-4285,,,SA/TX/OP/PW/WN/MN/DU/CJ/SF/MD/MC/PI/
MAB Counseling Services,,,728 Hill Avenue,,,Grafton,ND,58237,(701)352-1667,,,SA/TX/OP/DU/SF/PI/
Katy Wright Counseling,,,1407 South 24th Avenue,Suite 214,,Grand Forks,ND,58201,(701)746-9488,,,MH-SA/TX/OP/AD/CO/HV/GL/SE/PW/WN/MN/CJ/SF/PI/
Northeast Human Service Center,Chemical Dependency Program,,151 South 4th Street,Suite 401,,Grand Forks,ND,58201,(701)795-3000 Intake: (701)795-3001 Hotlines: (701)795-3000 (888)256-6742,,,MH-SA/TX/OP/PH/WN/SF/MD/MC/SI/PI/MI/SS/PA/
STEP Home,,,1611 4th Avenue North,,,Grand Forks,ND,58201,(701)775-8295 Intake: (701)852-3200,,,SA/TX/RL/PW/WN/SF/MD/
Addiction and Counseling Services,Jamestown Mall,,Suite 221,,,Jamestown,ND,58402,(701)252-5398,,,MH-SA/TX/OP/SF/PI/MI/
North Dakota State Hospital,Chemical Dependency Services,,2605 Circle Drive,,,Jamestown,ND,58402,(701)253-3750x3201 Intake: (701)253-3650x3220 Hotline: (701)253-3650,,,SA/TX/DT/HI/RL/CO/DU/CJ/SF/MD/MC/SI/PI/MI/AH/
South Central Human Service Center,Chemical Dependency Program,,520 3rd Street NW,,,Jamestown,ND,58401,(701)253-6300 Hotline: (701)253-6304,,,MH-SA/TX/DT/HH/RS/RL/OP/PH/AD/SF/MD/MC/SI/PI/MI/SS/PA/AH/
Ron Stanley Counseling Services,,,2959 79th Street NW,,,Lansford,ND,58750,(701)463-2619,,,SA/TX/OP/DU/SF/PI/
Bachmeier Counseling,,,1809 South Broadway,Suite S,,Minot,ND,58701,(701)852-3869,,,SA/TX/OP/DU/SF/PI/
Cornerstone Addiction Services,,,1705 4th Avenue NW,,,Minot,ND,58701,(701)839-0474 Intake: (800)253-1863 Hotlines: (701)839-0474 (800)253-1863,,,SA/TX/OP/AD/DU/SF/PI/SS/
Dakota Boys Ranch,,,6301 19th Avenue NW,,,Minot,ND,58703,(701)852-3628 Intake: (701)852-3628x204,www.dakotaboysranch.org,,MH-SA/TX/DT/HH/RS/RL/OP/PH/AD/CO/SF/MD/PI/MI/
North Central Human Service Center,Chemical Dependency Program,,400 22nd Avenue NW,,,Minot,ND,58703,(701)857-8500x8511 Intakes: (701)857-8500x8598 (701)857- 8500x8590 Hotline: (701)857-8500,www.discovernd.com,,MH-SA/TX/DT/RS/RL/OP/PH/AD/CO/PW/WN/SF/MD/MC/SI/PI/MI/
Trinity Addiction Services,,,407 3rd Street SE,,,Minot,ND,58701,(701)857-2480 Intake: (701)857-5994,www.minot.org,,SA/TX/DT/HI/RS/OP/PH/AD/SF/MD/MC/SI/PI/MI/
Minot Air Force Base,Substance Abuse Program,,5 MDOS/SGOH,10 Missle Avenue,,Minot AFB,ND,58705,(701)723-5535 Intake: (701)723-5527,,,MH-SA/TX/OP/MI/
Three Affiliated Tribes Circle of Life,Alcohol Program,,404 Frontage Road,,,New Town,ND,58763,(701)627-4700x10 Intakes: (701)627-4100x13 (888)325- 9767x13,,,SA/TX/OP/PH/DU/SF/SS/
Home On The Range,Sentinel Butte Ranch,,16351 I-94,,,Sentinel Butte,ND,58654,(701)872-3745x109 Intake: (701)872-3745x105,www.gohotr.org,,MH-SA/TX/RL/AD/CO/CJ/SF/MD/MC/SI/PI/MI/
Positive Solutions Counseling,,,202 South Central Avenue,,,Valley City,ND,58072,(701)845-2498,,,SA/TX/OP/AD/DU/SF/MD/MC/SI/PI/MI/
Basin Alcohol and Drug Services,,,322 Main Street,Suite 10,,Williston,ND,58802,(701)774-0122,,,SA/TX/OP/CO/MN/DU/SF/PI/
Family Recovery Home,,,126 West Broadway,,,Williston,ND,58801,(701)774-9625,,,SA/TX/RS/RL/OP/SF/SI/PI/
Mercy Recovery Center,,,1301 15th Avenue West,,,Williston,ND,58801,(701)774-7409,www.mercy-williston.org,,SA/TX/HH/OP/PH/AD/CO/SF/MD/MC/SI/PI/
Akron Health Department,Counseling Services and Alcoholism Div,,177 South Broadway,,,Akron,OH,44308,(330)375-2984x3212 Intake: (330)375-2984,,ci.akron.oh.us/Health04/index.htm,SA/TX/OP/AD/DU/SF/MD/PI/SS/PA/AH/
Akron Urban Minority Alc/Drug Abuse,Outreach Prog Inc/Addiction Trt Servs,,665 West Market Street,Suite 2-D,,Akron,OH,44303,(330)762-0919 Intake: (330)379-3467,www.neo.rr.com/akronumadaop/,umadaop.com,SA/TX/OP/SF/MD/SI/PI/SS/PA/
Community Drug Board Inc,Community Health Center,,725 East Market Street,,,Akron,OH,44305,(330)434-4141 Intake: (330)315-2644,www.commhealthcenter.org,,GH/TX/MM/DM/RS/RL/OP/PH/AD/HV/PW/WN/SF/MD/MC/SI/PI/MI/SS/SP/AH/
Community Drug Board Inc,DBA Community Health Center,,680 East Market Street,Suite 209,,Akron,OH,44304,(330)315-3764x3764 Intakes: (330)315-3764 (330)315-3762,www.commhealthcenter.org,,SA/TX/OP/HV/PA/AH/
Community Health Center,RAMAR Residential Treatment Center,,380 South Portage Path,,,Akron,OH,44320,(330)315-4901 Intakes: (330)434-4141 (800)275-5181,www.commhealthcenter.org,,SA/TX/RL/OP/PH/CO/HV/PW/WN/BC/MN/SF/MD/MC/PI/SS/PA/AH/F2/F20/
Community Health Center,Womens Recovery Program,,725 East Market Street,,,Akron,OH,44305,(330)434-4141x2625 Intake: (330)434-4141,www.commhealthcenter.org,,SA/TX/RS/RL/OP/PH/PW/WN/SF/MD/MC/PI/MI/SS/
Edwin Shaw Hospital for Rehabilitation,Dobkins Center for Addiction Services,,1621 Flickinger Road,,,Akron,OH,44312,(330)784-1271x5151 Intakes: (330)784-1271x5402 (330)784- 1271x5398,www.edwinshaw.com,,SA/TX/HH/RS/OP/PH/SF/MD/MC/PI/AH/
Exodus Program Womens,Intensive Outpatient Program,,1501 South Hawkins Avenue,,,Akron,OH,44320,(330)867-5400,,,SA/TX/OP/AD/CO/HV/GL/SE/PW/WN/CJ/MD/MC/PA/AH/
Interval Brotherhood Homes Inc,Alcohol/Drug Rehabilitation Center,,3445 South Main Street,,,Akron,OH,44319,(330)644-4095,www.ibh.org,,SA/TX/RL/WN/MN/SF/MD/SI/PI/MI/AH/
Mature Services Inc,,,365 South Portage Path,,,Akron,OH,44320,(330)253-4597 Intake: (330)253-4597x365,www.matureservices.org,,SA/TX/OP/SE/WN/MN/SF/MD/MC/PI/SS/PA/AH/
Oriana House,Alcohol/Drug/Mental Hlth Crisis Center,,15 Frederick Street,,,Akron,OH,44310,(330)996-7730,www.orianahouse.org,,SA/DT/RS/SF/MD/MC/SI/PI/MI/AH/
Saint Thomas Hospital,Ignatia Hall,,444 North Main Street,,,Akron,OH,44310,(330)379-5257 Intake: (330)379-9841,,,SA/TX/DT/HI/OP/CO/SF/MD/MC/PI/MI/AH/
Urban Ounce of Prevention Services,Exodus Program,,1501 South Hawkins Avenue,,,Akron,OH,44320,(330)867-5400,,,SA/TX/OP/AD/CO/HV/GL/SE/PW/WN/CJ/SF/MD/
Nova Behavioral Health,,,1207 West State Street,Suite M,,Alliance,OH,44601,(330)821-1995 Intake: (330)455-9407,www.novabehavioral.com,,MH/TX/OP/CO/CJ/SF/MD/SI/PI/MI/AH/
Quest Recovery Services,Alliance Division,,724 South Union Avenue,,,Alliance,OH,44601,(330)821-3846,www.questrecoveryservices.com,,SA/TX/OP/SF/MD/MC/PI/SS/PA/AH/
Northland Intervention Center Inc,,,38 East Main Street,Suite D-1,,Amelia,OH,45102,(513)753-9964,,,SA/TX/OP/AD/CO/HV/GL/SE/PW/WN/MN/CJ/SF/MD/MC/SI/PI/MI/AH/
Ashland County Council on,Alcoholism and Drug Abuse Inc,,310 College Avenue,,,Ashland,OH,44805,(419)289-7675,,,SA/TX/OP/AD/SF/MD/SI/PI/SS/AH/
Lake Area Recovery Center,Outpatient Drug Free Program,,2801 C Court,,,Ashtabula,OH,44004,(440)998-0722 Hotline: (440)998-0722,www.larc.cc,,SA/TX/OP/AD/PW/WN/DU/SF/MD/PI/SS/PA/AH/
Lake Area Recovery Center,Turning Point,,2711 Donohoe Drive,,,Ashtabula,OH,44004,(440)998-0722 Hotline: (440)998-0722,www.larc.cc,,SA/TX/HH/RS/RL/PW/WN/BC/MN/SF/MD/PI/SS/PA/
Lighthouse Behavioral Health Inc,,,355 West Prospect Street,Suite 124,,Ashtabula,OH,44004,(440)998-7333 Hotline: (440)998-7333,,,MH-SA/TX/OP/AD/SF/MD/PI/SS/AH/
North Coast Student Assistance Corp,,,4200 Park Avenue,2nd Floor,,Ashtabula,OH,44004,(440)992-8552 Hotline: (440)992-8552,,,MH/TX/OP/SF/MD/MC/SI/PI/MI/SS/PA/AH/
Health Recovery Services Inc,Bassett House,,10050 Bassett Road,,,Athens,OH,45701,(740)594-8108x42 Intakes: (740)594-8108x20 (800)645- 8287x20,,home.frognet.net/~hrs/HRSMain.html,SA/TX/RS/RL/AD/SF/MD/MC/SI/PI/MI/SS/AH/
Health Recovery Services Inc,DIP Athens County Clinic,,100 Hospital Drive,2nd Floor,,Athens,OH,45701,(740)592-6720,,home.frognet.net/~hrs/HRSMain.html,SA/TX/OP/AD/CO/WN/DU/CJ/SF/MD/MC/SI/PI/MI/SS/AH/
Health Recovery Services Inc,Rural Womens Recovery Program,,9908 Bassett Road,,,Athens,OH,45701,(740)593-6152 Intake: (740)593-6152x28,,home.frognet.net/~hrs/AOPB.html,SA/TX/RL/CO/WN/BC/SF/MD/MC/SI/PI/MI/SS/PA/AH/
Clermont Recovery Center Inc,,,1088 Wasserman Way,Suite C,,Batavia,OH,45103,(513)735-8100,www.recoveryctr.org,,SA/TX/OP/CO/PW/WN/DU/SF/MD/SI/PI/SS/SP/AH/
